"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"21","Nandrolone Decanoate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2019-1"
"22","Pyridoxine Hydrochloride","100 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","1067 Ml in 1 Vial",NA,"2019-1"
"23","Pyridoxine Hydrochloride; Thiamine Hydrochloride","100 mg/1 mL; 20 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-1"
"24","Testosterone","87.5 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"25","Testosterone","25 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"26","Testosterone","12.5 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"27","Testosterone","60 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"28","Testosterone","80 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"29","Testosterone","100 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"30","Testosterone","50 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"31","Testosterone","37.5 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"32","Testosterone","200 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-1"
"33","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","5 Ml in 1 Vial",NA,"2019-1"
"34","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2019-1"
"35","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-1"
"36","Anastrozole; Testosterone","1 mg/1 mg; 1 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"37","Ascorbic Acid","500 mg/30 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-2"
"38","Choline Chloride; Methionine; Inositol; Cyanocobalamin","50 mg/1 mL; 25 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-2"
"39","Dexpanthenol; Pyridoxine","30 mg/1 mL; 30 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-2"
"40","Edetate Disodium","150 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2019-2"
"41","Estradiol","20 mg/20 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"42","Estradiol","18 mg/18 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"43","Estradiol","12.5 mg/12.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"44","Estradiol","22 mg/22 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"45","Estradiol","25 mg/25 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"46","Estradiol","15 mg/15 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"47","Estradiol","6 mg/6 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"48","Estradiol","10 mg/10 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"49","Glutathione","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2019-2"
"50","Lecithin, Soybean; Sodium Desoxycholate","50 mg/1 mL; 25 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","50 Ml in 1 Vial",NA,"2019-2"
"51","Levocarnitine","500 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-2"
"52","Lysine Hydrochloride; Arginine Hydrochloride","25 mg/1 mL; 25 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","1000 Ml in 1 Bag",NA,"2019-2"
"53","Methionine; Inositol; Choline Chloride","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-2"
"54","Methylcobalamin","10000 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2019-2"
"55","Methylcobalamin","5000 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2019-2"
"56","Nandrolone Decanoate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2019-2"
"57","Pyridoxine Hydrochloride","100 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","1067 Ml in 1 Vial",NA,"2019-2"
"58","Pyridoxine Hydrochloride; Thiamine Hydrochloride","100 mg/1 mL; 20 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-2"
"59","Testosterone","200 mg/200 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"60","Testosterone","60 mg/60 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"61","Testosterone","37.5 mg/37.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"62","Testosterone","87.5 mg/87.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"63","Testosterone","50 mg/50 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"64","Testosterone","80 mg/80 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"65","Testosterone","12.5 mg/12.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"66","Testosterone","25 mg/25 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"67","Testosterone","100 mg/100 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2019-2"
"68","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2019-2"
"69","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2019-2"
"70","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","5 Ml in 1 Vial",NA,"2019-2"
"71","Anastrozole; Testosterone","1 mg/1 mg; 1 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"72","Ascorbic Acid","500 mg/10 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-1"
"73","Ascorbic Acid","500 mg/30 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-1"
"74","Calcium Gluconate; Thiamine Hydrochloride; Niacinamide; Dexpanthenol; Cyanocobalamin; Riboflavin; Pyridoxine Hydrochloride; Magnesium Chloride","1.3 mg/1 mL; 75 mg/1 mL; 2.6 mg/1 mL; 6.6 mg/1 mL; .03 mg/1 mL; .05 mg/1 mL; 2.7 mg/1 mL; 10.5 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","50 Ml in 1 Vial",NA,"2020-1"
"75","Choline Chloride; Methionine; Inositol; Cyanocobalamin","50 mg/1 mL; 25 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-1"
"76","Dexpanthenol; Pyridoxine; Thiamine Hydrochloride; Riboflavin; Niacinamide","6.6 mg/1 mL; 2 mg/1 mL; 75 mg/1 mL; 2 mg/1 mL; 75 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-1"
"77","Edetate Disodium","150 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-1"
"78","Estradiol","20 mg/20 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"79","Estradiol","10 mg/10 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"80","Estradiol","15 mg/15 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"81","Estradiol","12.5 mg/12.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"82","Estradiol","22 mg/22 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"83","Estradiol","18 mg/18 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"84","Estradiol","25 mg/25 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"85","Estradiol","6 mg/6 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"86","Glutathione","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-1"
"87","Lecithin, Soybean; Sodium Desoxycholate","50 mg/1 mL; 25 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","50 Ml in 1 Vial",NA,"2020-1"
"88","Levocarnitine","500 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-1"
"89","Lidocaine; Tetracaine; Benzocaine","1 g/1 g; 1 g/1 g; 1 g/1 g","cream","AnazaoHealth Corporation(796692619)","120 G in 1 Bottle, Pump",NA,"2020-1"
"90","Lysine Hydrochloride; Arginine Hydrochloride","25 mg/1 mL; 25 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","1000 Ml in 1 Bag",NA,"2020-1"
"91","Methionine; Inositol; Choline Chloride","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-1"
"92","Methylcobalamin","5000 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-1"
"93","Methylcobalamin","10000 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-1"
"94","Nandrolone Decanoate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-1"
"95","Pyridoxine Hydrochloride","100 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-1"
"96","Pyridoxine Hydrochloride; Thiamine Hydrochloride","100 mg/1 mL; 20 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-1"
"97","Testosterone","100 mg/100 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"98","Testosterone","25 mg/25 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"99","Testosterone","50 mg/50 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"100","Testosterone","80 mg/80 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"101","Testosterone","200 mg/200 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"102","Testosterone","12.5 mg/12.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"103","Testosterone","87.5 mg/87.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"104","Testosterone","37.5 mg/37.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"105","Testosterone","60 mg/60 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-1"
"106","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","5 Ml in 1 Vial",NA,"2020-1"
"107","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-1"
"108","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-1"
"109","Alpha Lipoic Acid","25 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"110","Anastrozole; Testosterone","1 mg/1 mg; 1 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"111","Ascorbic Acid","500 mg/10 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"112","Ascorbic Acid","500 mg/30 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"113","Ascorbic Acid","500 mg/30 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-2"
"114","Choline Chloride; Methionine; Inositol; Cyanocobalamin","50 mg/1 mL; 25 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-2"
"115","Disodium Nicotinamide Adenine Dinucleotide","125 mg/4 mL","injection","AnazaoHealth Corporation(796692619)","4 Ml in 1 Vial",NA,"2020-2"
"116","Edetate Disodium","150 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"117","Estradiol","15 mg/15 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"118","Estradiol","18 mg/18 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"119","Estradiol","10 mg/10 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"120","Estradiol","6 mg/6 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"121","Estradiol","25 mg/25 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"122","Estradiol","20 mg/20 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"123","Estradiol","12.5 mg/12.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"124","Estradiol","22 mg/22 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"125","Glutathione","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"126","Lecithin, Soybean; Sodium Desoxycholate","50 mg/1 mL; 25 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","50 Ml in 1 Vial",NA,"2020-2"
"127","Levocarnitine","500 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-2"
"128","Lidocaine; Tetracaine; Benzocaine","1 g/1 g; 1 g/1 g; 1 g/1 g","cream","AnazaoHealth Corporation(796692619)","120 G in 1 Bottle, Pump",NA,"2020-2"
"129","Lysine Hydrochloride; Arginine Hydrochloride","25 mg/1 mL; 25 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","1000 Ml in 1 Bag",NA,"2020-2"
"130","Methionine; Inositol; Choline Chloride","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-2"
"131","Methylcobalamin","10000 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"132","Methylcobalamin","5000 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"133","Nandrolone Decanoate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"134","Pyridoxine Hydrochloride","100 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-2"
"135","Pyridoxine Hydrochloride; Magnesium Chloride; Dexpanthenol; Calcium Gluconate; Thiamine Hydrochloride; Niacinamide; Cyanocobalamin; Riboflavin","2.7 mg/1 mL; 10.5 mg/1 mL; 6.6 mg/1 mL; 1.3 mg/1 mL; 75 mg/1 mL; 2.6 mg/1 mL; .03 mg/1 mL; .05 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","50 Ml in 1 Vial",NA,"2020-2"
"136","Pyridoxine Hydrochloride; Thiamine Hydrochloride","100 mg/1 mL; 20 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-2"
"137","Riboflavin; Niacinamide; Dexpanthenol; Pyridoxine; Thiamine Hydrochloride","2 mg/1 mL; 75 mg/1 mL; 6.6 mg/1 mL; 2 mg/1 mL; 75 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-2"
"138","Testosterone","12.5 mg/12.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"139","Testosterone","1 mg/1 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"140","Testosterone","50 mg/50 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"141","Testosterone","87.5 mg/87.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"142","Testosterone","25 mg/25 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"143","Testosterone","200 mg/200 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"144","Testosterone","80 mg/80 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"145","Testosterone","60 mg/60 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"146","Testosterone","37.5 mg/37.5 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"147","Testosterone","100 mg/100 mg","pellet","AnazaoHealth Corporation(796692619)","1 Mg in 1 Vial",NA,"2020-2"
"148","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","10 Ml in 1 Vial",NA,"2020-2"
"149","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","5 Ml in 1 Vial",NA,"2020-2"
"150","Testosterone Cypionate","200 mg/1 mL","injection","AnazaoHealth Corporation(796692619)","30 Ml in 1 Vial",NA,"2020-2"
