"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"22","Oxytocin; Sildenafil Citrate","50 U; 50 mg","troche","Carie Boyd's Prescription Shop(960588176)","1 Troche in 1 Package (71138-7505-1)","71138-7505-1","2019-1"
"23","Oxytocin; Sildenafil Citrate","25 U; 50 mg","troche","Carie Boyd's Prescription Shop(960588176)","1 Troche in 1 Package (71138-7502-1)","71138-7502-1","2019-1"
"24","Oxytocin; Sildenafil Citrate","25 U; 75 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-5752-1)","71138-5752-1","2019-1"
"25","Oxytocin; Sildenafil Citrate","50 U; 75 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-5755-1)","71138-5755-1","2019-1"
"26","Oxytocin; Tadalafil","25 U; 12 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-9122-1)","71138-9122-1","2019-1"
"27","Oxytocin; Tadalafil","50 U; 7 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-9075-1)","71138-9075-1","2019-1"
"28","Oxytocin; Tadalafil","50 U; 10 mg","troche","Carie Boyd's Prescription Shop(960588176)","1 Troche in 1 Package (71138-9105-1)","71138-9105-1","2019-1"
"29","Oxytocin; Tadalafil","50 U; 12 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-9125-1)","71138-9125-1","2019-1"
"30","Oxytocin; Tadalafil","25 U; 7 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-9072-1)","71138-9072-1","2019-1"
"31","Oxytocin; Tadalafil","25 U; 10 mg","troche","Carie Boyd's Prescription Shop(960588176)","1 Troche in 1 Package (71138-9102-1)","71138-9102-1","2019-1"
"32","Papaverine Hydrochloride; Phentolamine Mesylate","30 mg; 1 mg","injection, solution","Carie Boyd's Prescription Shop(960588176)","1 Injection, Solution in 1 Vial (71138-2030-1)","71138-2030-1","2019-1"
"33","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil","30 mg; 1 mg; .01 mg","injection, solution","Carie Boyd's Prescription Shop(960588176)","1 Injection, Solution in 1 Vial (71138-2301-1)","71138-2301-1","2019-1"
"34","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil","18 mg; .6 mg; .006 mg","injection, solution","Carie Boyd's Prescription Shop(960588176)","1 Injection, Solution in 1 Vial (71138-2186-1)","71138-2186-1","2019-1"
"35","Progesterone","100 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3100-1)","71138-3100-1","2019-1"
"36","Progesterone","25 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3025-1)","71138-3025-1","2019-1"
"37","Progesterone","50 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-2051-1)","71138-2051-1","2019-1"
"38","Progesterone","150 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule",NA,"2019-1"
"39","Progesterone","125 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3125-1)","71138-3125-1","2019-1"
"40","Progesterone","75 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3075-1)","71138-3075-1","2019-1"
"41","Progesterone","150 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3150-1)","71138-3150-1","2019-1"
"42","Progesterone","225 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-2225-1)","71138-2225-1","2019-1"
"43","Progesterone","50 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3050-1)","71138-3050-1","2019-1"
"44","Progesterone","225 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3225-1)","71138-3225-1","2019-1"
"45","Progesterone","200 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-2200-1)","71138-2200-1","2019-1"
"46","Progesterone","100 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-2100-1)","71138-2100-1","2019-1"
"47","Progesterone","200 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3200-1)","71138-3200-1","2019-1"
"48","Progesterone","250 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-3250-1)","71138-3250-1","2019-1"
"49","Sildenafil Citrate","50 mg","troche","Carie Boyd's Prescription Shop(960588176)","1 Troche in 1 Package (71138-4005-1)","71138-4005-1","2019-1"
"50","Sildenafil Citrate","75 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-4075-1)","71138-4075-1","2019-1"
"51","Tadalafil","10 mg","troche","Carie Boyd's Prescription Shop(960588176)","1 Troche in 1 Package (71138-8010-1)","71138-8010-1","2019-1"
"52","Tadalafil","12 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-8012-1)","71138-8012-1","2019-1"
"53","Tadalafil","7 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule (71138-8007-1)","71138-8007-1","2019-1"
"54","Tadalafil","25 mg","capsule","Carie Boyd's Prescription Shop(960588176)","1 Capsule in 1 Capsule",NA,"2019-1"
"55","Testosterone","200 mg","pellet","Carie Boyd's Prescription Shop(960588176)","1 Pellet in 1 Vial (71138-1200-1)","71138-1200-1","2019-1"
"56","Testosterone","25 mg","pellet","Carie Boyd's Prescription Shop(960588176)","1 Pellet in 1 Vial (71138-1025-1)","71138-1025-1","2019-1"
"57","Testosterone","37.5 mg","pellet","Carie Boyd's Prescription Shop(960588176)","1 Pellet in 1 Vial (71138-1375-1)","71138-1375-1","2019-1"
"58","Testosterone","12.5 mg","pellet","Carie Boyd's Prescription Shop(960588176)","1 Pellet in 1 Vial (71138-1125-1)","71138-1125-1","2019-1"
"59","Testosterone","100 mg","pellet","Carie Boyd's Prescription Shop(960588176)","1 Pellet in 1 Vial (71138-1100-1)","71138-1100-1","2019-1"
"60","Testosterone","87.5 mg","pellet","Carie Boyd's Prescription Shop(960588176)","1 Pellet in 1 Vial (71138-1875-1)","71138-1875-1","2019-1"
"61","Testosterone","50 mg","pellet","Carie Boyd's Prescription Shop(960588176)","1 Pellet in 1 Vial (71138-1050-1)","71138-1050-1","2019-1"
"62","Testosterone Cypionate","2 g","injection","Carie Boyd's Prescription Shop(960588176)","1 Injection in 1 Vial (71138-2000-1)","71138-2000-1","2019-1"
"63","Testosterone Cypionate","6 g","injection","Carie Boyd's Prescription Shop(960588176)","1 Injection in 1 Vial (71138-2300-1)","71138-2300-1","2019-1"
"64","Testosterone Cypionate; Testosterone Propionate","6 g; .3 g","injection","Carie Boyd's Prescription Shop(960588176)","1 Injection in 1 Vial (71138-2101-1)","71138-2101-1","2019-1"
"65","Tetracaine; Phenylephrine; Prilocaine; Lidocaine","40 mg/1 mg; 20 mg/1 mg; 100 mg/1 mg; 100 mg/1 mg","gel","Carie Boyd's Prescription Shop(960588176)","30 Mg in 1 Jar",NA,"2019-1"
"66","Anastrozole; 1-Testosterone","4 mg; 100 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial, Glass",NA,"2019-2"
"67","Anastrozole; 1-Testosterone","4 mg; 100 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial, Glass (73271-1004-1)","73271-1004-1","2019-2"
"68","Anastrozole; Testosterone","4 mg; 75 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"69","Anastrozole; Testosterone","4 mg; 75 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0754-1)","73271-0754-1","2019-2"
"70","Atropine Sulfate",".0015 g","solution/ drops","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Solution/ Drops in 1 Bottle, Dropper (73271-1111-1)","73271-1111-1","2019-2"
"71","Dyclonine Hydrochloride","2.4 g/480 mL","rinse","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","480 Ml in 1 Bottle, Plastic",NA,"2019-2"
"72","Dyclonine Hydrochloride","4.8 g","rinse","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Rinse in 1 Bottle, Plastic",NA,"2019-2"
"73","Estradiol","22 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0022-1)","73271-0022-1","2019-2"
"74","Estradiol","37.5 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"75","Estradiol","12.5 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"76","Estradiol","10 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"77","Estradiol","50 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"78","Estradiol","50 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0050-1)","73271-0050-1","2019-2"
"79","Estradiol","20 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0020-1)","73271-0020-1","2019-2"
"80","Estradiol","25 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0025-1)","73271-0025-1","2019-2"
"81","Estradiol","20 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"82","Estradiol","22 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"83","Estradiol","6 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"84","Estradiol","6 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0006-1)","73271-0006-1","2019-2"
"85","Estradiol","37.5 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0375-1)","73271-0375-1","2019-2"
"86","Estradiol","12.5 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0125-1)","73271-0125-1","2019-2"
"87","Estradiol","18 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"88","Estradiol","18 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0018-1)","73271-0018-1","2019-2"
"89","Estradiol","10 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0010-1)","73271-0010-1","2019-2"
"90","Estradiol","15 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0015-1)","73271-0015-1","2019-2"
"91","Estradiol","15 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"92","Estradiol","25 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"93","Human Chorionic Gonadotropin; Methylcobalamin","1000 U; .01 g","injection","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection in 1 Vial (73271-1001-1)","73271-1001-1","2019-2"
"94","Human Chorionic Gonadotropin; Methylcobalamin","1000 U; .01 g","injection","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection in 1 Vial",NA,"2019-2"
"95","Isopropyl Alcohol","2867 g","solution","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Solution in 1 Jug (73271-0002-1)","73271-0002-1","2019-2"
"96","Isopropyl Alcohol",".18 g","solution","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Solution in 1 Bottle, Pump (73271-0001-1)","73271-0001-1","2019-2"
"97","Ketamine Hydrochloride",".5 g","injection, solution","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection, Solution in 1 Vial, Glass (73271-3050-1)","73271-3050-1","2019-2"
"98","Ketamine Hydrochloride",".5 g","injection, solution","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection, Solution in 1 Vial, Glass (73271-3950-1)","73271-3950-1","2019-2"
"99","Lidocaine Hydrochloride; Medroxyprogesterone Acetate",".0025 g; 1.5 g","injection, suspension","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection, Suspension in 1 Vial, Glass (73271-1502-1)","73271-1502-1","2019-2"
"100","Lidocaine Hydrochloride; Triamcinolone Acetonide",".025 g; .4 g","injection, suspension","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection, Suspension in 1 Vial, Glass (73271-4025-1)","73271-4025-1","2019-2"
"101","Lidocaine; Benzocaine; Tetracaine","2.4 g; 6 g; 2.4 g","cream","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Cream in 1 Jar (73271-2088-1)","73271-2088-1","2019-2"
"102","Lidocaine; Benzocaine; Tetracaine","2.4 g; 6 g; 2.4 g","cream","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Cream in 1 Jar",NA,"2019-2"
"103","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar",NA,"2019-2"
"104","Lidocaine; Prilocaine; Tetracaine","1.5 g; 1.5 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-3552-1)","73271-3552-1","2019-2"
"105","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-0114-1)","73271-0114-1","2019-2"
"106","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-6114-1)","73271-6114-1","2019-2"
"107","Lidocaine; Prilocaine; Tetracaine","1.5 g; 1.5 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-0552-1)","73271-0552-1","2019-2"
"108","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-7114-1)","73271-7114-1","2019-2"
"109","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-1114-1)","73271-1114-1","2019-2"
"110","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-8114-1)","73271-8114-1","2019-2"
"111","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-2114-1)","73271-2114-1","2019-2"
"112","Lidocaine; Prilocaine; Tetracaine","1.5 g; 1.5 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-1552-1)","73271-1552-1","2019-2"
"113","Lidocaine; Prilocaine; Tetracaine","1.5 g; 1.5 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar",NA,"2019-2"
"114","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-4114-1)","73271-4114-1","2019-2"
"115","Lidocaine; Prilocaine; Tetracaine","1.5 g; 1.5 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-4552-1)","73271-4552-1","2019-2"
"116","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-5114-1)","73271-5114-1","2019-2"
"117","Lidocaine; Prilocaine; Tetracaine","1.5 g; 1.5 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-2552-1)","73271-2552-1","2019-2"
"118","Lidocaine; Prilocaine; Tetracaine","3 g; 3 g; 1.2 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-3114-1)","73271-3114-1","2019-2"
"119","Methylcobalamin",".01 g","injection, solution","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection, Solution in 1 Vial (73271-1000-1)","73271-1000-1","2019-2"
"120","Methylcobalamin",".01 g","injection, solution","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection, Solution in 1 Vial",NA,"2019-2"
"121","Methylprednisolone Acetate; Lidocaine",".8 g; .025 g","injection","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection in 1 Vial",NA,"2019-2"
"122","Methylprednisolone Acetate; Lidocaine",".8 g; .025 g","injection","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection in 1 Vial (73271-8025-1)","73271-8025-1","2019-2"
"123","Midazolam",".05 g","injection, solution","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection, Solution in 1 Vial, Glass (73271-4050-1)","73271-4050-1","2019-2"
"124","Midazolam",".05 g","injection, solution","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Injection, Solution in 1 Vial, Glass (73271-4950-1)","73271-4950-1","2019-2"
"125","Oxytocin; Tadalafil","25 U; 7 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule",NA,"2019-2"
"126","Oxytocin; Tadalafil","50 U; 12 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule",NA,"2019-2"
"127","Oxytocin; Tadalafil","50 U; 12 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule (73271-9125-1)","73271-9125-1","2019-2"
"128","Oxytocin; Tadalafil","25 U; 7 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule (73271-9072-1)","73271-9072-1","2019-2"
"129","Prilocaine; Lidocaine; Tetracaine; Phenylephrine","3 g; 3 g; 1.2 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-7142-1)","73271-7142-1","2019-2"
"130","Prilocaine; Lidocaine; Tetracaine; Phenylephrine","3 g; 3 g; 1.2 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-8142-1)","73271-8142-1","2019-2"
"131","Prilocaine; Lidocaine; Tetracaine; Phenylephrine","3 g; 3 g; 1.2 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-6142-1)","73271-6142-1","2019-2"
"132","Prilocaine; Lidocaine; Tetracaine; Phenylephrine","3 g; 3 g; 1.2 g; .6 g","gel","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Gel in 1 Jar (73271-9142-1)","73271-9142-1","2019-2"
"133","Progesterone","200 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule",NA,"2019-2"
"134","Progesterone","100 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule",NA,"2019-2"
"135","Sildenafil Citrate","50 mg","troche","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Troche in 1 Package (73271-4005-1)","73271-4005-1","2019-2"
"136","Sildenafil Citrate","50 mg","troche","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Troche in 1 Package",NA,"2019-2"
"137","Tadalafil","10 mg","troche","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Troche in 1 Package",NA,"2019-2"
"138","Tadalafil","25 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule",NA,"2019-2"
"139","Tadalafil","7 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule (73271-8007-1)","73271-8007-1","2019-2"
"140","Tadalafil","7 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule",NA,"2019-2"
"141","Tadalafil","10 mg","troche","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Troche in 1 Package (73271-8010-1)","73271-8010-1","2019-2"
"142","Tadalafil","12 mg","capsule","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Capsule in 1 Capsule",NA,"2019-2"
"143","Testosterone","37.5 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-1375-1)","73271-1375-1","2019-2"
"144","Testosterone","55 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"145","Testosterone","12.5 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-1125-1)","73271-1125-1","2019-2"
"146","Testosterone","25 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"147","Testosterone","40 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"148","Testosterone","25 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-1025-1)","73271-1025-1","2019-2"
"149","Testosterone","18 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-0180-1)","73271-0180-1","2019-2"
"150","Testosterone","37.5 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"151","Testosterone","12.5 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"152","Testosterone","18 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial",NA,"2019-2"
"153","Testosterone","200 mg","pellet","Right Value Drug Stores llc dba Carie Boyd's Prescription Shop(105320625)","1 Pellet in 1 Vial (73271-1200-1)","73271-1200-1","2019-2"
