"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"29","Lidocaine Hydrochloride; Phenylephrine Hydrochloride","40 mg/1 mL; 40 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","480 Ml in 1 Bottle, Plastic",NA,"2019-1"
"30","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","225 G in 1 Jar",NA,"2019-1"
"31","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","100 G in 1 Jar",NA,"2019-1"
"32","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","50 G in 1 Jar",NA,"2019-1"
"33","Lidocaine Hydrochloride; Tetracaine Hydrochloride",".23 g/1 g; .07 g/1 g","cream","RAM Pharma, Inc.(079866136)","120 G in 1 Jar",NA,"2019-1"
"34","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Epinephrine Bitartrate",".04 g/1 g; 5 mg/1 g; .5 mg/1 g","gel","RAM Pharma, Inc.(079866136)","3 G in 1 Syringe, Plastic",NA,"2019-1"
"35","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","200 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","40 G in 1 Jar",NA,"2019-1"
"36","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Prilocaine Hydrochloride","100 mg/1 g; 40 mg/1 g; 100 mg/1 g","gel","RAM Pharma, Inc.(079866136)","100 G in 1 Jar",NA,"2019-1"
"37","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Prilocaine Hydrochloride","100 mg/1 g; 40 mg/1 g; 100 mg/1 g","gel","RAM Pharma, Inc.(079866136)","50 G in 1 Jar",NA,"2019-1"
"38","Lidocaine; Tetracaine",".23 g/1 g; .07 g/1 g","ointment","RAM Pharma, Inc.(079866136)","360 G in 1 Jar",NA,"2019-1"
"39","Lidocaine; Tetracaine",".23 g/1 g; .07 g/1 g","ointment","RAM Pharma, Inc.(079866136)","120 G in 1 Jar",NA,"2019-1"
"40","Methylcobalamin","5 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"41","Neomycin Sulfate; Polymyxin B Sulfate; Dexamethasone","3.5 mg/1 g; 10000 U/1 g; 1 mg/1 g","ointment","RAM Pharma, Inc.(079866136)",".1 G in 1 Syringe, Plastic",NA,"2019-1"
"42","Phenylephrine Hydrochloride, (+/-)","100 ug/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","5 Ml in 1 Syringe, Plastic",NA,"2019-1"
"43","Podophyllum Resin; Cantharidin; Salicylic Acid","50 mg/1 mL; 10 mg/1 mL; 300 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","2 Ml in 1 Bottle, Glass",NA,"2019-1"
"44","Ranibizumab",".5 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2019-1"
"45","Tetracaine Hydrochloride","40 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","100 Ml in 1 Bottle, Plastic",NA,"2019-1"
"46","Vancomycin Hydrochloride","1000 ug/.1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .1 Ml in 1 Syringe, Plastic",NA,"2019-1"
"47","Aflibercept","2 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2019-2"
"48","Benzocaine","95 mg/1 g","paste","RAM Pharma, Inc.(079866136)","480 G in 1 Jar",NA,"2019-2"
"49","Benzocaine; Lidocaine Hydrochloride; Tetracaine Hydrochloride",".2 g/1 g; .06 g/1 g; .04 g/1 g","cream","RAM Pharma, Inc.(079866136)","240 G in 1 Jar",NA,"2019-2"
"50","Benzocaine; Lidocaine Hydrochloride; Tetracaine Hydrochloride",".12 g/1 g; .04 g/1 g; .08 g/1 g","cream","RAM Pharma, Inc.(079866136)","240 G in 1 Jar",NA,"2019-2"
"51","Benzocaine; Lidocaine Hydrochloride; Tetracaine Hydrochloride",".2 g/1 g; .06 g/1 g; .04 g/1 g","cream","RAM Pharma, Inc.(079866136)","450 G in 1 Jar",NA,"2019-2"
"52","Benzocaine; Lidocaine; Tetracaine",".2 g/1 g; .06 g/1 g; .04 g/1 g","gel","RAM Pharma, Inc.(079866136)","100 G in 1 Jar",NA,"2019-2"
"53","Benzocaine; Lidocaine; Tetracaine",".2 g/1 g; .06 g/1 g; .04 g/1 g","gel","RAM Pharma, Inc.(079866136)","50 G in 1 Jar",NA,"2019-2"
"54","Benzocaine; Lidocaine; Tetracaine",".2 g/1 g; .06 g/1 g; .04 g/1 g","gel","RAM Pharma, Inc.(079866136)","240 G in 1 Jar",NA,"2019-2"
"55","Betamethasone Acetate; Betamethasone Sodium Phosphate","3 mg/1 mL; 3 mg/1 mL","injection, suspension","RAM Pharma, Inc.(079866136)","2 Ml in 1 Vial, Glass",NA,"2019-2"
"56","Bevacizumab","1.25 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2019-2"
"57","Brolucizumab","6 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2019-2"
"58","Cantharidin","7 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","7.5 Ml in 1 Bottle",NA,"2019-2"
"59","Cantharidin","10 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","10 Ml in 1 Bottle",NA,"2019-2"
"60","Ceftazidime","2250 ug/.1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .1 Ml in 1 Syringe, Plastic",NA,"2019-2"
"61","Chlorhexidine Gluconate","2.4 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","480 Ml in 1 Bottle, Plastic",NA,"2019-2"
"62","Dexamethasone Sodium Phosphate","400 ug/.1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .1 Ml in 1 Syringe, Plastic",NA,"2019-2"
"63","Dexamethasone Sodium Phosphate","200 ug/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2019-2"
"64","Dexamethasone Sodium Phosphate","400 ng/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > 1 Ml in 1 Syringe, Plastic",NA,"2019-2"
"65","Dexamethasone Sodium Phosphate","24 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > 1 Ml in 1 Syringe, Plastic",NA,"2019-2"
"66","Dexpanthenol","250 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","30 Ml in 1 Vial, Glass",NA,"2019-2"
"67","Diphenhydramine Hydrochloride","25 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > 1 Ml in 1 Syringe, Plastic",NA,"2019-2"
"68","Doxycycline Hyclate","20 ug/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > 1 Ml in 1 Syringe, Plastic",NA,"2019-2"
"69","Dyclonine Hydrochloride","10 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","100 Ml in 1 Bottle, Plastic",NA,"2019-2"
"70","Ephedrine Sulfate","5 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","5 Ml in 1 Syringe, Plastic",NA,"2019-2"
"71","Epinephrine","10 ug/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","5 Ml in 1 Syringe, Plastic",NA,"2019-2"
"72","Labetalol Hydrochloride","5 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","800 Ml in 1 Bag",NA,"2019-2"
"73","Lidocaine Hydrochloride","20 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","30 Ml in 1 Vial, Glass",NA,"2019-2"
"74","Lidocaine Hydrochloride","10 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1000 Ml in 1 Bag",NA,"2019-2"
"75","Lidocaine Hydrochloride; Epinephrine","7.5 mg/1 mL; .25 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"76","Lidocaine Hydrochloride; Phenylephrine Hydrochloride","40 mg/1 mL; 40 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","480 Ml in 1 Bottle, Plastic",NA,"2019-2"
"77","Lidocaine Hydrochloride; Phenylephrine Hydrochloride","10 mg/1 mL; 15 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"78","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","34 G in 1 Jar",NA,"2019-2"
"79","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","225 G in 1 Jar",NA,"2019-2"
"80","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","50 G in 1 Jar",NA,"2019-2"
"81","Lidocaine Hydrochloride; Tetracaine Hydrochloride",".23 g/1 g; .07 g/1 g","cream","RAM Pharma, Inc.(079866136)","120 G in 1 Jar",NA,"2019-2"
"82","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Epinephrine Bitartrate",".04 g/1 g; 5 mg/1 g; .5 mg/1 g","gel","RAM Pharma, Inc.(079866136)","3 G in 1 Syringe, Plastic",NA,"2019-2"
"83","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Epinephrine Bitartrate",".04 g/1 g; 5 mg/1 g; .5 mg/1 g","gel","RAM Pharma, Inc.(079866136)","1 G in 1 Syringe, Plastic",NA,"2019-2"
"84","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","200 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","30 G in 1 Jar",NA,"2019-2"
"85","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Prilocaine Hydrochloride","100 mg/1 g; 40 mg/1 g; 100 mg/1 g","gel","RAM Pharma, Inc.(079866136)","100 G in 1 Jar",NA,"2019-2"
"86","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Prilocaine Hydrochloride","100 mg/1 g; 40 mg/1 g; 100 mg/1 g","gel","RAM Pharma, Inc.(079866136)","50 G in 1 Jar",NA,"2019-2"
"87","Lidocaine; Tetracaine",".23 g/1 g; .07 g/1 g","ointment","RAM Pharma, Inc.(079866136)","360 G in 1 Jar",NA,"2019-2"
"88","Lidocaine; Tetracaine",".23 g/1 g; .07 g/1 g","ointment","RAM Pharma, Inc.(079866136)","120 G in 1 Jar",NA,"2019-2"
"89","Methylcobalamin","5 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","30 Ml in 1 Vial, Glass",NA,"2019-2"
"90","Neomycin Sulfate; Polymyxin B Sulfate; Dexamethasone","3.5 mg/1 g; 10000 U/1 g; 1 mg/1 g","ointment","RAM Pharma, Inc.(079866136)",".1 G in 1 Syringe, Plastic",NA,"2019-2"
"91","Phenylephrine Hydrochloride, (+/-)","100 ug/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","5 Ml in 1 Syringe, Plastic",NA,"2019-2"
"92","Podophyllum Resin; Cantharidin; Salicylic Acid","50 mg/1 mL; 10 mg/1 mL; 300 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","2 Ml in 1 Bottle, Glass",NA,"2019-2"
"93","Procaine Hydrochloride","20 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","10 Ml in 1 Vial, Glass",NA,"2019-2"
"94","Ranibizumab",".5 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2019-2"
"95","Squaric Acid Dibutyl Ester","20 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","10 Ml in 1 Bottle",NA,"2019-2"
"96","Tetracaine Hydrochloride","40 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","100 Ml in 1 Bottle, Plastic",NA,"2019-2"
"97","Vancomycin Hydrochloride","1000 ug/.1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .1 Ml in 1 Syringe, Plastic",NA,"2019-2"
"98","Aflibercept","2 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2020-1"
"99","Benzocaine; Lidocaine Hydrochloride; Tetracaine Hydrochloride",".2 g/1 g; .06 g/1 g; .04 g/1 g","cream","RAM Pharma, Inc.(079866136)","240 G in 1 Jar",NA,"2020-1"
"100","Benzocaine; Lidocaine Hydrochloride; Tetracaine Hydrochloride",".12 g/1 g; .04 g/1 g; .08 g/1 g","cream","RAM Pharma, Inc.(079866136)","240 G in 1 Jar",NA,"2020-1"
"101","Benzocaine; Lidocaine Hydrochloride; Tetracaine Hydrochloride",".2 g/1 g; .06 g/1 g; .04 g/1 g","cream","RAM Pharma, Inc.(079866136)","50 G in 1 Jar",NA,"2020-1"
"102","Betamethasone Acetate; Betamethasone Sodium Phosphate","3 mg/1 mL; 3 mg/1 mL","injection, suspension","RAM Pharma, Inc.(079866136)","2 Ml in 1 Vial, Glass",NA,"2020-1"
"103","Bevacizumab","1.25 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2020-1"
"104","Brolucizumab","6 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .025 Ml in 1 Syringe, Plastic",NA,"2020-1"
"105","Brolucizumab","6 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2020-1"
"106","Cantharidin","7 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","7.5 Ml in 1 Bottle",NA,"2020-1"
"107","Ceftazidime","2250 ug/.1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .1 Ml in 1 Syringe, Plastic",NA,"2020-1"
"108","Dexamethasone Sodium Phosphate","400 ug/.1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .1 Ml in 1 Syringe, Plastic",NA,"2020-1"
"109","Dexamethasone Sodium Phosphate","200 ug/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2020-1"
"110","Dexamethasone Sodium Phosphate","400 ng/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > 1 Ml in 1 Syringe, Plastic",NA,"2020-1"
"111","Dexpanthenol","250 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","30 Ml in 1 Vial, Glass",NA,"2020-1"
"112","Doxycycline Hyclate","20 ug/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > 1 Ml in 1 Syringe, Plastic",NA,"2020-1"
"113","Dyclonine Hydrochloride","10 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","100 Ml in 1 Bottle, Plastic",NA,"2020-1"
"114","Ephedrine Sulfate","5 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","5 Ml in 1 Syringe, Plastic",NA,"2020-1"
"115","Epinephrine","10 ug/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","5 Ml in 1 Syringe, Plastic",NA,"2020-1"
"116","Lidocaine Hydrochloride; Phenylephrine Hydrochloride","40 mg/1 mL; 40 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","480 Ml in 1 Bottle, Plastic",NA,"2020-1"
"117","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","50 G in 1 Jar",NA,"2020-1"
"118","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","225 G in 1 Jar",NA,"2020-1"
"119","Lidocaine Hydrochloride; Prilocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","100 mg/1 g; 100 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","35 G in 1 Jar",NA,"2020-1"
"120","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Phenylephrine Hydrochloride","200 mg/1 g; 40 mg/1 g; 20 mg/1 g","gel","RAM Pharma, Inc.(079866136)","35 G in 1 Jar",NA,"2020-1"
"121","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Prilocaine Hydrochloride","100 mg/1 g; 40 mg/1 g; 100 mg/1 g","gel","RAM Pharma, Inc.(079866136)","100 G in 1 Jar",NA,"2020-1"
"122","Lidocaine Hydrochloride; Tetracaine Hydrochloride; Prilocaine Hydrochloride","100 mg/1 g; 40 mg/1 g; 100 mg/1 g","gel","RAM Pharma, Inc.(079866136)","50 G in 1 Jar",NA,"2020-1"
"123","Lidocaine; Tetracaine",".23 g/1 g; .07 g/1 g","ointment","RAM Pharma, Inc.(079866136)","120 G in 1 Jar",NA,"2020-1"
"124","Methylcobalamin","5 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","30 Ml in 1 Vial, Glass",NA,"2020-1"
"125","Neomycin Sulfate; Polymyxin B Sulfate; Dexamethasone","3.5 mg/1 g; 10000 U/1 g; 1 mg/1 g","ointment","RAM Pharma, Inc.(079866136)",".1 G in 1 Syringe, Plastic",NA,"2020-1"
"126","Nitroglycerin",".0625 g/1 g","ointment","RAM Pharma, Inc.(079866136)","30 G in 1 Tube",NA,"2020-1"
"127","Podophyllum Resin; Cantharidin; Salicylic Acid","50 mg/1 mL; 10 mg/1 mL; 300 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","2 Ml in 1 Bottle, Glass",NA,"2020-1"
"128","Procaine Hydrochloride","20 mg/1 mL","injection, solution","RAM Pharma, Inc.(079866136)","30 Ml in 1 Vial, Glass",NA,"2020-1"
"129","Ranibizumab",".5 mg/.05 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .05 Ml in 1 Syringe, Plastic",NA,"2020-1"
"130","Squaric Acid Dibutyl Ester","20 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","10 Ml in 1 Bottle",NA,"2020-1"
"131","Tetracaine Hydrochloride","40 mg/1 mL","solution","RAM Pharma, Inc.(079866136)","100 Ml in 1 Bottle, Plastic",NA,"2020-1"
"132","Tetracaine Hydrochloride; Epinephrine Bitartrate; Lidocaine Hydrochloride","5 mg/1 g; .5 mg/1 g; .04 g/1 g","gel","RAM Pharma, Inc.(079866136)","3 G in 1 Syringe, Plastic",NA,"2020-1"
"133","Tetracaine Hydrochloride; Epinephrine Bitartrate; Lidocaine Hydrochloride","5 mg/1 g; .5 mg/1 g; .04 g/1 g","gel","RAM Pharma, Inc.(079866136)","1 G in 1 Syringe, Plastic",NA,"2020-1"
"134","Vancomycin Hydrochloride","1000 ug/.1 mL","injection, solution","RAM Pharma, Inc.(079866136)","1 Syringe, Plastic in 1 Bag > .1 Ml in 1 Syringe, Plastic",NA,"2020-1"
