"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"32","Arginine Hydrochloride; Propylparaben; Methylparaben","200 mg/1 mL; .25 mg/1 mL; .5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"33","Ascorbic Acid","500 mg/1 mL","injection, solution","ASP Cares(080070525)","50 Ml in 1 Vial, Multi-Dose (72833-690-50)","72833-690-50","2019-2"
"34","Biotin","10 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"35","Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","500 Ml in 1 Bag",NA,"2019-2"
"36","Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic",NA,"2019-2"
"37","Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","2.5 Ml in 1 Vial, Plastic",NA,"2019-2"
"38","Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic",NA,"2019-2"
"39","Calcium Gluconate; Propylene Glycol; Methylcellulose (1500 Mpa.s)","25 mg/1 g; 20 mg/1 g; 30 mg/1 g","gel","ASP Cares(080070525)","454 G in 1 Jar",NA,"2019-2"
"40","Dexpanthenol","250 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"41","Edetate Calcium Disodium","300 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"42","Edetate Calcium Disodium","300 mg/1 mL","injection, solution","ASP Cares(080070525)","10 Ml in 1 Vial",NA,"2019-2"
"43","Glutathione","200 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"44","Ketamine Hydrochloride","2500 mg/300 mL","injection, solution","ASP Cares(080070525)","300 Ml in 1 Bag",NA,"2019-2"
"45","Ketamine Hydrochloride","50 mg/1 mL","injection, solution","ASP Cares(080070525)","50 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"46","Metformin Hydrochloride","500 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Plastic > 1 Capsule in 1 Capsule",NA,"2019-2"
"47","Methionine; Choline Chloride; Inositol; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"48","Methionine; Choline Chloride; Inositol; Cyanocobalamin; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"49","Methylcobalamin","1 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"50","Nandrolone Decanoate","200 mg/1 mL","injection","ASP Cares(080070525)","5 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"51","Pentoxifylline","400 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Plastic > 1 Capsule in 1 Capsule",NA,"2019-2"
"52","Pyridoxine Hydrochloride","100 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"53","Sildenafil","100 mg","troche","ASP Cares(080070525)","1 Troche in 1 Vial, Plastic",NA,"2019-2"
"54","Sodium 3-Hydroxybutyrate","100 mg/1 mL","injection","ASP Cares(080070525)","500 Ml in 1 Bag",NA,"2019-2"
"55","Tadalafil","80 mg","troche","ASP Cares(080070525)","30 Troche in 1 Vial, Plastic",NA,"2019-2"
"56","Tadalafil","25 mg","troche","ASP Cares(080070525)","1 Troche in 1 Vial, Plastic",NA,"2019-2"
"57","Taurine","50 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"58","Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","10 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"59","Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"60","Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","5 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"61","Testosterone Cypionate; Testosterone Propionate","160 mg/1 mL; 40 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"62","Testosterone Cypionate; Testosterone Propionate","200 mg/1 mL; 50 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"63","Testosterone Cypionate; Testosterone Propionate","200 mg/1 mL; 20 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"64","Tetracaine Hydrochloride","60 mg/1 g","gel","ASP Cares(080070525)","10 G in 1 Syringe",NA,"2019-2"
"65","Tetracaine; Benzocaine; Lidocaine","6 g/100 g; 20 g/100 g; 10 g/100 g","cream","ASP Cares(080070525)","454 G in 1 Jar",NA,"2019-2"
"66","Tetracaine; Benzocaine; Lidocaine","6 g/100 g; 20 g/100 g; 10 g/100 g","cream","ASP Cares(080070525)","30 G in 1 Jar",NA,"2019-2"
"67","Tetracaine; Lidocaine","7 g/100 g; 23 g/100 g","ointment","ASP Cares(080070525)","75 G in 1 Jar",NA,"2019-2"
"68","Thiamine Hydrochloride; Benzyl Alcohol; Riboflavin 5'-Phosphate Sodium; Niacinamide; Dexpanthenol; Pyridoxine Hydrochloride","100 mg/1 mL; 20 mg/1 mL; 2 mg/1 mL; 100 mg/1 mL; 2 mg/1 mL; 2 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"69","Tilarginine Acetate","50 mg/1 mL","solution","ASP Cares(080070525)","10 Ml in 1 Vial, Single-Dose",NA,"2019-2"
"70","Tretinoin; Butylated Hydroxytoluene; Alcohol; Polyethylene Glycol 300","3 mg/1 mL; 200 mg/1 mL; 600 mg/1 mL; 395 mg/1 mL","solution","ASP Cares(080070525)","60 Ml in 1 Bottle, Glass",NA,"2019-2"
"71","Zinc Sulfate Monohydrate","2.5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2019-2"
"72","Acetylcysteine","2 mg/1 mL","solution","ASP Cares(080070525)","4 Ml in 1 Vial (72833-754-04)","72833-754-04","2020-1"
"73","Arginine","2 mg/1 mL","solution","ASP Cares(080070525)","4 Ml in 1 Vial, Single-Dose (72833-787-04)","72833-787-04","2020-1"
"74","Arginine Hydrochloride; Propylparaben; Methylparaben","200 mg/1 mL; .25 mg/1 mL; .5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-636-30)","72833-636-30","2020-1"
"75","Ascorbic Acid","500 mg/1 mL","injection, solution","ASP Cares(080070525)","50 Ml in 1 Vial, Multi-Dose (72833-690-50)","72833-690-50","2020-1"
"76","Biotin","10 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-589-30)","72833-589-30","2020-1"
"77","Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic (72833-737-12)","72833-737-12","2020-1"
"78","Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","2.5 Ml in 1 Vial, Plastic (72833-737-25)","72833-737-25","2020-1"
"79","Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","500 Ml in 1 Bag (72833-739-50)","72833-739-50","2020-1"
"80","Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic (72833-738-12)","72833-738-12","2020-1"
"81","Calcium Gluconate; Propylene Glycol; Methylcellulose (1500 Mpa.s)","25 mg/1 g; 20 mg/1 g; 30 mg/1 g","gel","ASP Cares(080070525)","454 G in 1 Jar (72833-800-01)","72833-800-01","2020-1"
"82","Dexamethasone Sodium Phosphate","24 mg/1 mL","injection, solution","ASP Cares(080070525)","1 Ml in 1 Syringe, Plastic (72833-488-01)","72833-488-01","2020-1"
"83","Dexpanthenol","250 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-639-30)","72833-639-30","2020-1"
"84","Edetate Calcium Disodium","300 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-821-30)","72833-821-30","2020-1"
"85","Edetate Calcium Disodium","300 mg/1 mL","injection, solution","ASP Cares(080070525)","10 Ml in 1 Vial, Single-Dose (72833-830-10)","72833-830-10","2020-1"
"86","Glutathione","200 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-562-30)","72833-562-30","2020-1"
"87","Ketamine Hydrochloride","2500 mg/300 mL","injection, solution","ASP Cares(080070525)","300 Ml in 1 Bag (72833-889-25)","72833-889-25","2020-1"
"88","Metformin Hydrochloride","500 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Dispensing (72833-881-01)","72833-881-01","2020-1"
"89","Methionine; Choline Chloride; Inositol; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-563-30)","72833-563-30","2020-1"
"90","Methionine; Choline Chloride; Inositol; Cyanocobalamin; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-567-30)","72833-567-30","2020-1"
"91","Methylcobalamin","1 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-565-30)","72833-565-30","2020-1"
"92","Naloxone Hydrochloride","1 mg/1 mL","solution","ASP Cares(080070525)","2 Ml in 1 Syringe (72833-686-02)","72833-686-02","2020-1"
"93","Pentoxifylline","400 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Plastic (72833-771-01)","72833-771-01","2020-1"
"94","Perflubron","990 mg/1 mL","solution","ASP Cares(080070525)","15 Ml in 1 Vial, Single-Dose (72833-882-15)","72833-882-15","2020-1"
"95","Pyridoxine Hydrochloride","100 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-626-30)","72833-626-30","2020-1"
"96","Sildenafil Citrate","100 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-806-01)","72833-806-01","2020-1"
"97","Sildenafil Citrate","25 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Dispensing (72833-768-01)","72833-768-01","2020-1"
"98","Sodium 3-Hydroxybutyrate","100 mg/1 mL","injection","ASP Cares(080070525)","500 Ml in 1 Bag (72833-752-50)","72833-752-50","2020-1"
"99","Tadalafil","25 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-805-01)","72833-805-01","2020-1"
"100","Tadalafil","80 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-895-01)","72833-895-01","2020-1"
"101","Taurine","50 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-635-30)","72833-635-30","2020-1"
"102","Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2020-1"
"103","Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","5 Ml in 1 Vial, Multi-Dose (72833-678-05)","72833-678-05","2020-1"
"104","Testosterone Cypionate; Testosterone Propionate","200 mg/1 mL; 20 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-832-30)","72833-832-30","2020-1"
"105","Tetracaine Hydrochloride","60 mg/1 g","gel","ASP Cares(080070525)","10 G in 1 Syringe (72833-536-10)","72833-536-10","2020-1"
"106","Tetracaine; Benzocaine; Lidocaine","6 g/100 g; 20 g/100 g; 10 g/100 g","cream","ASP Cares(080070525)","454 G in 1 Jar (72833-783-01)","72833-783-01","2020-1"
"107","Tetracaine; Benzocaine; Lidocaine","6 g/100 g; 20 g/100 g; 10 g/100 g","cream","ASP Cares(080070525)","30 G in 1 Jar (72833-783-30)","72833-783-30","2020-1"
"108","Tetracaine; Lidocaine","7 g/100 g; 23 g/100 g","ointment","ASP Cares(080070525)","75 G in 1 Jar (72833-550-75)","72833-550-75","2020-1"
"109","Thiamine Hydrochloride; Benzyl Alcohol; Riboflavin 5'-Phosphate Sodium; Niacinamide; Dexpanthenol; Pyridoxine Hydrochloride","100 mg/1 mL; 20 mg/1 mL; 2 mg/1 mL; 100 mg/1 mL; 2 mg/1 mL; 2 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-726-30)","72833-726-30","2020-1"
"110","Tilarginine Acetate","50 mg/1 mL","solution","ASP Cares(080070525)","10 Ml in 1 Vial, Single-Dose (72833-756-10)","72833-756-10","2020-1"
"111","Tretinoin; Butylated Hydroxytoluene; Alcohol; Polyethylene Glycol 300","3 mg/1 mL; 200 mg/1 mL; 600 mg/1 mL; 395 mg/1 mL","solution","ASP Cares(080070525)","60 Ml in 1 Bottle, Glass (72833-551-60)","72833-551-60","2020-1"
"112","Tropicamide; Phenylephrine Hydrochloride","10 mg/1 mL; 50 mg/1 mL","solution","ASP Cares(080070525)","12 Ml in 1 Bottle, Dropper (72833-528-12)","72833-528-12","2020-1"
"113","Zinc Sulfate Monohydrate","2.5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-638-30)","72833-638-30","2020-1"
"114",".alpha.-Ketoglutaric Acid","2 mg/1 mL","solution","ASP Cares(080070525)","4 Ml in 1 Vial, Single-Dose (72833-753-04)","72833-753-04","2020-2"
"115","Acetylcysteine","2 mg/1 mL","solution","ASP Cares(080070525)","4 Ml in 1 Vial (72833-754-04)","72833-754-04","2020-2"
"116","Aminohippuric Acid","200 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Single-Dose (72833-728-30)","72833-728-30","2020-2"
"117","Arginine","2 mg/1 mL","solution","ASP Cares(080070525)","4 Ml in 1 Vial, Single-Dose (72833-787-04)","72833-787-04","2020-2"
"118","Arginine Hydrochloride; Propylparaben; Methylparaben","200 mg/1 mL; .25 mg/1 mL; .5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-636-30)","72833-636-30","2020-2"
"119","Ascorbic Acid","500 mg/1 mL","injection, solution","ASP Cares(080070525)","50 Ml in 1 Vial, Multi-Dose (72833-690-50)","72833-690-50","2020-2"
"120","Avexitide","5 mg/1 mL","injection, solution","ASP Cares(080070525)","2 Ml in 1 Vial, Single-Dose (72833-707-02)","72833-707-02","2020-2"
"121","Biotin","10 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-589-30)","72833-589-30","2020-2"
"122","Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","2.5 Ml in 1 Vial, Single-Dose (72833-955-25)","72833-955-25","2020-2"
"123","Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic (72833-738-12)","72833-738-12","2020-2"
"124","Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic (72833-944-12)","72833-944-12","2020-2"
"125","Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","500 Ml in 1 Bag (72833-739-50)","72833-739-50","2020-2"
"126","Dexamethasone Sodium Phosphate","24 mg/1 mL","injection, solution","ASP Cares(080070525)","1 Ml in 1 Syringe, Plastic (72833-488-01)","72833-488-01","2020-2"
"127","Dexpanthenol","250 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-639-30)","72833-639-30","2020-2"
"128","Edetate Calcium Disodium","300 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-821-30)","72833-821-30","2020-2"
"129","Glucose, 6,6-Dideutero","250 mg/1 mL","injection, solution","ASP Cares(080070525)","2 Ml in 1 Vial, Single-Dose (72833-708-02)","72833-708-02","2020-2"
"130","Glutathione","200 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-562-30)","72833-562-30","2020-2"
"131","Metformin Hydrochloride","500 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Dispensing (72833-881-01)","72833-881-01","2020-2"
"132","Methionine; Choline Chloride; Inositol; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-563-30)","72833-563-30","2020-2"
"133","Methionine; Choline Chloride; Inositol; Cyanocobalamin; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-567-30)","72833-567-30","2020-2"
"134","Methylcobalamin","1 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-565-30)","72833-565-30","2020-2"
"135","Naloxone Hydrochloride","1 mg/1 mL","solution","ASP Cares(080070525)","2 Ml in 1 Syringe (72833-686-02)","72833-686-02","2020-2"
"136","Pioglitazone Hydrochloride","15 mg","capsule","ASP Cares(080070525)","75 Capsule in 1 Vial, Dispensing (72833-950-01)","72833-950-01","2020-2"
"137","Pioglitazone Hydrochloride","30 mg","capsule","ASP Cares(080070525)","75 Capsule in 1 Vial, Dispensing (72833-951-01)","72833-951-01","2020-2"
"138","Pioglitazone Hydrochloride","30 mg","capsule","ASP Cares(080070525)","90 Capsule in 1 Vial, Dispensing (72833-952-01)","72833-952-01","2020-2"
"139","Pyridoxine Hydrochloride","100 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-626-30)","72833-626-30","2020-2"
"140","Sildenafil Citrate","100 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-806-01)","72833-806-01","2020-2"
"141","Sodium 3-Hydroxybutyrate","100 mg/1 mL","injection","ASP Cares(080070525)","500 Ml in 1 Bag (72833-752-50)","72833-752-50","2020-2"
"142","Tadalafil","25 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-805-01)","72833-805-01","2020-2"
"143","Taurine","50 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-635-30)","72833-635-30","2020-2"
"144","Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","5 Ml in 1 Vial, Multi-Dose (72833-678-05)","72833-678-05","2020-2"
"145","Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2020-2"
"146","Testosterone Cypionate; Testosterone Propionate","200 mg/1 mL; 20 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-832-30)","72833-832-30","2020-2"
"147","Tetracaine Hydrochloride","60 mg/1 g","gel","ASP Cares(080070525)","10 G in 1 Syringe (72833-536-10)","72833-536-10","2020-2"
"148","Tetracaine; Lidocaine","7 g/100 g; 23 g/100 g","ointment","ASP Cares(080070525)","75 G in 1 Jar (72833-550-75)","72833-550-75","2020-2"
"149","Thiamine Hydrochloride; Benzyl Alcohol; Riboflavin 5'-Phosphate Sodium; Niacinamide; Dexpanthenol; Pyridoxine Hydrochloride","100 mg/1 mL; 20 mg/1 mL; 2 mg/1 mL; 100 mg/1 mL; 2 mg/1 mL; 2 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-726-30)","72833-726-30","2020-2"
"150","Tilarginine Acetate","50 mg/1 mL","solution","ASP Cares(080070525)","10 Ml in 1 Vial, Single-Dose (72833-756-10)","72833-756-10","2020-2"
"151","Tretinoin; Butylated Hydroxytoluene; Alcohol; Polyethylene Glycol 300","3 mg/1 mL; 200 mg/1 mL; 600 mg/1 mL; 395 mg/1 mL","solution","ASP Cares(080070525)","60 Ml in 1 Bottle, Glass (72833-551-60)","72833-551-60","2020-2"
"152","Tropicamide; Phenylephrine Hydrochloride","10 mg/1 mL; 50 mg/1 mL","solution","ASP Cares(080070525)","12 Ml in 1 Bottle, Dropper (72833-528-12)","72833-528-12","2020-2"
"153","Zinc Sulfate Monohydrate","2.5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-638-30)","72833-638-30","2020-2"
