"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"17","Calcium Gluconate; Zinc Sulfate Anhydrous; Magnesium Chloride Anhydrous","69 mg/69 mg; 69 mg/69 mg; 69 mg/69 mg","injection, solution","RXQ Compounding, LLC(079640811)","1035 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"18","Choline Chloride; Inositol; Methionine","41.6 mg/41.6 mg; 41.6 mg/41.6 mg; 41.6 mg/41.6 mg","injection, solution","RXQ Compounding, LLC(079640811)","3750 Mg in 1 Bottle, Glass",NA,"2019-1"
"19","Copper Gluconate",".4 mg/.4 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Vial, Glass",NA,"2019-1"
"20","Cyanocobalamin","1.2 mg/1.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","36 Mg in 1 Bottle, Glass",NA,"2019-1"
"21","Cyanocobalamin; Choline Chloride; Inositol","33 mg/33 mg; 33 mg/33 mg; 33 mg/33 mg","injection, solution","RXQ Compounding, LLC(079640811)","3030 Mg in 1 Bottle, Glass",NA,"2019-1"
"22","Cyanocobalamin; Choline Chloride; Inositol; Pyridoxine Hydrochloride","25.25 mg/25.25 mg; 25.25 mg/25.25 mg; 25.25 mg/25.25 mg; 25.25 mg/25.25 mg","injection, solution","RXQ Compounding, LLC(079640811)","3030 Mg in 1 Bottle, Glass",NA,"2019-1"
"23","Dexpanthenol","250 mg/250 mg","injection, solution","RXQ Compounding, LLC(079640811)","7500 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"24","Dextrose","500 mg/500 mg","injection, solution","RXQ Compounding, LLC(079640811)","25000 Mg in 1 Syringe, Plastic",NA,"2019-1"
"25","Dextrose","500 mg/500 mg","injection, solution","RXQ Compounding, LLC(079640811)","25000 Mg in 1 Vial, Single-Dose",NA,"2019-1"
"26","Diazepam Hydrochloride","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Syringe, Plastic",NA,"2019-1"
"27","Diphenhydramine Hydrochloride","100 mg/100 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Vial, Glass",NA,"2019-1"
"28","Doxycycline Hydrochloride","50 mg/50 mg","suspension","RXQ Compounding, LLC(079640811)","12000 Mg in 1 Bottle",NA,"2019-1"
"29","Dyclonine Hydrochloride","10 mg/10 mg","solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Bottle",NA,"2019-1"
"30","Edetate Calcium Disodium","300 mg/300 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Bottle",NA,"2019-1"
"31","Edetate Calcium Disodium","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","15000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"32","Edetate Calcium Disodium","300 mg/300 mg","injection, solution","RXQ Compounding, LLC(079640811)","9000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"33","Edetate Disodium","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","4500 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"34","Edetate Disodium","300 mg/300 mg","injection, solution","RXQ Compounding, LLC(079640811)","30000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"35","Edetate Disodium","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","15000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"36","Ephedrine Sulfate","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Syringe, Plastic",NA,"2019-1"
"37","Epinephrine",".01 mg/.01 mg","injection, solution","RXQ Compounding, LLC(079640811)",".1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"38","Epinephrine","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"39","Epinephrine","4 mg/4 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Syringe, Plastic",NA,"2019-1"
"40","Epinephrine",".1 mg/.1 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"41","Epinephrine; Lidocaine Hydrochloride","5.005 mg/5.005 mg; 5.005 mg/5.005 mg","injection, solution","RXQ Compounding, LLC(079640811)","250.25 Mg in 1 Bottle, Glass",NA,"2019-1"
"42","Epinephrine; Lidocaine Hydrochloride","10.5 mg/10.5 mg; 10.5 mg/10.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","1050 Mg in 1 Bottle, Glass",NA,"2019-1"
"43","Epinephrine; Lidocaine Hydrochloride",".5 mg/.5 mg; .5 mg/.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"44","Epinephrine; Lidocaine Hydrochloride Anhydrous","10 mg/10 mg; 10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","60 Mg in 1 Syringe, Plastic",NA,"2019-1"
"45","Epinephrine; Lidocaine Hydrochloride Anhydrous","10 mg/10 mg; 10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","600 Mg in 1 Bottle, Glass",NA,"2019-1"
"46","Esmolol Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Syringe, Plastic",NA,"2019-1"
"47","Famotidine","10 mg/10 mg","suspension","RXQ Compounding, LLC(079640811)","4800 Mg in 1 Container",NA,"2019-1"
"48","Fentanyl Citrate",".05 mg/.05 mg","injection, solution","RXQ Compounding, LLC(079640811)","2.75 Mg in 1 Syringe, Plastic",NA,"2019-1"
"49","Fentanyl Citrate",".05 mg/.05 mg","injection, solution","RXQ Compounding, LLC(079640811)","1.25 Mg in 1 Syringe, Plastic",NA,"2019-1"
"50","Fentanyl Citrate",".05 mg/.05 mg","injection, solution","RXQ Compounding, LLC(079640811)",".1 Mg in 1 Bottle, Glass",NA,"2019-1"
"51","Fluoxetine Hydrochloride","5 mg/5 mg","capsule","RXQ Compounding, LLC(079640811)","10 Mg in 1 Capsule",NA,"2019-1"
"52","Flurbiprofen",".4 mg/.4 mg","solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Bottle, Glass",NA,"2019-1"
"53","Folic Acid","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"54","Folic Acid","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"55","Gabapentin","100 mg/100 mg","suspension","RXQ Compounding, LLC(079640811)","24000 Mg in 1 Container",NA,"2019-1"
"56","Gentamicin",".3 mg/.3 mg","injection, solution","RXQ Compounding, LLC(079640811)","1.5 Mg in 1 Syringe, Plastic",NA,"2019-1"
"57","Glutathione","200 mg/200 mg","injection, solution","RXQ Compounding, LLC(079640811)","6000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"58","Glutathione","200 mg/200 mg","injection, solution","RXQ Compounding, LLC(079640811)","2000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"59","Glycerin","500 mg/500 mg","solution","RXQ Compounding, LLC(079640811)","110000 Mg in 1 Container",NA,"2019-1"
"60","Glycopyrrolate",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe",NA,"2019-1"
"61","Human Chorionic Gonadotropin","50 U/50 U","injection, solution","RXQ Compounding, LLC(079640811)","2500 U in 1 Bottle, Unit-Dose",NA,"2019-1"
"62","Human Chorionic Gonadotropin","100 U/100 U","injection, solution","RXQ Compounding, LLC(079640811)","500 U in 1 Bottle, Unit-Dose",NA,"2019-1"
"63","Hyaluronic Acid","11 mg/11 mg","injection, solution","RXQ Compounding, LLC(079640811)","22 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"64","Hyaluronidase","175 U/175 U","injection, solution","RXQ Compounding, LLC(079640811)","175 U in 1 Bottle, Unit-Dose",NA,"2019-1"
"65","Hydrocodone Bitartrate","10 mg/10 mg","capsule","RXQ Compounding, LLC(079640811)","10 Mg in 1 Capsule",NA,"2019-1"
"66","Hydrogen Peroxide","30 mg/30 mg","injection, solution","RXQ Compounding, LLC(079640811)","900 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"67","Hydromorphone Hydrochloride",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","11 Mg in 1 Syringe, Plastic",NA,"2019-1"
"68","Hydromorphone Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Syringe, Plastic",NA,"2019-1"
"69","Hydromorphone Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Syringe, Plastic",NA,"2019-1"
"70","Hydromorphone Hydrochloride",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Syringe, Plastic",NA,"2019-1"
"71","Hydromorphone Hydrochloride",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"72","Hydroxocobalamin Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"73","Hydroxocobalamin Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"74","Hydroxypropyl Cellulose, Unspecified; Cantharidin; Salicylic Acid","120 mg/120 mg; 120 mg/120 mg; 120 mg/120 mg","injection, solution","RXQ Compounding, LLC(079640811)","3600 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"75","Ketamine Hydrochloride","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Syringe",NA,"2019-1"
"76","Ketamine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Syringe",NA,"2019-1"
"77","Ketamine Hydrochloride","50 mg/50 mg","injection, solution","RXQ Compounding, LLC(079640811)","500 Mg in 1 Bottle",NA,"2019-1"
"78","Ketamine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","20 Mg in 1 Syringe, Plastic",NA,"2019-1"
"79","Ketamine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Syringe",NA,"2019-1"
"80","Ketorolac Tromethamine; Tropicamide Hydrochloride; Phenylephrine Hydrochloride; Cyclopentolate Hydrochloride","1.25 mg/1.25 mg; 1.25 mg/1.25 mg; 1.25 mg/1.25 mg; 1.25 mg/1.25 mg","solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Bottle, Dropper",NA,"2019-1"
"81","Ketorolac Tromethamine; Tropicamide Hydrochloride; Phenylephrine Hydrochloride; Cyclopentolate Hydrochloride","1.25 mg/1.25 mg; 1.25 mg/1.25 mg; 1.25 mg/1.25 mg; 1.25 mg/1.25 mg","solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Bottle, Dropper",NA,"2019-1"
"82","Labetalol Hydrochloride","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Syringe, Plastic",NA,"2019-1"
"83","Leuprolide Acetate",".5 mg/.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","2.5 Mg in 1 Vial, Glass",NA,"2019-1"
"84","Leuprolide Acetate",".4 mg/.4 mg","injection, solution","RXQ Compounding, LLC(079640811)","2 Mg in 1 Vial, Glass",NA,"2019-1"
"85","Leuprolide Acetate",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Vial, Glass",NA,"2019-1"
"86","Leuprolide Acetate","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Vial, Glass",NA,"2019-1"
"87","Leuprolide Acetate",".25 mg/.25 mg","injection, solution","RXQ Compounding, LLC(079640811)","1.25 Mg in 1 Vial, Glass",NA,"2019-1"
"88","Lidocaine Hydrochloride","40 mg/40 mg","solution/ drops","RXQ Compounding, LLC(079640811)","120 Mg in 1 Bottle, Dropper",NA,"2019-1"
"89","Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","400 Mg in 1 Bottle, Glass",NA,"2019-1"
"90","Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","200 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"91","Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"92","Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","200 Mg in 1 Syringe, Plastic",NA,"2019-1"
"93","Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","1000 Mg in 1 Bottle, Glass",NA,"2019-1"
"94","Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","60 Mg in 1 Syringe, Plastic",NA,"2019-1"
"95","Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Syringe, Plastic",NA,"2019-1"
"96","Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","200 Mg in 1 Vial, Glass",NA,"2019-1"
"97","Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","500 Mg in 1 Bottle, Glass",NA,"2019-1"
"98","Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Vial, Glass",NA,"2019-1"
"99","Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Vial, Glass",NA,"2019-1"
"100","Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Syringe, Plastic",NA,"2019-1"
"101","Lidocaine Hydrochloride Anhydrous","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Bottle, Glass",NA,"2019-1"
"102","Lidocaine Hydrochloride Anhydrous","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Syringe, Plastic",NA,"2019-1"
"103","Lidocaine Hydrochloride Anhydrous","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Syringe, Plastic",NA,"2019-1"
"104","Lidocaine Hydrochloride; Tetracaine","150 mg/150 mg; 150 mg/150 mg","cream","RXQ Compounding, LLC(079640811)","900 Mg in 1 Syringe, Plastic",NA,"2019-1"
"105","Lidocaine Hydrochloride; Tetracaine","150 mg/150 mg; 150 mg/150 mg","gel","RXQ Compounding, LLC(079640811)","900 Mg in 1 Syringe, Plastic",NA,"2019-1"
"106","Lidocaine Hydrochloride; Tetracaine; Epinephrine","30 mg/30 mg; 30 mg/30 mg; 30 mg/30 mg","gel","RXQ Compounding, LLC(079640811)","270 Mg in 1 Syringe, Plastic",NA,"2019-1"
"107","Magnesium Chloride","200 mg/200 mg","injection, solution","RXQ Compounding, LLC(079640811)","10000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"108","Magnesium Chloride","200 mg/200 mg","injection, solution","RXQ Compounding, LLC(079640811)","10000 Mg in 1 Vial, Glass",NA,"2019-1"
"109","Manganese Sulfate Anhydrous",".1 mg/.1 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"110","Methionine; Cyanocobalamin; Choline Chloride; Inositol","31.5 mg/31.5 mg; 31.5 mg/31.5 mg; 31.5 mg/31.5 mg; 31.5 mg/31.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","3780 Mg in 1 Bottle, Glass",NA,"2019-1"
"111","Methionine; Cyanocobalamin; Choline Chloride; Inositol; Pyridoxine Hydrochloride","25 mg/25 mg; 25 mg/25 mg; 25 mg/25 mg; 25 mg/25 mg; 25 mg/25 mg","injection, solution","RXQ Compounding, LLC(079640811)","3785 Mg in 1 Bottle, Glass",NA,"2019-1"
"112","Methylcobalamin","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"113","Methylcobalamin","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"114","Methylcobalamin","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"115","Metronidazole","50 mg/50 mg","suspension","RXQ Compounding, LLC(079640811)","24000 Mg in 1 Container",NA,"2019-1"
"116","Midazolam","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Syringe",NA,"2019-1"
"117","Midazolam","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","55 Mg in 1 Syringe",NA,"2019-1"
"118","Midazolam","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Syringe",NA,"2019-1"
"119","Mitomycin",".4 mg/.4 mg","injection, solution","RXQ Compounding, LLC(079640811)",".4 Mg in 1 Syringe, Plastic",NA,"2019-1"
"120","Mitomycin",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)",".2 Mg in 1 Syringe",NA,"2019-1"
"121","Molybdenum",".025 mg/.025 mg","injection, solution","RXQ Compounding, LLC(079640811)",".25 Mg in 1 Vial, Glass",NA,"2019-1"
"122","Morphine Sulfate","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","2 Mg in 1 Syringe",NA,"2019-1"
"123","Morphine Sulfate","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","125 Mg in 1 Syringe",NA,"2019-1"
"124","Morphine Sulfate",".5 mg/.5 mg","injection, solution","RXQ Compounding, LLC(079640811)",".5 Mg in 1 Syringe",NA,"2019-1"
"125","Morphine Sulfate","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","55 Mg in 1 Syringe",NA,"2019-1"
"126","Moxifloxacin Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)",".4 Mg in 1 Syringe, Plastic",NA,"2019-1"
"127","Moxifloxacin Hydrochloride","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Syringe, Plastic",NA,"2019-1"
"128","Mycophenolate Sodium","50 mg/50 mg","suspension","RXQ Compounding, LLC(079640811)","24000 Mg in 1 Container",NA,"2019-1"
"129","Naltrexone Hydrochloride","1 mg/1 mg","capsule","RXQ Compounding, LLC(079640811)","1 Mg in 1 Capsule",NA,"2019-1"
"130","Naltrexone Hydrochloride","4 mg/4 mg","capsule","RXQ Compounding, LLC(079640811)","4 Mg in 1 Capsule",NA,"2019-1"
"131","Neostigmine Methylsulfate","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Syringe",NA,"2019-1"
"132","Niacinamide","100 mg/100 mg","injection, solution","RXQ Compounding, LLC(079640811)","1000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"133","Niacinamide Hydriodide; Riboflavin 5'-Phosphate Sodium; Panthenol Triacetate, (+)-; Thiamine Hydrochloride; Pyridoxine Hydrochloride","42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg","injection, solution","RXQ Compounding, LLC(079640811)","420 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"134","Niacinamide Hydriodide; Riboflavin 5'-Phosphate Sodium; Panthenol Triacetate, (+)-; Thiamine Hydrochloride; Pyridoxine Hydrochloride","42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg","injection, solution","RXQ Compounding, LLC(079640811)","6300 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"135","Norepinephrine Hydrochloride, (+/-)","4 mg/4 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Bag",NA,"2019-1"
"136","Norepinephrine Hydrochloride, (+/-)","8 mg/8 mg","injection, solution","RXQ Compounding, LLC(079640811)","8 Mg in 1 Bag",NA,"2019-1"
"137","Omeprazole","10 mg/10 mg","suspension","RXQ Compounding, LLC(079640811)","4800 Mg in 1 Container",NA,"2019-1"
"138","Ondansetron Hydrochloride Anhydrous","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Vial, Glass",NA,"2019-1"
"139","Ondansetron Hydrochloride Anhydrous","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","60 Mg in 1 Vial, Glass",NA,"2019-1"
"140","Oxytocin","60 U/60 U","injection, solution","RXQ Compounding, LLC(079640811)","30 U in 1 Bag",NA,"2019-1"
"141","Oxytocin","30 U/30 U","injection, solution","RXQ Compounding, LLC(079640811)","30 U in 1 Bag",NA,"2019-1"
"142","Phenylephrine Hydrochloride",".1 mg/.1 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"143","Phenylephrine Hydrochloride; Lidocaine","12.5 mg/12.5 mg; 12.5 mg/12.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Vial, Glass",NA,"2019-1"
"144","Phenylephrine Hydrochloride; Lidocaine","17.5 mg/17.5 mg; 17.5 mg/17.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Vial, Glass",NA,"2019-1"
"145","Phosphatidylcholine, Soybean; Deoxycholic Acid","46 mg/46 mg; 46 mg/46 mg","injection, solution","RXQ Compounding, LLC(079640811)","2130 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"146","Potassium Chloride","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","4500 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"147","Potassium Chloride","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","4500 Mg in 1 Vial, Glass",NA,"2019-1"
"148","Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride","7.5 mg/7.5 mg; 7.5 mg/7.5 mg","solution/ drops","RXQ Compounding, LLC(079640811)","75 Mg in 1 Bottle, Dropper",NA,"2019-1"
"149","Prilocaine Hydrochloride; Lidocaine Hydrochloride; Tetracaine","80 mg/80 mg; 80 mg/80 mg; 80 mg/80 mg","gel","RXQ Compounding, LLC(079640811)","720 Mg in 1 Syringe, Plastic",NA,"2019-1"
"150","Procaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","600 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"151","Procaine Hydrochloride","80 mg/80 mg","injection, solution","RXQ Compounding, LLC(079640811)","800 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"152","Proparacaine","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","2 Mg in 1 Syringe, Plastic",NA,"2019-1"
"153","Pyridoxine Hydrochloride","100 mg/100 mg","injection, solution","RXQ Compounding, LLC(079640811)","3000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"154","Riboflavin 5'-Phosphate Sodium","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","2 Mg in 1 Syringe",NA,"2019-1"
"155","Ropivacaine Hydrochloride","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","800 Mg in 1 Bag",NA,"2019-1"
"156","Ropivacaine Hydrochloride; Bupivacaine Hydrochloride","1.625 mg/1.625 mg; 1.625 mg/1.625 mg","injection, solution","RXQ Compounding, LLC(079640811)","1300 Mg in 1 Bag",NA,"2019-1"
"157","Ropivacaine Hydrochloride; Bupivacaine Hydrochloride","1.625 mg/1.625 mg; 1.625 mg/1.625 mg","injection, solution","RXQ Compounding, LLC(079640811)","1950 Mg in 1 Bag",NA,"2019-1"
"158","Ropivacaine Hydrochloride; Bupivacaine Hydrochloride",".1625 mg/.1625 mg; .1625 mg/.1625 mg","injection, solution","RXQ Compounding, LLC(079640811)","16.25 Mg in 1 Bag",NA,"2019-1"
"159","Ropivacaine Hydrochloride; Bupivacaine Hydrochloride","1.625 mg/1.625 mg; 1.625 mg/1.625 mg","injection, solution","RXQ Compounding, LLC(079640811)","877.5 Mg in 1 Bag",NA,"2019-1"
"160","Sodium Bicarbonate","84 mg/84 mg","injection, solution","RXQ Compounding, LLC(079640811)","4200 Mg in 1 Syringe, Plastic",NA,"2019-1"
"161","Sodium Bicarbonate","42 mg/42 mg","injection, solution","RXQ Compounding, LLC(079640811)","2100 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"162","Sodium Bicarbonate","84 mg/84 mg","injection, solution","RXQ Compounding, LLC(079640811)","4200 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
