"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"73","Hydromorphone Hydrochloride",".2 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","1 Ml in 1 Syringe, Plastic (71266-9110-2)","71266-9110-2","2020-1"
"74","Hydromorphone Hydrochloride",".2 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","50 Ml in 1 Syringe, Plastic (71266-9110-3)","71266-9110-3","2020-1"
"75","Ketamine Hydrochloride","50 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","2 Ml in 1 Syringe (71266-9070-1)","71266-9070-1","2020-1"
"76","Ketamine Hydrochloride","10 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","2 Ml in 1 Syringe, Plastic (71266-9080-1)","71266-9080-1","2020-1"
"77","Ketamine Hydrochloride","10 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic (71266-9080-2)","71266-9080-2","2020-1"
"78","Ketamine Hydrochloride","50 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","1 Ml in 1 Syringe (71266-9070-2)","71266-9070-2","2020-1"
"79","Lidocaine Hydrochloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","3 Ml in 1 Syringe, Plastic (71266-9050-2)","71266-9050-2","2020-1"
"80","Lidocaine Hydrochloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic (71266-9090-1)","71266-9090-1","2020-1"
"81","Lidocaine Hydrochloride","10 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic (71266-9100-1)","71266-9100-1","2020-1"
"82","Lidocaine Hydrochloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe, Plastic (71266-9050-3)","71266-9050-3","2020-1"
"83","Lidocaine Hydrochloride","10 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","3 Ml in 1 Syringe, Plastic (71266-9100-2)","71266-9100-2","2020-1"
"84","Lidocaine Hydrochloride","10 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe, Plastic (71266-9100-3)","71266-9100-3","2020-1"
"85","Lidocaine Hydrochloride","10 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe, Plastic (71266-9060-2)","71266-9060-2","2020-1"
"86","Lidocaine Hydrochloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)",".5 Ml in 1 Syringe (71266-9050-1)","71266-9050-1","2020-1"
"87","Lidocaine Hydrochloride","10 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","3 Ml in 1 Syringe, Plastic (71266-9060-1)","71266-9060-1","2020-1"
"88","Lidocaine Hydrochloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)",".5 Ml in 1 Syringe, Plastic (71266-9090-2)","71266-9090-2","2020-1"
"89","Methadone Hydrochloride","10 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","1 Ml in 1 Syringe, Plastic (71266-9200-1)","71266-9200-1","2020-1"
"90","Midazolam","1 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic (71266-9190-1)","71266-9190-1","2020-1"
"91","Midazolam","1 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","2 Ml in 1 Syringe, Plastic (71266-9190-2)","71266-9190-2","2020-1"
"92","Midazolam","1 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","3 Ml in 1 Syringe, Plastic (71266-9190-3)","71266-9190-3","2020-1"
"93","Midazolam","1 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","50 Ml in 1 Syringe, Plastic (71266-9190-6)","71266-9190-6","2020-1"
"94","Midazolam","1 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","30 Ml in 1 Syringe, Plastic (71266-9190-5)","71266-9190-5","2020-1"
"95","Morphine Sulfate","1 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","2 Ml in 1 Syringe, Plastic (71266-9150-1)","71266-9150-1","2020-1"
"96","Moxifloxacin Hydrochloride","1.6 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","1 Ml in 1 Syringe, Plastic (71266-8604-1)","71266-8604-1","2020-1"
"97","Neostigmine Methylsulfate","1 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","3 Ml in 1 Syringe (71266-9020-3)","71266-9020-3","2020-1"
"98","Neostigmine Methylsulfate","1 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe (71266-2003-2)","71266-2003-2","2020-1"
"99","Neostigmine Methylsulfate","1 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe (71266-9020-5)","71266-9020-5","2020-1"
"100","Neostigmine Methylsulfate","1 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","3 Ml in 1 Syringe (71266-2003-1)","71266-2003-1","2020-1"
"101","Phenylephrine Hydrochloride",".1 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe (71266-9010-1)","71266-9010-1","2020-1"
"102","Phenylephrine Hydrochloride",".04 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe, Plastic (71266-9031-1)","71266-9031-1","2020-1"
"103","Phenylephrine Hydrochloride",".1 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic (71266-9010-2)","71266-9010-2","2020-1"
"104","Phenylephrine Hydrochloride",".08 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe, Plastic (71266-9030-1)","71266-9030-1","2020-1"
"105","Phenylephrine Hydrochloride",".1 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe, Plastic (71266-9011-1)","71266-9011-1","2020-1"
"106","Rocuronium Bromide","10 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe (71266-2002-1)","71266-2002-1","2020-1"
"107","Rocuronium Bromide","10 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe (71266-9005-5)","71266-9005-5","2020-1"
"108","Sodium Thiosulfate","250 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","50 Ml in 1 Vial",NA,"2020-1"
"109","Succinylcholine Chloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe (71266-2001-1)","71266-2001-1","2020-1"
"110","Succinylcholine Chloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","7 Ml in 1 Syringe (71266-2001-3)","71266-2001-3","2020-1"
"111","Succinylcholine Chloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe (71266-2001-2)","71266-2001-2","2020-1"
"112","Succinylcholine Chloride","20 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe (71266-9684-5)","71266-9684-5","2020-1"
"113","Trisodium Citrate Dihydrate; Gentamicin Sulfate","40 mg/1 mL; .32 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","3 Ml in 1 Syringe, Plastic (71266-6660-3)","71266-6660-3","2020-1"
"114","Trisodium Citrate Dihydrate; Gentamicin Sulfate","40 mg/1 mL; .32 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic (71266-6660-4)","71266-6660-4","2020-1"
"115","Atropine Sulfate",".4 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","2 Ml in 1 Syringe, Plastic (71266-2010-1)","71266-2010-1","2020-2"
"116","Atropine Sulfate",".4 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","2.5 Ml in 1 Syringe, Plastic (71266-2010-2)","71266-2010-2","2020-2"
"117","Bupivacaine Hydrochloride","2.5 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe, Plastic (71266-9160-2)","71266-9160-2","2020-2"
"118","Cisatracurium Besylate","10 mg/1 mL","injection, solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","50 Ml in 1 Vial, Glass (71266-8700-1)","71266-8700-1","2020-2"
"119","Ephedrine Sulfate","10 mg/1 mL","injection, solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic",NA,"2020-2"
"120","Ephedrine Sulfate","5 mg/1 mL","injection, solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic",NA,"2020-2"
"121","Fentanyl Citrate","50 ug/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","30 Ml in 1 Syringe, Plastic (71266-9170-5)","71266-9170-5","2020-2"
"122","Fentanyl Citrate","20 ug/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","50 Ml in 1 Bag (71266-5045-2)","71266-5045-2","2020-2"
"123","Fentanyl Citrate","50 ug/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","50 Ml in 1 Syringe, Plastic (71266-9170-6)","71266-9170-6","2020-2"
"124","Fentanyl Citrate","50 ug/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","1 Ml in 1 Syringe, Plastic (71266-9170-2)","71266-9170-2","2020-2"
"125","Glycerin",".6295 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Vial (71266-8610-1)","71266-8610-1","2020-2"
"126","Glycopyrrolate",".2 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe (71266-2004-2)","71266-2004-2","2020-2"
"127","Glycopyrrolate",".2 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","3 Ml in 1 Syringe (71266-2004-1)","71266-2004-1","2020-2"
"128","Hydromorphone Hydrochloride",".2 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","50 Ml in 1 Syringe, Plastic (71266-9110-3)","71266-9110-3","2020-2"
"129","Hydromorphone Hydrochloride",".5 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","1 Ml in 1 Syringe, Plastic (71266-9120-1)","71266-9120-1","2020-2"
"130","Hydromorphone Hydrochloride",".2 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","1 Ml in 1 Syringe, Plastic (71266-9110-2)","71266-9110-2","2020-2"
"131","Hydromorphone Hydrochloride",".2 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","10 Ml in 1 Syringe (71266-9110-1)","71266-9110-1","2020-2"
"132","Hydromorphone Hydrochloride",".2 mg/1 mL","injection","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","30 Ml in 1 Syringe, Plastic (71266-9110-4)","71266-9110-4","2020-2"
"133","Ketamine Hydrochloride","50 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","2 Ml in 1 Syringe (71266-9070-1)","71266-9070-1","2020-2"
"134","Ketamine Hydrochloride","10 mg/1 mL","solution","Fagron Compounding Services LLC dba Fagron Sterile Services LLC(079977249)","5 Ml in 1 Syringe, Plastic (71266-9080-2)","71266-9080-2","2020-2"
