"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"74","Morphine Sulfate; Bupivacaine Hydrochloride Related Compound A","10 mg/1 mL; 10 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Syringe, Plastic (26436-9007-2)","26436-9007-2","2019-2"
"75","Nandrolone Decanoate","200 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Glass (26436-5022-1)","26436-5022-1","2019-2"
"76","Oxandrolone","50 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5375-1)","26436-5375-1","2019-2"
"77","Oxandrolone","20 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5396-1)","26436-5396-1","2019-2"
"78","Oxandrolone","25 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-1115-1)","26436-1115-1","2019-2"
"79","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 2 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Syringe, Plastic (26436-5137-1)","26436-5137-1","2019-2"
"80","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 1 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Syringe, Plastic (26436-5125-1)","26436-5125-1","2019-2"
"81","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 3 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Vial, Multi-Dose (26436-5326-5)","26436-5326-5","2019-2"
"82","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 2 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Vial, Multi-Dose (26436-5137-5)","26436-5137-5","2019-2"
"83","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 1 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Vial, Multi-Dose (26436-5125-5)","26436-5125-5","2019-2"
"84","Phenylephrine Hydrochloride, (+/-)","1 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Vial, Multi-Dose (26436-5130-5)","26436-5130-5","2019-2"
"85","Phenylephrine Hydrochloride, (+/-)","1 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Multi-Dose (26436-5130-1)","26436-5130-1","2019-2"
"86","Procaine Hydrochloride","20 mg/1 mL","injection","Hybrid Pharma(079665742)","30 Ml in 1 Vial, Glass (26436-5044-3)","26436-5044-3","2019-2"
"87","Progesterone","150 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5152-1)","26436-5152-1","2019-2"
"88","Progesterone","35 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5470-1)","26436-5470-1","2019-2"
"89","Progesterone","250 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5404-1)","26436-5404-1","2019-2"
"90","Progesterone","175 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5363-1)","26436-5363-1","2019-2"
"91","Progesterone","50 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5062-1)","26436-5062-1","2019-2"
"92","Progesterone","100 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5454-1)","26436-5454-1","2019-2"
"93","Progesterone","125 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5248-1)","26436-5248-1","2019-2"
"94","Progesterone","60 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5247-1)","26436-5247-1","2019-2"
"95","Testosterone","100 mg/1 g","cream","Hybrid Pharma(079665742)","30 G in 1 Jar (26436-0163-5)","26436-0163-5","2019-2"
"96","Testosterone","100 mg/1 mL","injection","Hybrid Pharma(079665742)","30 Ml in 1 Vial, Multi-Dose (26436-5180-1)","26436-5180-1","2019-2"
"97","Testosterone","150 mg/1 g","cream","Hybrid Pharma(079665742)","30 G in 1 Jar (26436-5244-5)","26436-5244-5","2019-2"
"98","Testosterone Cypionate","20 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Glass (26436-5146-1)","26436-5146-1","2019-2"
"99","Testosterone Cypionate","200 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Glass (26436-5074-1)","26436-5074-1","2019-2"
"100","Testosterone Cypionate; Testosterone Enanthate","180 mg/1 mL; 20 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Glass (26436-5319-1)","26436-5319-1","2019-2"
"101","Testosterone Cypionate; Testosterone Propionate","180 mg/1 mL; 20 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Glass (26436-5345-1)","26436-5345-1","2019-2"
"102","Testosterone Enanthate","200 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Glass (26436-5092-1)","26436-5092-1","2019-2"
"103","Testosterone Propionate","100 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Glass (26436-5093-1)","26436-5093-1","2019-2"
"104","Alprostadil; Papaverine Hydrobromide; Phentolamine Mesylate","10 ug/1 mL; 30 mg/1 mL; 1 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Syringe, Plastic (26436-5037-5)","26436-5037-5","2020-1"
"105","Alprostadil; Papaverine Hydrobromide; Phentolamine Mesylate","10 ug/1 mL; 30 mg/1 mL; 1 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Syringe, Plastic (26436-5037-1)","26436-5037-1","2020-1"
"106","Ascorbic Acid","500 mg/1 mL","injection","Hybrid Pharma(079665742)","50 Ml in 1 Vial, Glass (26436-5001-5)","26436-5001-5","2020-1"
"107","Ascorbic Acid","500 mg/1 mL","injection","Hybrid Pharma(079665742)","50 Ml in 1 Vial, Glass (26436-5213-5)","26436-5213-5","2020-1"
"108","Baclofen; Bupivacaine Hydrochloride Related Compound A","1 mg/1 mL; 15 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Syringe, Plastic (26436-5171-2)","26436-5171-2","2020-1"
"109","Cyanocobalamin","1000 ug/1 mL","injection","Hybrid Pharma(079665742)","30 Ml in 1 Vial, Glass (26436-5009-3)","26436-5009-3","2020-1"
"110","Cyanocobalamin","1 mg/1 mL","injection","Hybrid Pharma(079665742)","30 Ml in 1 Vial (26436-5030-3)","26436-5030-3","2020-1"
"111","Doxycycline Hyclate",".25 mg/1 mL","solution/ drops","Hybrid Pharma(079665742)","6 Ml in 1 Bottle, Dropper (26436-5150-1)","26436-5150-1","2020-1"
"112","Estriol","2 mg","capsule","Hybrid Pharma(079665742)","100 Capsule in 1 Vial, Plastic (26436-5343-1)","26436-5343-1","2020-1"
"113","Estriol","2 mg","suppository","Hybrid Pharma(079665742)","1 Suppository in 1 Blister Pack (26436-5342-1)","26436-5342-1","2020-1"
"114","Estriol; Estradiol","2 mg/1 g; .5 mg/1 g","cream","Hybrid Pharma(079665742)","30 G in 1 Bottle, Pump (26436-5228-3)","26436-5228-3","2020-1"
"115","Estriol; Testosterone; Estradiol","1.6 mg/1 g; 1 mg/1 g; .4 mg/1 g","cream","Hybrid Pharma(079665742)","30 G in 1 Bottle, Pump (26436-5246-3)","26436-5246-3","2020-1"
"116","Estriol; Testosterone; Estradiol","1 mg/1 g; 1.5 mg/1 g; 1 mg/1 g","cream","Hybrid Pharma(079665742)","35 G in 1 Bottle, Pump (26436-5364-3)","26436-5364-3","2020-1"
"117","Hydromorphone Hydrochloride","20 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Syringe, Plastic (26436-9001-2)","26436-9001-2","2020-1"
"118","Hydromorphone Hydrochloride; Bupivacaine Hydrochloride Related Compound A","10 mg/1 mL; 10 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Syringe, Plastic (26436-9000-2)","26436-9000-2","2020-1"
"119","Hydromorphone Hydrochloride; Bupivacaine Hydrochloride Related Compound A","10 mg/1 mL; 10 mg/1 mL","injection","Hybrid Pharma(079665742)","40 Ml in 1 Syringe, Plastic (26436-9000-4)","26436-9000-4","2020-1"
"120","Hydromorphone Hydrochloride; Bupivacaine Hydrochloride Related Compound A","20 mg/1 mL; 2 mg/1 mL","injection","Hybrid Pharma(079665742)","40 Ml in 1 Syringe, Plastic (26436-9021-4)","26436-9021-4","2020-1"
"121","Hydromorphone Hydrochloride; Bupivacaine Hydrochloride Related Compound A","20 mg/1 mL; 10 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Syringe, Plastic (26436-9020-2)","26436-9020-2","2020-1"
"122","Lidocaine Hydrochloride Anhydrous","20 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Vial, Glass (26436-0081-2)","26436-0081-2","2020-1"
"123","Lidocaine Hydrochloride Anhydrous","10 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Vial, Glass (26436-5096-2)","26436-5096-2","2020-1"
"124","Magnesium Chloride","200 mg/1 mL","injection","Hybrid Pharma(079665742)","50 Ml in 1 Vial, Glass (26436-5105-5)","26436-5105-5","2020-1"
"125","Methylcobalamin",".5 mg/1 mL","injection","Hybrid Pharma(079665742)","8 Ml in 1 Vial, Glass (26436-5239-8)","26436-5239-8","2020-1"
"126","Methylcobalamin","1 mg/1 mL","injection","Hybrid Pharma(079665742)","30 Ml in 1 Vial, Glass (26436-5015-3)","26436-5015-3","2020-1"
"127","Methylene Blue","5 mg/1 mL","solution","Hybrid Pharma(079665742)","1 Ml in 1 Syringe, Plastic (26436-5354-1)","26436-5354-1","2020-1"
"128","Morphine Sulfate","10 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Syringe, Plastic (26436-9017-2)","26436-9017-2","2020-1"
"129","Morphine Sulfate; Bupivacaine Hydrochloride Related Compound A","10 mg/1 mL; 10 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Syringe, Plastic (26436-9007-2)","26436-9007-2","2020-1"
"130","Morphine Sulfate; Bupivacaine Hydrochloride Related Compound A","10 mg/1 mL; 15 mg/1 mL","injection","Hybrid Pharma(079665742)","20 Ml in 1 Syringe, Plastic (26436-9022-2)","26436-9022-2","2020-1"
"131","Morphine Sulfate; Bupivacaine Hydrochloride Related Compound A","10 mg/1 mL; 10 mg/1 mL","injection","Hybrid Pharma(079665742)","40 Ml in 1 Syringe, Plastic (26436-9007-4)","26436-9007-4","2020-1"
"132","Nandrolone Decanoate","200 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Glass (26436-5022-1)","26436-5022-1","2020-1"
"133","Oxandrolone","50 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5375-1)","26436-5375-1","2020-1"
"134","Oxandrolone","20 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5396-1)","26436-5396-1","2020-1"
"135","Oxandrolone","25 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-1115-1)","26436-1115-1","2020-1"
"136","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 3 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Vial, Multi-Dose (26436-5326-5)","26436-5326-5","2020-1"
"137","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 2 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Syringe, Plastic (26436-5137-1)","26436-5137-1","2020-1"
"138","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 2 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Vial, Multi-Dose (26436-5137-5)","26436-5137-5","2020-1"
"139","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 1 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Syringe, Plastic (26436-5125-1)","26436-5125-1","2020-1"
"140","Papaverine Hydrochloride; Alprostadil; Phentolamine Mesylate","30 mg/1 mL; 20 ug/1 mL; 1 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Vial, Multi-Dose (26436-5125-5)","26436-5125-5","2020-1"
"141","Phenylephrine Hydrochloride, (+/-)","1 mg/1 mL","injection","Hybrid Pharma(079665742)","10 Ml in 1 Vial, Multi-Dose (26436-5130-1)","26436-5130-1","2020-1"
"142","Phenylephrine Hydrochloride, (+/-)","1 mg/1 mL","injection","Hybrid Pharma(079665742)","5 Ml in 1 Vial, Multi-Dose (26436-5130-5)","26436-5130-5","2020-1"
"143","Procaine Hydrochloride","20 mg/1 mL","injection","Hybrid Pharma(079665742)","30 Ml in 1 Vial, Glass (26436-5044-3)","26436-5044-3","2020-1"
"144","Progesterone","60 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5247-1)","26436-5247-1","2020-1"
"145","Progesterone","50 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5062-1)","26436-5062-1","2020-1"
"146","Progesterone","175 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5363-1)","26436-5363-1","2020-1"
"147","Progesterone","35 mg","capsule","Hybrid Pharma(079665742)","30 Capsule in 1 Vial, Dispensing (26436-5470-1)","26436-5470-1","2020-1"
