"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"15","Benzoyl Peroxide; Clindamycin Phosphate; Niacinamide; Tretinoin","5 g/100 mL; 1 g/100 mL; 2 g/100 mL; .05 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"16","Benzoyl Peroxide; Clindamycin Phosphate; Niacinamide; Tretinoin; Spironolactone","5 g/100 mL; 1 g/100 mL; 2 g/100 mL; .05 g/100 mL; 2 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"17","Benzoyl Peroxide; Clindamycin Phosphate; Niacinamide; Tretinoin; Spironolactone","5 g/100 mL; 1 g/100 mL; 2 g/100 mL; .025 g/100 mL; 2 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"18","Benzoyl Peroxide; Tretinoin; Niacinamide","5 g/100 mL; .025 g/100 mL; 2 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"19","Betamethasone Dipropionate; Minoxidil",".05 g/100 mL; 7 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"20","Betamethasone Dipropionate; Minoxidil",".05 g/100 mL; 5 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"21","Betamethasone Dipropionate; Minoxidil; Niacinamide; Pentoxifylline",".05 g/100 mL; 5 g/100 mL; 2 g/100 mL; .5 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"22","Betamethasone Dipropionate; Niacinamide",".05 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"23","Brimonidine Tartrate",".25 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"24","Calcipotriene; Mometasone Furoate; Clobetasol Propionate",".005 g/100 mL; .1 g/100 mL; .05 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"25","Calcipotriene; Niacinamide",".005 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"26","Cantharidin",".7 g/100 mL","liquid","Sincerus Florida, LLC(080105003)","15 Ml in 1 Bottle, Glass",NA,"2019-1"
"27","Cantharidin; Podophyllum Resin; Salicylic Acid","1 g/100 mL; 5 g/100 mL; 30 g/100 mL","liquid","Sincerus Florida, LLC(080105003)","15 Ml in 1 Bottle, Glass",NA,"2019-1"
"28","Ciclopirox Olamine","3 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"29","Ciclopirox Olamine; Clobetasol Propionate; Salicylic Acid",".77 g/100 mL; .05 g/100 mL; 3 g/100 mL","shampoo","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"30","Ciclopirox Olamine; Itraconazole","3 g/100 mL; 5 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"31","Ciclopirox Olamine; Itraconazole; Ibuprofen; Terbinafine Hydrochloride; Urea","2 g/100 mL; 1 g/100 mL; 2 g/100 mL; 4 g/100 mL; 10 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"32","Ciclopirox Olamine; Itraconazole; Urea","3 g/100 mL; 5 g/100 mL; 20 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"33","Cimetidine; Ibuprofen; Salicylic Acid","5 g/100 mL; 2 g/100 mL; 17 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"34","Cimetidine; Lidocaine; Salicylic Acid","10 g/100 mL; 5 g/100 mL; 40 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"35","Clindamycin Phosphate; Hydrocortisone; Tretinoin","1 g/100 mL; 2 g/100 mL; .05 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"36","Clindamycin Phosphate; Niacinamide; Tretinoin","1 g/100 mL; 4 g/100 mL; .025 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"37","Clindamycin Phosphate; Sulfacetamide Sodium; Tretinoin","1 g/100 mL; 5 g/100 mL; .025 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"38","Clobetasol Propionate; Calcipotriene",".05 g/100 mL; .005 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"39","Clobetasol Propionate; Calcipotriene",".05 g/100 mL; .005 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"40","Clobetasol Propionate; Ciclopirox",".05 g/100 mL; .77 g/100 mL","shampoo","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"41","Clobetasol Propionate; Hyaluronic Acid; Niacinamide",".05 g/100 mL; 1 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"42","Clobetasol Propionate; Niacinamide",".05 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"43","Clobetasol Propionate; Niacinamide",".05 g/100 mL; 40 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"44","Clobetasol Propionate; Niacinamide",".05 g/100 mL; 4 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"45","Clobetasol Propionate; Niacinamide",".05 g/100 mL; 4 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"46","Clobetasol Propionate; Salicylic Acid; Urea",".05 g/100 mL; 4 g/100 mL; 40 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"47","Dapsone; Niacinamide","6 g/100 mL; 4 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"48","Dapsone; Niacinamide","8.5 g/100 mL; 4 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"49","Dapsone; Spironolactone; Niacinamide","6 g/100 mL; 5 g/100 mL; 2 g/100 mL","gel","Sincerus Florida, LLC(080105003)","44 Ml in 1 Cartridge",NA,"2019-1"
"50","Dapsone; Spironolactone; Niacinamide","8.5 g/100 mL; 5 g/100 mL; 2 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"51","Dapsone; Tretinoin; Niacinamide","8.5 g/100 mL; .025 g/100 mL; 2 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"52","Dapsone; Tretinoin; Niacinamide","6 g/100 mL; .025 g/100 mL; 2 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"53","Desoximetasone; Niacinamide",".05 g/100 mL; 40 g/100 mL","ointment","Sincerus Florida, LLC.(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"54","Desoximetasone; Niacinamide",".05 g/100 mL; 40 g/100 mL","cream","Sincerus Florida, LLC.(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"55","Dexamethasone Sodium Phosphate; Tretinoin; Minoxidil; Finasteride",".1 g/100 mL; .025 g/100 mL; 5 g/100 mL; .1 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"56","Diclofenac Sodium; Hyaluronic Acid; Niacinamide","3 g/100 mL; 2 g/100 mL; 4 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"57","Diclofenac Sodium; Hyaluronic Acid; Niacinamide; Calcipotriene","3 g/100 mL; 2 g/100 mL; 2 g/100 mL; .005 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"58","Econazole Nitrate; Niacinamide","1 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"59","Finasteride; Minoxidil",".1 g/100 mL; 7 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"60","Finasteride; Minoxidil; Tretinoin",".1 g/100 mL; 7 g/100 mL; .025 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"61","Fluconazole; Ciclopirox Olamine; Terbinafine Hydrochloride","1 g/100 mL; 8 g/100 mL; 1 g/100 mL","solution","Sincerus Florida, LLC(080105003)","15 Ml in 1 Bottle, Glass",NA,"2019-1"
"62","Fluocinolone Acetonide; Ibuprofen; Itraconazole; Terbinafine Hydrochloride","4 g/100 mL; 2 g/100 mL; 1 g/100 mL; 4 g/100 mL","solution","Sincerus Florida, LLC(080105003)","15 Ml in 1 Bottle",NA,"2019-1"
"63","Fluocinolone Acetonide; Iodoquinol",".025 g/100 mL; 1 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"64","Fluocinolone Acetonide; Iodoquinol",".01 g/100 mL; 1 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"65","Fluocinolone Acetonide; Lidocaine",".025 g/100 mL; 1 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"66","Fluocinolone Acetonide; Niacinamide",".01 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"67","Fluocinolone Acetonide; Niacinamide",".025 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"68","Fluticasone Propionate; Niacinamide",".05 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"69","Hyaluronic Acid; Hydroquinone","1 g/100 mL; 6 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"70","Hyaluronic Acid; Hydroquinone; Tretinoin",".5 g/100 mL; 4 g/100 mL; .05 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"71","Hyaluronic Acid; Mometasone Furoate; Niacinamide","2 g/100 mL; .1 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"72","Hyaluronic Acid; Niacinamide; Tretinoin",".2 g/100 mL; 5 g/100 mL; .025 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"73","Hyaluronic Acid; Tacrolimus; Niacinamide","1 g/100 mL; .1 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"74","Hyaluronic Acid; Tacrolimus; Urea","1 g/100 mL; .1 g/100 mL; 20 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"75","Hyaluronic Acid; Tazarotene",".5 g/100 mL; .1 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"76","Hyaluronic Acid; Tazarotene",".5 g/100 mL; .05 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"77","Hydrocortisone; Ketoconazole","2.5 g/100 mL; 2 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"78","Hydrocortisone; Ketoconazole; Iodoquinol","2.5 g/100 mL; 2 g/100 mL; 1 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"79","Hydrocortisone; Levocetirizine Dihydrochloride","2.5 g/100 mL; 20 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"80","Hydrocortisone; Tretinoin; Hydroquinone",".5 g/100 mL; .025 g/100 mL; 6 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"81","Hydrocortisone; Tretinoin; Hydroquinone",".5 g/100 mL; .05 g/100 mL; 8 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"82","Hydrocortisone; Tretinoin; Hydroquinone",".5 g/100 mL; .05 g/100 mL; 6 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"83","Hydrocortisone; Tretinoin; Hydroquinone",".5 g/100 mL; .025 g/100 mL; 4 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"84","Hydroquinone","8 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"85","Hydroquinone","4 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"86","Hydroquinone","6 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"87","Hydroquinone; Hydrocortisone","6 g/100 mL; .5 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"88","Hydroquinone; Hydrocortisone; Tretinoin","4 g/100 mL; .5 g/100 mL; .025 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"89","Hydroquinone; Hydrocortisone; Tretinoin","4 g/100 mL; 2.5 g/100 mL; .025 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"90","Hydroquinone; Hydrocortisone; Tretinoin","8 g/100 mL; .5 g/100 mL; .025 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"91","Hydroquinone; Tretinoin","8 g/100 mL; .025 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"92","Hydroquinone; Tretinoin","6 g/100 mL; .05 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"93","Hydroquinone; Tretinoin","4 g/100 mL; .025 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"94","Hydroquinone; Tretinoin; Desoximetasone","6 g/100 mL; .05 g/100 mL; .05 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"95","Hydroquinone; Tretinoin; Hydrocortisone","8 g/100 mL; .05 g/100 mL; 1 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"96","Hydroquinone; Tretinoin; Triamcinolone Acetonide","5 g/100 mL; .025 g/100 mL; .025 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"97","Hydroquinone; Tretinoin; Triamcinolone Acetonide","4 g/100 mL; .025 g/100 mL; .025 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"98","Hydroquinone; Triamcinolone Acetonide; Tretinoin","6 g/100 mL; .025 g/100 mL; .025 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"99","Ibuprofen; Salicylic Acid; Cimetidine","2 g/100 mL; 17 g/100 mL; 5 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"100","Imiquimod; Hyaluronic Acid; Niacinamide; Calcipotriene","2.5 g/100 mL; 2 g/100 mL; 2 g/100 mL; .005 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"101","Imiquimod; Levocetirizine Dihydrochloride; Tretinoin","5 g/100 mL; 1 g/100 mL; .05 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"102","Imiquimod; Niacinamide","5 g/100 mL; 4 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"103","Imiquimod; Niacinamide; Levocetirizine Dihydrochloride","5 g/100 mL; 2 g/100 mL; 1 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"104","Imiquimod; Salicylic Acid; Tretinoin","5 g/100 mL; 30 g/100 mL; .1 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"105","Imiquimod; Tretinoin","5 g/100 mL; .025 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"106","Ketoconazole; Fluocinolone Acetonide; Sulfacetamide Sodium","2 g/100 mL; .01 g/100 mL; 10 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"107","Ketoconazole; Niacinamide","2 g/100 mL; 4 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"108","Lactic Acid; Fluocinolone Acetonide; Hyaluronic Acid; Urea","10 g/100 mL; .05 g/100 mL; .5 g/100 mL; 10 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"109","Lactic Acid; Salicylic Acid","30 g/100 mL; 30 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"110","Lactic Acid; Urea","10 g/100 mL; 40 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"111","Levocetirizine Dihydrochloride; Clobetasol Propionate","20 g/100 mL; .05 g/100 mL","shampoo","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"112","Lidocaine","30 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","120 Ml in 1 Bottle, Pump",NA,"2019-1"
"113","Lidocaine; Benzocaine; Tetracaine","8 g/100 mL; 20 g/100 mL; 4 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","120 Ml in 1 Bottle, Pump",NA,"2019-1"
"114","Lidocaine; Benzocaine; Tetracaine","10 g/100 mL; 20 g/100 mL; 10 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"115","Lidocaine; Benzocaine; Tetracaine","10 g/100 mL; 20 g/100 mL; 10 g/100 mL","emulsion","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"116","Lidocaine; Benzocaine; Tetracaine","10 g/100 mL; 20 g/100 mL; 10 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","120 Ml in 1 Bottle, Pump",NA,"2019-1"
"117","Lidocaine; Benzocaine; Tetracaine","10 g/100 mL; 20 g/100 mL; 10 g/100 mL","cream","Sincerus Florida, LLC(080105003)","30 Ml in 1 Bottle, Pump",NA,"2019-1"
"118","Lidocaine; Benzocaine; Tetracaine","10 g/100 mL; 20 g/100 mL; 10 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"119","Lidocaine; Benzocaine; Tetracaine","10 g/100 mL; 20 g/100 mL; 10 g/100 mL","cream","Sincerus Florida, LLC(080105003)","15 Ml in 1 Bottle, Pump",NA,"2019-1"
"120","Lidocaine; Benzocaine; Tetracaine","10 g/100 mL; 20 g/100 mL; 10 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","30 Ml in 1 Bottle, Pump",NA,"2019-1"
"121","Lidocaine; Dibucaine Hydrochloride; Phenylephrine Hydrochloride; Prilocaine","15 g/100 mL; .5 g/100 mL; 10 g/100 mL; 50 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"122","Lidocaine; Mupirocin","20 g/100 mL; 20 g/100 mL","ointment","Sincerus Florida, LLC.(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"123","Lidocaine; Phenylephrine Hydrochloride; Prilocaine","15 g/100 mL; .25 g/100 mL; 5 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","120 Ml in 1 Bottle, Pump",NA,"2019-1"
"124","Lidocaine; Tetracaine","23 g/100 mL; 7 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"125","Lidocaine; Tetracaine","23 g/100 mL; 7 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","120 Ml in 1 Bottle, Pump",NA,"2019-1"
"126","Lidocaine; Tetracaine","7 g/100 mL; 7 g/100 mL","ointment","Sincerus Florida, LLC(080105003)","120 Ml in 1 Bottle, Pump",NA,"2019-1"
"127","Magnesium Sulfate Heptahydrate","2 g/50 mL","injection, solution","Sincerus Florida, LLC(080105003)","50 Ml in 1 Bag",NA,"2019-1"
"128","Metronidazole; Ivermectin","1 g/100 mL; 1 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"129","Metronidazole; Ivermectin; Brimonidine Tartrate; Niacinamide","1 g/100 mL; 1 g/100 mL; .25 g/100 mL; 4 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"130","Metronidazole; Ivermectin; Niacinamide","1 g/100 mL; 1 g/100 mL; 4 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"131","Metronidazole; Mupirocin","10 g/100 mL; 20 g/100 mL","ointment","Sincerus Florida, LLC.(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"132","Metronidazole; Niacinamide","1 g/100 mL; 4 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"133","Minoxidil; Finasteride","5 g/100 mL; .1 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"134","Minoxidil; Finasteride; Dexamethasone Sodium Phosphate","5 g/100 mL; .1 g/100 mL; .1 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"135","Minoxidil; Fluocinolone Acetonide; Tretinoin","5 g/100 mL; .01 g/100 mL; .025 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"136","Minoxidil; Niacinamide","7 g/100 mL; 4 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"137","Minoxidil; Progesterone","7 g/100 mL; .1 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"138","Minoxidil; Progesterone; Tretinoin","5 g/100 mL; .1 g/100 mL; .025 g/100 mL","solution","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"139","Niacinamide; Adapalene","4 g/100 mL; .3 g/100 mL","gel","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
"140","Niacinamide; Azelaic Acid","4 g/100 mL; 15 g/100 mL","cream","Sincerus Florida, LLC(080105003)","400 Ml in 1 Cartridge",NA,"2019-1"
