"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"29","Bromfenac Sodium; Prednisolone Sodium Phosphate",".75 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2019-2"
"30","Bromfenac Sodium; Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","3.5 Ml in 1 Bottle, Plastic",NA,"2019-2"
"31","Bromfenac Sodium; Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","7 Ml in 1 Bottle, Plastic",NA,"2019-2"
"32","Cyclosporine","1 mg/1 mL","emulsion","Imprimis NJOF, LLC(080431967)","5.5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"33","Dexamethasone Sodium Phosphate; Moxifloxacin Hydrochloride; Ketorolac Tromethamine","1 mg/1 mL; .5 mg/1 mL; .4 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"34","Hyaluronidase","175 1/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"35","Lidocaine Hydrochloride","10 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Vial, Glass",NA,"2019-2"
"36","Lidocaine Hydrochloride","20 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Vial, Glass",NA,"2019-2"
"37","Lidocaine Hydrochloride; Epinephrine Hydrochloride","7.5 mg/1 mL; .25 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"38","Moxifloxacin Hydrochloride","5 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"39","Moxifloxacin Hydrochloride","1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"40","Moxifloxacin Hydrochloride; Dexamethasone Sodium Phosphate","5 mg/1 mL; 1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"41","Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2019-2"
"42","Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"43","Ondansetron Hydrochloride; Ketamine Hydrochloride; Midazolam","2 mg; 25 mg; 3 mg","troche","Imprimis NJOF, LLC(080431967)",".165 Troche in 1 Blister Pack",NA,"2019-2"
"44","Phenylephrine Hydrochloride; Lidocaine Hydrochloride","15 mg/1 mL; 10 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"45","Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","10 Ml in 1 Bottle, Plastic",NA,"2019-2"
"46","Phenylephrine Hydrochloride; Tropicamide; Proparacaine Hydrochloride; Ketorolac Tromethamine","25 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2019-2"
"47","Povidone-Iodine","50 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","3 Ml in 1 Bottle, Plastic",NA,"2019-2"
"48","Prednisolone Acetate","10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"49","Prednisolone Acetate; Moxifloxacin Hydrochloride","10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"50","Prednisolone Acetate; Nepafenac","10 mg/1 mL; 1 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"51","Triamcinolone Acetonide; Moxifloxacin Hydrochloride","15 mg/1 mL; 1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)",".6 Ml in 1 Vial, Glass",NA,"2019-2"
"52","Bromfenac Sodium; Prednisolone Sodium Phosphate",".75 mg/1 mL; 10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-1"
"53","Bromfenac Sodium; Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-1"
"54","Bromfenac Sodium; Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2020-1"
"55","Cyclosporine","1 mg/1 mL","emulsion","Imprimis NJOF, LLC(080431967)","5.5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"56","Dexamethasone Sodium Phosphate; Moxifloxacin Hydrochloride; Ketorolac Tromethamine","1 mg/1 mL; .5 mg/1 mL; .4 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"57","Hyaluronidase","175 1/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"58","Lidocaine Hydrochloride; Epinephrine Hydrochloride","7.5 mg/1 mL; .25 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"59","Moxifloxacin Hydrochloride","5 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"60","Moxifloxacin Hydrochloride","1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"61","Moxifloxacin Hydrochloride; Dexamethasone Sodium Phosphate","5 mg/1 mL; 1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"62","Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2020-1"
"63","Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"64","Ondansetron Hydrochloride; Ketamine Hydrochloride; Midazolam","2 mg; 25 mg; 3 mg","troche","Imprimis NJOF, LLC(080431967)",".165 Troche in 1 Blister Pack",NA,"2020-1"
"65","Phenylephrine Hydrochloride; Lidocaine Hydrochloride","15 mg/1 mL; 10 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"66","Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","10 Ml in 1 Bottle, Plastic",NA,"2020-1"
"67","Phenylephrine Hydrochloride; Tropicamide; Proparacaine Hydrochloride; Ketorolac Tromethamine","25 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-1"
"68","Prednisolone Acetate","10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"69","Prednisolone Acetate; Moxifloxacin Hydrochloride","10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"70","Prednisolone Acetate; Nepafenac","10 mg/1 mL; 1 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"71","Triamcinolone Acetonide; Moxifloxacin Hydrochloride","15 mg/1 mL; 1 mg/1 mL","injection, suspension","Imprimis NJOF, LLC(080431967)",".6 Ml in 1 Vial, Glass",NA,"2020-1"
"72","Bromfenac Sodium; Prednisolone Acetate",".75 mg/1 mL; 10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"73","Bromfenac Sodium; Prednisolone Acetate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2020-2"
"74","Bromfenac Sodium; Prednisolone Acetate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"75","Cyclosporine","1 mg/1 mL","emulsion","Imprimis NJOF, LLC(080431967)","5.5 Ml in 1 Bottle, Dropper",NA,"2020-2"
"76","Dexamethasone Sodium Phosphate; Moxifloxacin Hydrochloride; Ketorolac Tromethamine","1 mg/1 mL; .5 mg/1 mL; .4 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-2"
"77","Lidocaine Hydrochloride; Epinephrine Hydrochloride","7.5 mg/1 mL; .25 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-2"
"78","Moxifloxacin Hydrochloride","4 mg/.8 mL","injection, solution","Imprimis NJOF, LLC(080431967)",".8 Ml in 1 Vial, Glass",NA,"2020-2"
"79","Moxifloxacin Hydrochloride",".8 mg/.8 mL","injection, solution","Imprimis NJOF, LLC(080431967)",".8 Ml in 1 Vial, Glass",NA,"2020-2"
"80","Moxifloxacin Hydrochloride; Dexamethasone Sodium Phosphate","5 mg/1 mL; 1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-2"
"81","Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"82","Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2020-2"
"83","Ondansetron Hydrochloride; Ketamine Hydrochloride; Midazolam","2 mg/.165 g; 25 mg/.165 g; 3 mg/.165 g","troche","Imprimis NJOF, LLC(080431967)",".165 G in 1 Blister Pack",NA,"2020-2"
"84","Phenylephrine Hydrochloride; Lidocaine Hydrochloride","15 mg/1 mL; 10 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-2"
"85","Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"86","Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","10 Ml in 1 Bottle, Plastic",NA,"2020-2"
"87","Phenylephrine Hydrochloride; Tropicamide; Proparacaine Hydrochloride; Ketorolac Tromethamine","25 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"88","Prednisolone Acetate","10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-2"
"89","Prednisolone Acetate; Moxifloxacin Hydrochloride","10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-2"
"90","Triamcinolone Acetonide; Moxifloxacin Hydrochloride","15 mg/1 mL; 1 mg/1 mL","injection, suspension","Imprimis NJOF, LLC(080431967)",".6 Ml in 1 Vial, Glass",NA,"2020-2"
