"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"13","Ascorbic Acid",".501 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"14","Atropine Sulfate",".000412 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"15","Benzocaine",".2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"16","Benzocaine; Lidocaine; Tetracaine",".2 g; .06 g; .05 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"17","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","810 G in 1 Jar",NA,"2019-1"
"18","Benzocaine; Lidocaine; Tetracaine",".1 g; .2 g; .04 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"19","Benzocaine; Lidocaine; Tetracaine",".2 g; .1 g; .04 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"20","Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .06 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"21","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","920 G in 1 Jar",NA,"2019-1"
"22","Benzocaine; Lidocaine; Tetracaine",".1 g; .2 g; .04 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"23","Benzocaine; Lidocaine; Tetracaine",".08 g; .12 g; .08 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"24","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","420 G in 1 Jar",NA,"2019-1"
"25","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","850 G in 1 Jar",NA,"2019-1"
"26","Benzocaine; Lidocaine; Tetracaine",".2 g; .2 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"27","Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .05 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"28","Benzocaine; Lidocaine; Tetracaine",".06 g; .04 g; .06 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"29","Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","320 G in 1 Jar",NA,"2019-1"
"30","Benzocaine; Lidocaine; Tetracaine",".2 g; .12 g; .12 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"31","Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .08 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"32","Benzocaine; Tetracaine; Lidocaine",".2 g; .2 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"33","Benzocaine; Tetracaine; Lidocaine",".2 g; .05 g; .08 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"34","Benzocaine; Tetracaine; Lidocaine",".06 g; .06 g; .04 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"35","Benzocaine; Tetracaine; Lidocaine",".2 g; .12 g; .12 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"36","Dexamethasone Phosphate",".24 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"37","Dexamethasone Sodium Phosphate",".0276 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"38","Dexamethasone Sodium Phosphate; Sodium Bisulfite",".0316 g; .001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"39","Edetate Disodium",".0111 g","solution","Complete Pharmacy and Medical Solutions(004417520)","1 Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"40","Epinephrine Bitartrate",".0018 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1"
"41","Epinephrine Bitartrate",".00018 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1"
"42","Estradiol; Estriol",".001 g; .004 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"43","Estradiol; Estriol; Testosterone",".000257 g; .001 g; .007 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"44","Estradiol; Estriol; Testosterone",".0004 g; .0016 g; .008 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"45","Estradiol; Estriol; Testosterone",".0014 g; .00035 g; .007 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"46","Estradiol; Testosterone; Estriol",".001 g; .000705 g; .001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"47","Estriol",".003 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"48","Estriol; Estradiol",".0016 g; .0004 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"49","Estriol; Estradiol",".001 g; .001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"50","Estriol; Estradiol",".002 g; .002 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"51","Estriol; Estradiol",".0004 g; .0001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"52","Estriol; Estradiol",".002 g; .0005 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"53","Estriol; Estradiol",".0028 g; .0007 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"54","Estriol; Estradiol Hemihydrate",".001 g; .001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"55","Estriol; Estradiol Hemihydrate; Progesterone",".0005 g; .005 g; .03 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"56","Glycopyrrolate",".0002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"57","Human Chorionic Gonadotropin",".011 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"58","Human Chorionic Gonadotropin","5 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1"
"59","Human Chorionic Gonadotropin",".00104 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"60","Human Chorionic Gonadotropin",".0323 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"61","Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"62","Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"63","Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1"
"64","Human Chorionic Gonadotropin",".000104 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"65","Human Chorionic Gonadotropin",".000647 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"66","Human Chorionic Gonadotropin",".104 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"67","Human Chorionic Gonadotropin",".000896 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"68","Human Chorionic Gonadotropin",".000469 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"69","Human Chorionic Gonadotropin",".007 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"70","Human Chorionic Gonadotropin",".5 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe",NA,"2019-1"
"71","Human Chorionic Gonadotropin",".00011 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"72","Hydroquinone; Tretinoin; Fluocinonide",".04 g; .0005 g; .0001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"73","Hydroxocobalamin",".000175 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"74","Hydroxocobalamin",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Blister Pack",NA,"2019-1"
"75","Hydroxocobalamin",".0012 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"76","Hydroxocobalamin",".00025 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"77","Hydroxocobalamin",".01 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"78","Hydroxocobalamin",".025 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"79","Hydroxocobalamin",".00025 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"80","Hydroxocobalamin",".00107 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"81","Hydroxocobalamin",".0001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"82","Hydroxocobalamin",".0002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"83","Ibutamoren Mesylate",".025 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"84","Ipamorelin",".015 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"85","Ipamorelin; Cjc-1295",".015 g; .006 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"86","Ipamorelin; Sermorelin Acetate",".005 g; .005 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"87","Labetalol Hydrochloride",".005 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"88","Lidocaine",".0214 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"89","Lidocaine",".08 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"90","Lidocaine",".0214 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe",NA,"2019-1"
"91","Lidocaine; Benzocaine; Tetracaine",".12 g; .2 g; .12 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"92","Lidocaine; Benzocaine; Tetracaine",".2 g; .1 g; .04 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"93","Lidocaine; Tetracaine",".23 g; .07 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"94","Lidocaine; Tetracaine; Benzocaine",".08 g; .05 g; .2 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"95","Lidocaine; Tetracaine; Benzocaine",".12 g; .12 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"96","Lidocaine; Tetracaine; Benzocaine",".06 g; .05 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"97","Lidocaine; Tetracaine; Benzocaine",".08 g; .06 g; .2 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"98","Methylcobalamin",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"99","Methylcobalamin",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"100","Methylnaltrexone",".2 g","pellet, implantable","Complete Pharmacy and Medical Solutions(004417520)","1 Pellet, Implantable in 1 Blister Pack",NA,"2019-1"
"101","Naltrexone",".2 g","pellet, implantable","Complete Pharmacy and Medical Solutions(004417520)","1 Pellet, Implantable in 1 Blister Pack",NA,"2019-1"
"102","Naltrexone",".00517 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"103","Naltrexone",".003 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"104","Naltrexone Hydrochloride",".00517 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"105","Neostigmine Methylsulfate",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"106","Papaverine Hydrochloride; Sildenafil Citrate",".02 g; .21 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"107","Papaverine; Sildenafil Citrate",".02 g; .21 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"108","Phenylephrine Hydrochloride",".0001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"109","Phenylephrine Hydrochloride; Lidocaine; Tetracaine",".0005 g; .2 g; .1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"110","Phenylephrine; Lidocaine; Tetracaine",".0005 g; .2 g; .1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"111","Prasterone; Progesterone",".007 g; .2 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"112","Prasterone; Progesterone; Pregnenolone",".005 g; .12 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"113","Pregnenolone",".025 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"114","Pregnenolone",".1 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"115","Pregnenolone",".05 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"116","Pregnenolone; Prasterone; Progesterone",".02 g; .005 g; .26 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"117","Pregnenolone; Progesterone",".01 g; .075 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"118","Prilocaine; Phenylephrine Hydrochloride; Lidocaine",".2 g; .0025 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"119","Progesterone",".05 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"120","Progesterone",".05 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"121","Progesterone",".02 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"122","Progesterone",".1 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"123","Progesterone",".2 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"124","Progesterone; Prasterone; Pregnenolone",".2 g; .007 g; .02 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"125","Progesterone; Pregnenolone",".1 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"126","Progesterone; Pregnenolone",".11 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"127","Progesterone; Pregnenolone",".15 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"128","Progesterone; Pregnenolone",".25 g; .02 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"129","Progesterone; Pregnenolone; Prasterone",".12 g; .01 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"130","Progesterone; Pregnenolone; Prasterone",".35 g; .01 g; .005 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"131","Ropivacaine Hydrochloride",".002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"132","Ropivacaine Hydrochloride",".002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"133","Sermorelin Acetate",".006 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"134","Sermorelin Acetate",".015 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"135","Sermorelin Acetate",".009 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"136","Sermorelin Acetate",".04 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"137","Sermorelin Acetate; Ipamorelin",".005 g; .005 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"138","Sermorelin Acetate; Pralmorelin",".015 g; .003 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"139","Sermorelin Acetate; Pralmorelin",".009 g; .006 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"140","Sildenafil",".21 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"141","Sildenafil",".154 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"142","Sildenafil",".0085 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"143","Sildenafil",".14 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"144","Sildenafil",".105 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"145","Sildenafil Citrate",".154 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"146","Sildenafil Citrate",".14 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"147","Sildenafil Citrate",".14 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"148","Sildenafil Citrate",".21 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"149","Sildenafil Citrate; Papaverine Hydrochloride",".21 g; .02 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"150","Sildenafil Citrate; Testosterone",".14 g; .01 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"151","Sildenafil; Papaverine",".21 g; .02 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"152","Tadalafil",".02 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"153","Tadalafil",".075 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"154","Tadalafil",".006 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"155","Tadalafil",".05 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"156","Tadalafil",".04 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"157","Tadalafil",".025 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"158","Tadalafil",".006 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Blister Pack",NA,"2019-1"
"159","Tadalafil",".025 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Vial, Plastic",NA,"2019-1"
"160","Tadalafil; Testosterone",".02 g; .01 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"161","Tadalafil; Testosterone",".02 g; .01 g","tablet","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet in 1 Vial, Plastic",NA,"2019-1"
"162","Testosterone",".2 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Vial, Patent Delivery System",NA,"2019-1"
