"","Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"53","Lidocaine; Benzocaine; Tetracaine","100 mg/1 g; 200 mg/1 g; 100 mg/1 g","cream","Empower Pharmacy(831178947)","100 G in 1 Bottle, Pump (72627-3101-1)","72627-3101-1","2019-1"
"54","Lidocaine; Tetracaine","230 mg/1 g; 70 mg/1 g","cream","Empower Pharmacy(831178947)","100 G in 1 Bottle, Pump (72627-3102-1)","72627-3102-1","2019-1"
"55","Lysine Hydrochloride, Dl-","100 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2417-1)","72627-2417-1","2019-1"
"56","Magnesium Chloride Tetrahydrate","300 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2431-1)","72627-2431-1","2019-1"
"57","Menotropins","500 [iU]/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","1 Ml in 1 Vial, Multi-Dose (72627-2317-1)","72627-2317-1","2019-1"
"58","Methylcobalamin","1 mg/1 mL","injection","Empower Pharmacy(831178947)","10 Ml in 1 Vial, Multi-Dose (72627-2421-1)","72627-2421-1","2019-1"
"59","Methylcobalamin","10 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2422-1)","72627-2422-1","2019-1"
"60","Nandrolone Decanoate","200 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2107-3)","72627-2107-3","2019-1"
"61","Ornithine; Arginine Hydrochloride; Citrulline","100 mg/1 mL; 100 mg/1 mL; 100 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2426-1)","72627-2426-1","2019-1"
"62","Papaverine Hydrochloride; Phentolamine Mesylate","30 mg/1 mL; 2 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2501-3)","72627-2501-3","2019-1"
"63","Papaverine Hydrochloride; Phentolamine Mesylate","30 mg/1 mL; 1 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2500-3)","72627-2500-3","2019-1"
"64","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil","30 mg/1 mL; 2 mg/1 mL; .02 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2506-3)","72627-2506-3","2019-1"
"65","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil","30 mg/1 mL; 1 mg/1 mL; .01 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2505-3)","72627-2505-3","2019-1"
"66","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil; Atropine Sulfate","30 mg/1 mL; 2 mg/1 mL; .02 mg/1 mL; .2 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2503-3)","72627-2503-3","2019-1"
"67","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil; Atropine Sulfate","30 mg/1 mL; 4 mg/1 mL; .04 mg/1 mL; .4 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2504-3)","72627-2504-3","2019-1"
"68","Phenylephrine Hydrochloride","1 mg/1 mL","injection","Empower Pharmacy(831178947)","2 Ml in 1 Vial, Multi-Dose (72627-2502-7)","72627-2502-7","2019-1"
"69","Progesterone","100 mg/1 mL","injection","Empower Pharmacy(831178947)","10 Ml in 1 Vial, Multi-Dose (72627-2318-2)","72627-2318-2","2019-1"
"70","Pyridoxine Hydrochloride","100 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2424-1)","72627-2424-1","2019-1"
"71","Sermorelin Acetate","1 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","9 Ml in 1 Vial, Multi-Dose (72627-2314-1)","72627-2314-1","2019-1"
"72","Sermorelin Acetate","2 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","7.5 Ml in 1 Vial, Multi-Dose (72627-2315-1)","72627-2315-1","2019-1"
"73","Sermorelin Acetate","1 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","6 Ml in 1 Vial, Multi-Dose (72627-2313-1)","72627-2313-1","2019-1"
"74","Sermorelin Acetate; Pralmorelin","1 mg/1 mL; 1 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","4.5 Ml in 1 Vial, Multi-Dose (72627-2309-1)","72627-2309-1","2019-1"
"75","Sermorelin Acetate; Pralmorelin","1 mg/1 mL; 1 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","3 Ml in 1 Vial, Multi-Dose (72627-2308-1)","72627-2308-1","2019-1"
"76","Sermorelin Acetate; Pralmorelin",".9 mg/1 mL; 1.5 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","10 Ml in 1 Vial, Multi-Dose (72627-2310-1)","72627-2310-1","2019-1"
"77","Sermorelin Acetate; Pralmorelin","1 mg/1 mL; .6 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","3 Ml in 1 Vial, Multi-Dose (72627-2307-1)","72627-2307-1","2019-1"
"78","Sodium Bicarbonate","84 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2430-1)","72627-2430-1","2019-1"
"79","Taurine","50 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2425-1)","72627-2425-1","2019-1"
"80","Testosterone Cypionate","100 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2102-3)","72627-2102-3","2019-1"
"81","Testosterone Cypionate","200 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2100-1)","72627-2100-1","2019-1"
"82","Testosterone Cypionate","200 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2100-3)","72627-2100-3","2019-1"
"83","Testosterone Cypionate","200 mg/1 mL","injection","Empower Pharmacy(831178947)","2.5 Ml in 1 Vial, Multi-Dose (72627-2100-6)","72627-2100-6","2019-1"
"84","Testosterone Cypionate","150 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2103-3)","72627-2103-3","2019-1"
"85","Testosterone Cypionate","50 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2101-3)","72627-2101-3","2019-1"
"86","Testosterone Enanthate","200 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2105-3)","72627-2105-3","2019-1"
"87","Testosterone Enanthate","200 mg/1 mL","injection","Empower Pharmacy(831178947)","2.5 Ml in 1 Vial, Multi-Dose (72627-2105-6)","72627-2105-6","2019-1"
"88","Testosterone Enanthate; Testosterone Cypionate; Nandrolone Decanoate","70 mg/1 mL; 70 mg/1 mL; 60 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2108-3)","72627-2108-3","2019-1"
"89","Testosterone Propionate","100 mg/1 mL","injection","Empower Pharmacy(831178947)","10 Ml in 1 Vial, Multi-Dose (72627-2106-2)","72627-2106-2","2019-1"
"90","Testosterone Propionate; Testosterone Cypionate","40 mg/1 mL; 160 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2104-3)","72627-2104-3","2019-1"
"91","Thiamine Hydrochloride; Riboflavin 5'-Phosphate Sodium; Dexpanthenol; Pyridoxine Hydrochloride; Niacinamide","100 mg/1 mL; 2 mg/1 mL; 2 mg/1 mL; 2 mg/1 mL; 100 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2427-1)","72627-2427-1","2019-1"
"92",".alpha.-Lipoic Acid","25 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2406-1)","72627-2406-1","2019-2"
"93","1-Testosterone","50 mg","pellet, implantable","Empower Pharmacy(831178947)","10 Ampule in 1 Box (72627-2201-9) > 1 Pellet, Implantable in 1 Ampule (72627-2201-1)","72627-2201-9","2019-2"
"94","1-Testosterone","25 mg","pellet, implantable","Empower Pharmacy(831178947)","10 Ampule in 1 Box (72627-2200-9) > 1 Pellet, Implantable in 1 Ampule (72627-2200-1)","72627-2200-9","2019-2"
"95","1-Testosterone","100 mg","pellet, implantable","Empower Pharmacy(831178947)","10 Ampule in 1 Box (72627-2202-9) > 1 Pellet, Implantable in 1 Ampule (72627-2202-1)","72627-2202-9","2019-2"
"96","1-Testosterone","200 mg","pellet, implantable","Empower Pharmacy(831178947)","10 Ampule in 1 Box (72627-2203-9) > 1 Pellet, Implantable in 1 Ampule (72627-2203-1)","72627-2203-9","2019-2"
"97","Arginine Hydrochloride","200 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2414-1)","72627-2414-1","2019-2"
"98","Ascorbic Acid","500 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Single-Dose (72627-2404-1)","72627-2404-1","2019-2"
"99","Ascorbic Acid","500 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2405-1)","72627-2405-1","2019-2"
"100","Benzyl Alcohol","9 mg/1 mL","injection","Empower Pharmacy(831178947)","12 Ml in 1 Vial, Multi-Dose (72627-2600-5)","72627-2600-5","2019-2"
"101","Benzyl Alcohol","9 mg/1 mL","injection","Empower Pharmacy(831178947)","6 Ml in 1 Vial, Multi-Dose (72627-2600-4)","72627-2600-4","2019-2"
"102","Cyanocobalamin","2 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2400-1)","72627-2400-1","2019-2"
"103","Dexpanthenol","250 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2412-1)","72627-2412-1","2019-2"
"104","Edetate Disodium","150 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Single-Dose (72627-2401-1)","72627-2401-1","2019-2"
"105","Estradiol","12.5 mg","pellet, implantable","Empower Pharmacy(831178947)","10 Ampule in 1 Box (72627-2206-9) > 1 Pellet, Implantable in 1 Ampule (72627-2206-1)","72627-2206-9","2019-2"
"106","Estradiol","6 mg","pellet, implantable","Empower Pharmacy(831178947)","10 Ampule in 1 Box (72627-2204-9) > 1 Pellet, Implantable in 1 Ampule (72627-2204-1)","72627-2204-9","2019-2"
"107","Estradiol","10 mg","pellet, implantable","Empower Pharmacy(831178947)","10 Ampule in 1 Box (72627-2205-9) > 1 Pellet, Implantable in 1 Ampule (72627-2205-1)","72627-2205-9","2019-2"
"108","Glutathione","200 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2403-1)","72627-2403-1","2019-2"
"109","Glutathione","200 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Single-Dose (72627-2402-1)","72627-2402-1","2019-2"
"110","Glycine","50 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2416-1)","72627-2416-1","2019-2"
"111","Inositol; Choline Chloride; Methionine","50 mg/1 mL; 50 mg/1 mL; 25 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2418-1)","72627-2418-1","2019-2"
"112","Inositol; Choline Chloride; Methionine; Cyanocobalamin","50 mg/1 mL; 50 mg/1 mL; 25 mg/1 mL; 1 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2419-1)","72627-2419-1","2019-2"
"113","Inositol; Choline Chloride; Methionine; Levocarnitine; Thiamine Hydrochloride; Dexpanthenol","50 mg/1 mL; 50 mg/1 mL; 15 mg/1 mL; 50 mg/1 mL; 15 mg/1 mL; 5 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2420-1)","72627-2420-1","2019-2"
"114","Levocarnitine","500 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2415-1)","72627-2415-1","2019-2"
"115","Lidocaine; Benzocaine; Tetracaine","60 mg/1 g; 200 mg/1 g; 60 mg/1 g","cream","Empower Pharmacy(831178947)","100 G in 1 Bottle, Pump (72627-3100-1)","72627-3100-1","2019-2"
"116","Lidocaine; Benzocaine; Tetracaine","100 mg/1 g; 200 mg/1 g; 100 mg/1 g","cream","Empower Pharmacy(831178947)","100 G in 1 Bottle, Pump (72627-3101-1)","72627-3101-1","2019-2"
"117","Lidocaine; Tetracaine","230 mg/1 g; 70 mg/1 g","cream","Empower Pharmacy(831178947)","100 G in 1 Bottle, Pump (72627-3102-1)","72627-3102-1","2019-2"
"118","Lysine Hydrochloride, Dl-","100 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2417-1)","72627-2417-1","2019-2"
"119","Magnesium Chloride Tetrahydrate","300 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2431-1)","72627-2431-1","2019-2"
"120","Methylcobalamin","1 mg/1 mL","injection","Empower Pharmacy(831178947)","10 Ml in 1 Vial, Multi-Dose (72627-2421-1)","72627-2421-1","2019-2"
"121","Methylcobalamin","10 mg/1 mL","injection","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2422-1)","72627-2422-1","2019-2"
"122","Ornithine; Arginine Hydrochloride; Citrulline","100 mg/1 mL; 100 mg/1 mL; 100 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2426-1)","72627-2426-1","2019-2"
"123","Papaverine Hydrochloride; Phentolamine Mesylate","30 mg/1 mL; 2 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2501-3)","72627-2501-3","2019-2"
"124","Papaverine Hydrochloride; Phentolamine Mesylate","30 mg/1 mL; 1 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2500-3)","72627-2500-3","2019-2"
"125","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil","30 mg/1 mL; 2 mg/1 mL; .02 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2506-3)","72627-2506-3","2019-2"
"126","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil","30 mg/1 mL; 1 mg/1 mL; .01 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2505-3)","72627-2505-3","2019-2"
"127","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil; Atropine Sulfate","30 mg/1 mL; 4 mg/1 mL; .04 mg/1 mL; .4 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2504-3)","72627-2504-3","2019-2"
"128","Papaverine Hydrochloride; Phentolamine Mesylate; Alprostadil; Atropine Sulfate","30 mg/1 mL; 2 mg/1 mL; .02 mg/1 mL; .2 mg/1 mL","injection, powder, lyophilized, for solution","Empower Pharmacy(831178947)","5 Ml in 1 Vial, Multi-Dose (72627-2503-3)","72627-2503-3","2019-2"
"129","Phenylephrine Hydrochloride","1 mg/1 mL","injection","Empower Pharmacy(831178947)","2 Ml in 1 Vial, Multi-Dose (72627-2502-7)","72627-2502-7","2019-2"
"130","Pyridoxine Hydrochloride","100 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2424-1)","72627-2424-1","2019-2"
"131","Sodium Bicarbonate","84 mg/1 mL","injection","Empower Pharmacy(831178947)","30 Ml in 1 Vial, Multi-Dose (72627-2430-1)","72627-2430-1","2019-2"
