"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Bromfenac Sodium; Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","7 Ml in 1 Bottle, Plastic",NA,"2019-2"
"Cyclosporine","1 mg/1 mL","emulsion","Imprimis NJOF, LLC(080431967)","5.5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Dexamethasone Sodium Phosphate; Moxifloxacin Hydrochloride; Ketorolac Tromethamine","1 mg/1 mL; .5 mg/1 mL; .4 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"Hyaluronidase","175 1/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"Lidocaine Hydrochloride","10 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Vial, Glass",NA,"2019-2"
"Lidocaine Hydrochloride","20 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Vial, Glass",NA,"2019-2"
"Lidocaine Hydrochloride; Epinephrine Hydrochloride","7.5 mg/1 mL; .25 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"Moxifloxacin Hydrochloride","5 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"Moxifloxacin Hydrochloride","1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"Moxifloxacin Hydrochloride; Dexamethasone Sodium Phosphate","5 mg/1 mL; 1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2019-2"
"Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Ondansetron Hydrochloride; Ketamine Hydrochloride; Midazolam","2 mg; 25 mg; 3 mg","troche","Imprimis NJOF, LLC(080431967)",".165 Troche in 1 Blister Pack",NA,"2019-2"
"Phenylephrine Hydrochloride; Lidocaine Hydrochloride","15 mg/1 mL; 10 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2019-2"
"Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","10 Ml in 1 Bottle, Plastic",NA,"2019-2"
"Phenylephrine Hydrochloride; Tropicamide; Proparacaine Hydrochloride; Ketorolac Tromethamine","25 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2019-2"
"Povidone-Iodine","50 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","3 Ml in 1 Bottle, Plastic",NA,"2019-2"
"Prednisolone Acetate","10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Prednisolone Acetate; Moxifloxacin Hydrochloride","10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Prednisolone Acetate; Nepafenac","10 mg/1 mL; 1 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Triamcinolone Acetonide; Moxifloxacin Hydrochloride","15 mg/1 mL; 1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)",".6 Ml in 1 Vial, Glass",NA,"2019-2"
"Bromfenac Sodium; Prednisolone Sodium Phosphate",".75 mg/1 mL; 10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-1"
"Bromfenac Sodium; Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-1"
"Bromfenac Sodium; Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2020-1"
"Cyclosporine","1 mg/1 mL","emulsion","Imprimis NJOF, LLC(080431967)","5.5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"Dexamethasone Sodium Phosphate; Moxifloxacin Hydrochloride; Ketorolac Tromethamine","1 mg/1 mL; .5 mg/1 mL; .4 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"Hyaluronidase","175 1/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"Lidocaine Hydrochloride; Epinephrine Hydrochloride","7.5 mg/1 mL; .25 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"Moxifloxacin Hydrochloride","5 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"Moxifloxacin Hydrochloride","1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"Moxifloxacin Hydrochloride; Dexamethasone Sodium Phosphate","5 mg/1 mL; 1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2020-1"
"Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"Ondansetron Hydrochloride; Ketamine Hydrochloride; Midazolam","2 mg; 25 mg; 3 mg","troche","Imprimis NJOF, LLC(080431967)",".165 Troche in 1 Blister Pack",NA,"2020-1"
"Phenylephrine Hydrochloride; Lidocaine Hydrochloride","15 mg/1 mL; 10 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-1"
"Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","10 Ml in 1 Bottle, Plastic",NA,"2020-1"
"Phenylephrine Hydrochloride; Tropicamide; Proparacaine Hydrochloride; Ketorolac Tromethamine","25 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-1"
"Prednisolone Acetate","10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"Prednisolone Acetate; Moxifloxacin Hydrochloride","10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"Prednisolone Acetate; Nepafenac","10 mg/1 mL; 1 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-1"
"Triamcinolone Acetonide; Moxifloxacin Hydrochloride","15 mg/1 mL; 1 mg/1 mL","injection, suspension","Imprimis NJOF, LLC(080431967)",".6 Ml in 1 Vial, Glass",NA,"2020-1"
"Bromfenac Sodium; Prednisolone Acetate",".75 mg/1 mL; 10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"Bromfenac Sodium; Prednisolone Acetate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2020-2"
"Bromfenac Sodium; Prednisolone Acetate; Moxifloxacin Hydrochloride",".75 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"Cyclosporine","1 mg/1 mL","emulsion","Imprimis NJOF, LLC(080431967)","5.5 Ml in 1 Bottle, Dropper",NA,"2020-2"
"Dexamethasone Sodium Phosphate; Moxifloxacin Hydrochloride; Ketorolac Tromethamine","1 mg/1 mL; .5 mg/1 mL; .4 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-2"
"Lidocaine Hydrochloride; Epinephrine Hydrochloride","7.5 mg/1 mL; .25 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-2"
"Moxifloxacin Hydrochloride","4 mg/.8 mL","injection, solution","Imprimis NJOF, LLC(080431967)",".8 Ml in 1 Vial, Glass",NA,"2020-2"
"Moxifloxacin Hydrochloride",".8 mg/.8 mL","injection, solution","Imprimis NJOF, LLC(080431967)",".8 Ml in 1 Vial, Glass",NA,"2020-2"
"Moxifloxacin Hydrochloride; Dexamethasone Sodium Phosphate","5 mg/1 mL; 1 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-2"
"Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"Nepafenac; Prednisolone Acetate; Moxifloxacin Hydrochloride","1 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","8 Ml in 1 Bottle, Plastic",NA,"2020-2"
"Ondansetron Hydrochloride; Ketamine Hydrochloride; Midazolam","2 mg/.165 g; 25 mg/.165 g; 3 mg/.165 g","troche","Imprimis NJOF, LLC(080431967)",".165 G in 1 Blister Pack",NA,"2020-2"
"Phenylephrine Hydrochloride; Lidocaine Hydrochloride","15 mg/1 mL; 10 mg/1 mL","injection, solution","Imprimis NJOF, LLC(080431967)","1 Ml in 1 Vial, Glass",NA,"2020-2"
"Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","10 Ml in 1 Bottle, Plastic",NA,"2020-2"
"Phenylephrine Hydrochloride; Tropicamide; Proparacaine Hydrochloride; Ketorolac Tromethamine","25 mg/1 mL; 10 mg/1 mL; 5 mg/1 mL; 5 mg/1 mL","solution/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Plastic",NA,"2020-2"
"Prednisolone Acetate","10 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-2"
"Prednisolone Acetate; Moxifloxacin Hydrochloride","10 mg/1 mL; 5 mg/1 mL","suspension/ drops","Imprimis NJOF, LLC(080431967)","5 Ml in 1 Bottle, Dropper",NA,"2020-2"
"Triamcinolone Acetonide; Moxifloxacin Hydrochloride","15 mg/1 mL; 1 mg/1 mL","injection, suspension","Imprimis NJOF, LLC(080431967)",".6 Ml in 1 Vial, Glass",NA,"2020-2"
