"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-200-32)","70004-200-32","2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-202-40)","70004-202-40","2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","25 Ml in 1 Syringe (70004-202-17)","70004-202-17","2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-229-32)","70004-229-32","2019-1"
"Fentanyl Citrate",".02 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-203-22)","70004-203-22","2019-1"
"Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-205-22)","70004-205-22","2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-202-22)","70004-202-22","2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-229-40)","70004-229-40","2019-1"
"Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","55 Ml in 1 Syringe (70004-222-23)","70004-222-23","2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-202-41)","70004-202-41","2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-202-63)","70004-202-63","2019-1"
"Fentanyl Citrate",".02 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-203-32)","70004-203-32","2019-1"
"Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","25 Ml in 1 Syringe (70004-200-20)","70004-200-20","2019-1"
"Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-205-32)","70004-205-32","2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Vial, Single-Dose (70004-202-61)","70004-202-61","2019-1"
"Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-200-22)","70004-200-22","2019-1"
"Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-205-21)","70004-205-21","2019-1"
"Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-205-16)","70004-205-16","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-231-32)","70004-231-32","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-253-40)","70004-253-40","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".005 mg/1 mL; 1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-242-40)","70004-242-40","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; .625 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-244-40)","70004-244-40","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-231-59)","70004-231-59","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".005 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","55 Ml in 1 Syringe (70004-235-23)","70004-235-23","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-253-66)","70004-253-66","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-231-64)","70004-231-64","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-231-30)","70004-231-30","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-231-40)","70004-231-40","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-254-40)","70004-254-40","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-230-40)","70004-230-40","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".005 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-255-40)","70004-255-40","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-231-66)","70004-231-66","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-231-22)","70004-231-22","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".005 mg/1 mL; 4 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-289-67)","70004-289-67","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".005 mg/1 mL; .625 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-234-40)","70004-234-40","2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride",".002 mg/1 mL; 1.25 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","200 Ml in 1 Bag (70004-254-38)","70004-254-38","2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride",".002 mg/1 mL; 2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-260-64)","70004-260-64","2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride",".002 mg/1 mL; 1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-264-22)","70004-264-22","2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride",".002 mg/1 mL; 2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","250 Ml in 1 Bag (70004-260-40)","70004-260-40","2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride",".002 mg/1 mL; 2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-260-32)","70004-260-32","2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride",".002 mg/1 mL; 1.5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-266-22)","70004-266-22","2019-1"
"Furosemide","100 mg","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-630-32)","70004-630-32","2019-1"
"Glycopyrrolate",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","2 Ml in 1 Syringe (70004-638-06)","70004-638-06","2019-1"
"Glycopyrrolate",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","2 Ml in 1 Syringe (70004-640-06)","70004-640-06","2019-1"
"Glycopyrrolate",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","5 Ml in 1 Syringe (70004-640-09)","70004-640-09","2019-1"
"Glycopyrrolate",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","5 Ml in 1 Syringe (70004-640-11)","70004-640-11","2019-1"
"Glycopyrrolate",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","3 Ml in 1 Syringe (70004-640-25)","70004-640-25","2019-1"
"Glycopyrrolate",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","5 Ml in 1 Syringe (70004-638-09)","70004-638-09","2019-1"
"Heparin Sodium","4000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-662-46)","70004-662-46","2019-1"
"Heparin Sodium","2000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-654-44)","70004-654-44","2019-1"
"Heparin Sodium","30000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-659-46)","70004-659-46","2019-1"
"Heparin Sodium","5000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-650-46)","70004-650-46","2019-1"
"Heparin Sodium","10000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-652-46)","70004-652-46","2019-1"
"Heparin Sodium","30000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-659-44)","70004-659-44","2019-1"
"Heparin Sodium","3000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-660-46)","70004-660-46","2019-1"
"Heparin Sodium","2500 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-655-44)","70004-655-44","2019-1"
"Heparin Sodium","5000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-650-59)","70004-650-59","2019-1"
"Heparin Sodium","5000 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-650-44)","70004-650-44","2019-1"
"Heparin Sodium","7500 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-664-46)","70004-664-46","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-300-21)","70004-300-21","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-300-22)","70004-300-22","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-300-16)","70004-300-16","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Vial, Single-Dose (70004-303-60)","70004-303-60","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-300-55)","70004-300-55","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-300-18)","70004-300-18","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-300-62)","70004-300-62","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-303-30)","70004-303-30","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-303-62)","70004-303-62","2019-1"
"Hydromorphone Hydrochloride",".4 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Vial, Single-Dose (70004-304-60)","70004-304-60","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","25 Ml in 1 Syringe (70004-303-17)","70004-303-17","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-303-21)","70004-303-21","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-303-16)","70004-303-16","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-300-69)","70004-300-69","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-303-22)","70004-303-22","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-303-32)","70004-303-32","2019-1"
"Hydromorphone Hydrochloride",".5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-302-22)","70004-302-22","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-300-30)","70004-300-30","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Vial, Single-Dose (70004-300-60)","70004-300-60","2019-1"
"Hydromorphone Hydrochloride",".4 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-304-16)","70004-304-16","2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Ml in 1 Syringe (70004-303-05)","70004-303-05","2019-1"
"Hydromorphone Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-300-63)","70004-300-63","2019-1"
"Isoproterenol Hydrochloride",".004 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-695-33)","70004-695-33","2019-1"
"Isoproterenol Hydrochloride",".004 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-695-31)","70004-695-31","2019-1"
"Ketamine Hydrochloride","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","10 Ml in 1 Syringe (70004-430-12)","70004-430-12","2019-1"
"Ketamine Hydrochloride","2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-434-30)","70004-434-30","2019-1"
"Ketamine Hydrochloride","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","5 Ml in 1 Syringe (70004-430-09)","70004-430-09","2019-1"
"Ketamine Hydrochloride","50 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Ml in 1 Syringe (70004-433-05)","70004-433-05","2019-1"
"Labetalol Hydrochloride","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","4 Ml in 1 Syringe (70004-700-28)","70004-700-28","2019-1"
"Labetalol Hydrochloride","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","2 Ml in 1 Syringe (70004-700-06)","70004-700-06","2019-1"
"Lidocaine Hydrochloride","20 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","10 Ml in 1 Syringe (70004-728-12)","70004-728-12","2019-1"
"Lidocaine Hydrochloride","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","5 Ml in 1 Syringe (70004-720-09)","70004-720-09","2019-1"
"Lidocaine Hydrochloride","20 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","5 Ml in 1 Syringe (70004-723-09)","70004-723-09","2019-1"
"Lidocaine Hydrochloride","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Ml in 1 Syringe (70004-720-05)","70004-720-05","2019-1"
"Lidocaine Hydrochloride","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","10 Ml in 1 Syringe (70004-720-12)","70004-720-12","2019-1"
"Lidocaine Hydrochloride Anhydrous","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","10 Ml in 1 Syringe (70004-725-12)","70004-725-12","2019-1"
"Lidocaine Hydrochloride Anhydrous","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","5 Ml in 1 Syringe (70004-725-09)","70004-725-09","2019-1"
"Lidocaine Hydrochloride Anhydrous","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)",".25 Ml in 1 Syringe (70004-725-01)","70004-725-01","2019-1"
"Lidocaine Hydrochloride Anhydrous","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Ml in 1 Syringe (70004-725-05)","70004-725-05","2019-1"
"Magnesium Sulfate Heptahydrate","2 g","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Injection, Solution in 1 Bag (70004-731-30)","70004-731-30","2019-1"
"Methadone Hydrochloride","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","1 Ml in 1 Syringe (70004-380-05)","70004-380-05","2019-1"
"Methadone Hydrochloride","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)",".5 Ml in 1 Syringe (70004-380-03)","70004-380-03","2019-1"
"Methohexital Sodium","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","5 Ml in 1 Syringe (70004-440-11)","70004-440-11","2019-1"
"Methohexital Sodium","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","10 Ml in 1 Syringe (70004-440-12)","70004-440-12","2019-1"
"Midazolam Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-411-56)","70004-411-56","2019-1"
"Midazolam Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-411-59)","70004-411-59","2019-1"
"Midazolam Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","25 Ml in 1 Syringe (70004-411-17)","70004-411-17","2019-1"
"Midazolam Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Bag (70004-411-30)","70004-411-30","2019-1"
"Midazolam Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","100 Ml in 1 Bag (70004-411-32)","70004-411-32","2019-1"
"Midazolam Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-411-16)","70004-411-16","2019-1"
"Midazolam Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","3 Ml in 1 Syringe (70004-411-25)","70004-411-25","2019-1"
"Milrinone Lactate",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","50 Ml in 1 Syringe (70004-745-22)","70004-745-22","2019-1"
"Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","55 Ml in 1 Syringe (70004-100-23)","70004-100-23","2019-1"
"Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","3 Ml in 1 Syringe (70004-100-25)","70004-100-25","2019-1"
"Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC(037559301)","30 Ml in 1 Syringe (70004-100-16)","70004-100-16","2019-1"
