"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Triamcinolone Acetonide; Testosterone","10 ug; 50 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-365-01)","73693-365-01","2020-1"
"Triamcinolone Acetonide; Testosterone","40 ug; 200 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-364-01)","73693-364-01","2020-1"
"Triamcinolone Acetonide; Testosterone","5 ug; 25 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-379-01)","73693-379-01","2020-1"
"Estradiol","25 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Bottle (73693-350-01)","73693-350-01","2020-2"
"Estradiol","15 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Bottle (73693-347-01)","73693-347-01","2020-2"
"Estradiol","20 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Bottle (73693-349-01)","73693-349-01","2020-2"
"Estradiol","12.5 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Bottle (73693-346-01)","73693-346-01","2020-2"
"Estradiol","18 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Bottle (73693-348-01)","73693-348-01","2020-2"
"Estradiol","6 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Bottle (73693-335-01)","73693-335-01","2020-2"
"Estradiol","10 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Bottle (73693-345-01)","73693-345-01","2020-2"
"Testosterone","12.5 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-390-01)","73693-390-01","2020-2"
"Testosterone","50 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-387-01)","73693-387-01","2020-2"
"Testosterone","37.5 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-388-01)","73693-388-01","2020-2"
"Testosterone","87.5 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-386-01)","73693-386-01","2020-2"
"Testosterone","62.5 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-383-01)","73693-383-01","2020-2"
"Testosterone","25 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-389-01)","73693-389-01","2020-2"
"Testosterone","100 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-384-01)","73693-384-01","2020-2"
"Testosterone","200 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-381-01)","73693-381-01","2020-2"
"Testosterone; Triamcinolone Acetonide","100 mg; 20 ug","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-367-01)","73693-367-01","2020-2"
"Testosterone; Triamcinolone Acetonide","87.5 mg; 17.5 ug","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-382-01)","73693-382-01","2020-2"
"Testosterone; Triamcinolone Acetonide","37.5 mg; 7.5 ug","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-380-01)","73693-380-01","2020-2"
"Testosterone; Triamcinolone Acetonide","62.5 mg; 12.5 ug","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-366-01)","73693-366-01","2020-2"
"Testosterone; Triamcinolone Acetonide","12.5 mg; 2.5 ug","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-363-01)","73693-363-01","2020-2"
"Triamcinolone Acetonide; Testosterone","10 ug; 50 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-365-01)","73693-365-01","2020-2"
"Triamcinolone Acetonide; Testosterone","40 ug; 200 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-364-01)","73693-364-01","2020-2"
"Triamcinolone Acetonide; Testosterone","5 ug; 25 mg","pellet, implantable","FARMAKEIO OUTSOURCING LLC(116836033)","1 Pellet, Implantable in 1 Pouch (73693-379-01)","73693-379-01","2020-2"
