"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 80 mg/1 g; 40 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","2000 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","600 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","2000 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 80 mg/1 g; 80 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","500 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","1500 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 80 mg/1 g; 40 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","1000 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 80 mg/1 g; 40 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","600 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 80 mg/1 g; 80 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","400 G in 1 Jar",NA,"2019-1"
"Calcium Gluconate; Magnesium Chloride","30 mg/1 mL; 82.5 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Cantharidin","7 mg/1 mL","solution","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Cantharidin; Podophyllum Resin; Salicylic Acid","10 mg/1 mL; 50 mg/1 mL; 300 mg/1 mL","suspension","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Carnitine","170 mg/1 mL","injection","KRS Global Biotechnology, Inc.(014763459)","27 Ml in 1 Vial, Glass",NA,"2019-1"
"Carnitine","75 mg/1 mL","injection","KRS Global Biotechnology, Inc.(014763459)","27 Ml in 1 Vial, Glass",NA,"2019-1"
"Carnitine","500 mg/1 mL","injection","KRS Global Biotechnology, Inc.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Carnitine; Thiamine Hydrochloride; Riboflavin 5'-Phosphate Sodium; Niacinamide; Pyridoxine Hydrochloride; Inositol; Choline Chloride; Chromic Chloride; Methionine; Cyanocobalamin","75 mg/30 mL; 600 mg/30 mL; 15 mg/30 mL; 600 mg/30 mL; 600 mg/30 mL; 900 mg/30 mL; 900 mg/30 mL; .6 mg/30 mL; 450 mg/30 mL; 15 mg/30 mL","injection, powder, lyophilized, for solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Carnitine; Thiamine Hydrochloride; Riboflavin 5'-Phosphate Sodium; Niacinamide; Pyridoxine Hydrochloride; Inositol; Choline Chloride; Chromic Chloride; Methionine; Hydroxocobalamin Hydrochloride","75 mg/30 mL; 600 mg/30 mL; 15 mg/30 mL; 600 mg/30 mL; 600 mg/30 mL; 900 mg/30 mL; 900 mg/30 mL; .6 mg/30 mL; 450 mg/30 mL; 15 mg/30 mL","injection, powder, lyophilized, for solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Chlorambucil","4 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Chlorambucil","2 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Chloramphenicol; Amphotericin B","500 mg/1 g; 50 mg/1 g","powder","KRS Global Biotechnology, Inc.(014763459)","30 G in 1 Jar",NA,"2019-1"
"Chloramphenicol; Hydrocortisone; Amphotericin B","500 mg/1 g; 10 mg/1 g; 50 mg/1 g","powder","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","150 G in 1 Jar",NA,"2019-1"
"Chloramphenicol; Hydrocortisone; Amphotericin B","500 mg/1 g; 10 mg/1 g; 50 mg/1 g","powder","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","80 G in 1 Jar",NA,"2019-1"
"Cholecalciferol","50000 [iU]/1 mL","suspension","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","10 Ml in 1 Vial",NA,"2019-1"
"Cholecalciferol","5000 [iU]","tablet","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","100 Tablet in 1 Bottle, Plastic",NA,"2019-1"
"Clioquinol; Amphotericin B",".9 g/30 g; 1.5 g/30 g","powder","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","40 G in 1 Jar",NA,"2019-1"
"Cyanocobalamin",".5 mg/1 mL","solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","20 Ml in 1 Vial, Glass",NA,"2019-1"
"Cyanocobalamin",".5 mg/1 mL","solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Cyclophosphamide","10 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Cyclophosphamide","50 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Dactinomycin",".5 mg/10 mL","powder","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Danazol","20 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Danazol","75 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Dexamethasone Sodium Phosphate","24 mg/1 mL","solution","KRS Global Biotechnology, Inc.(014763459)","5 Ml in 1 Vial, Glass",NA,"2019-1"
"Ephedrine Sulfate","10 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Ephedrine Sulfate","5 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Syringe",NA,"2019-1"
"Ephedrine Sulfate","5 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Estradiol","2.4 mg/1 g","cream","KRS Global Biotechnology(014763459)","120 G in 1 Jar",NA,"2019-1"
"Estradiol; Progesterone",".6 mg/1 g; 200 mg/1 g","cream","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","250 G in 1 Jar",NA,"2019-1"
"Fentanyl Citrate",".01 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","100 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate",".025 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","100 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate",".02 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","100 Ml in 1 Bag",NA,"2019-1"
"Fluorescein Sodium","500 mg","injection","KRS Global Biotechnology, Inc.(014763459)","10 Injection in 1 Vial, Glass",NA,"2019-1"
"Gentamicin; Sodium Citrate",".32 mg/1 mL; 40 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Glutathione","200 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Glutathione","200 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Glycopyrrolate",".2 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Glycopyrrolate",".2 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","3 Ml in 1 Syringe",NA,"2019-1"
"Gonadotrophin, Chorionic","300 [iU]","tablet, orally disintegrating","KRS Global Biotechnology, Inc.(014763459)","100 Tablet, Orally Disintegrating in 1 Bottle",NA,"2019-1"
"Gonadotrophin, Chorionic","11000 [iU]/10 mL","injection, powder, lyophilized, for solution","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Gonadotrophin, Chorionic","6000 [iU]/10 mL","injection, powder, lyophilized, for solution","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Gonadotrophin, Chorionic","20000 [iU]/30 mL","injection, powder, lyophilized, for solution","KRS Global Biotechnology, Inc.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Gonadotrophin, Chorionic","500 [iU]","tablet, orally disintegrating","KRS Global Biotechnology, Inc.(014763459)","100 Tablet, Orally Disintegrating in 1 Bottle",NA,"2019-1"
"Gonadotrophin, Chorionic","5000 [iU]/10 mL","injection, powder, lyophilized, for solution","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Gonadotrophin, Chorionic; Methylcobalamin","500 [iU]; .3 mg","tablet, orally disintegrating","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Tablet, Orally Disintegrating in 1 Bottle",NA,"2019-1"
"Gonadotrophin, Chorionic; Methylcobalamin","300 [iU]; .15 mg","tablet, orally disintegrating","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","100 Tablet, Orally Disintegrating in 1 Bottle",NA,"2019-1"
"Hyaluronidase","150 [iU]/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","3 Ml in 1 Vial, Glass",NA,"2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","50 Ml in 1 Bag",NA,"2019-1"
"Hydroxocobalamin",".5 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Hydroxocobalamin",".5 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","20 Ml in 1 Vial, Glass",NA,"2019-1"
"Hydroxocobalamin","1 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Hydroxocobalamin Hydrochloride; Niacinamide; Carnitine; Pyridoxine Hydrochloride; Inositol; Choline Chloride; Riboflavin 5'-Phosphate Sodium; Thiamine Hydrochloride",".5 mg/1 mL; 30 mg/1 mL; 200 mg/1 mL; 20 mg/1 mL; 30 mg/1 mL; 30 mg/1 mL; .5 mg/1 mL; 20 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Isoproterenol Hydrochloride",".004 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","50 Ml in 1 Bag",NA,"2019-1"
"Ketamine Hydrochloride","10 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","1 Ml in 1 Syringe",NA,"2019-1"
"Ketamine Hydrochloride","10 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Labetalol Hydrochloride","5 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","4 Ml in 1 Syringe",NA,"2019-1"
"Lecithin, Soybean","2 g/30 mL","injection, powder, for solution","KRS Global Biotechnology, Inc.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Lecithin, Soybean","1.5 g/30 mL","injection, powder, for solution","KRS Global Biotechnology, Inc.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Lecithin, Soybean",".75 g/30 mL","injection, powder, for solution","KRS Global Biotechnology, Inc.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Lidocaine Hydrochloride","20 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride; Bupivacaine Hydrochloride; Hyaluronidase","20 mg/1 mL; 3.75 mg/1 mL; 3 U/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride; Bupivacaine Hydrochloride; Hyaluronidase","10 mg/1 mL; 2.5 mg/1 mL; 10 U/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride; Bupivacaine Hydrochloride; Hyaluronidase","9.6 mg/1 mL; 2.4 mg/1 mL; 5.77 U/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5.2 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride; Hyaluronidase","30 mg/1 mL; 15 [iU]/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride; Phenylephrine Hydrochloride","10 mg/1 mL; 15 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","3 Ml in 1 Vial, Glass",NA,"2019-1"
"Lidocaine Hydrochloride; Phenylephrine Hydrochloride","40 mg/1 mL; 10 mg/1 mL","solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","120 Ml in 1 Bottle",NA,"2019-1"
"Lidocaine; Tetracaine","200 mg/1 g; 70 mg/1 g","ointment","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","200 G in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine","200 mg/1 g; 70 mg/1 g","ointment","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","300 G in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine","200 mg/1 g; 70 mg/1 g","ointment","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","105 G in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine","200 mg/1 g; 70 mg/1 g","ointment","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","500 G in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine Hydrochloride; Prilocaine Hydrochloride","100 mg/1 mL; 40 mg/1 mL; 100 mg/1 mL","gel","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","260 Ml in 1 Jar",NA,"2019-1"
"Lomustine","5 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Lomustine","10 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Methionine; Inositol; Choline Chloride","25 mg; 50 mg; 50 mg","capsule","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Methionine; Inositol; Choline Chloride","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Methionine; Inositol; Choline Chloride; Cyanocobalamin","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Methylcobalamin","1 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
"Metoprolol Tartrate","1 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","4 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","1 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","2 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","1 Ml in 1 Syringe",NA,"2019-1"
"Moxifloxacin Hydrochloride","1 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)",".3 Ml in 1 Syringe",NA,"2019-1"
"Moxifloxacin Hydrochloride","1 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)",".25 Ml in 1 Syringe",NA,"2019-1"
"Neostigmine Methylsulfate","1 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","3 Ml in 1 Syringe",NA,"2019-1"
"Neostigmine Methylsulfate","1 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Nicotinamide-Adenine Dinucleotide Phosphate, Reduced","500 mg/10 mL","injection, powder, lyophilized, for solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Norepinephrine Bitartrate","8 mg/250 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","250 Ml in 1 Bag",NA,"2019-1"
"Norepinephrine Bitartrate","16 mg/250 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","250 Ml in 1 Bag",NA,"2019-1"
"Norepinephrine Bitartrate","4 mg/250 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","250 Ml in 1 Bag",NA,"2019-1"
"Oxymetazoline Hydrochloride; Tetracaine Hydrochloride",".5 mg/1 mL; 20 mg/1 mL","solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","60 Ml in 1 Bottle",NA,"2019-1"
"Oxymetazoline Hydrochloride; Tetracaine Hydrochloride",".5 mg/1 g; 60 mg/1 g","gel","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","60 G in 1 Jar",NA,"2019-1"
"Oxymetazoline Hydrochloride; Tetracaine Hydrochloride",".25 mg/1 mL; 10 mg/1 mL","solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","60 Ml in 1 Bottle",NA,"2019-1"
"Oxytocin","100 U","tablet, orally disintegrating","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","100 Tablet, Orally Disintegrating in 1 Bottle",NA,"2019-1"
"Oxytocin","30 U/500 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","500 Ml in 1 Bag",NA,"2019-1"
"Papaverine Hydrochloride; Phentolamine Mesylate","30 mg/1 mL; 3 mg/1 mL","injection","KRS Global Biotechnology, Inc.(014763459)","5 Ml in 1 Vial, Glass",NA,"2019-1"
"Phenylephrine Hydrochloride","10 mg/1 mL","solution","KRS Global Biotechnology, Inc.(014763459)","240 Ml in 1 Bottle",NA,"2019-1"
"Phenylephrine Hydrochloride",".8 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","250 Ml in 1 Bag",NA,"2019-1"
"Phenylephrine Hydrochloride",".4 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","250 Ml in 1 Bag",NA,"2019-1"
"Phenylephrine Hydrochloride",".1 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","250 Ml in 1 Bag",NA,"2019-1"
"Phenylephrine Hydrochloride",".1 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","10 Ml in 1 Syringe",NA,"2019-1"
"Phenylephrine Hydrochloride",".1 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","5 Ml in 1 Syringe",NA,"2019-1"
"Phenylephrine Hydrochloride",".12 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","250 Ml in 1 Bag",NA,"2019-1"
"Phenylephrine Hydrochloride",".16 mg/1 mL","injection, solution","KRS Global Biotechnology, Inc.(014763459)","250 Ml in 1 Bag",NA,"2019-1"
"Phenylephrine Hydrochloride; Tropicamide","25 mg/1 mL; 10 mg/1 mL","solution/ drops","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","15 Ml in 1 Bottle",NA,"2019-1"
"Phenylephrine Hydrochloride; Tropicamide; Cyclopentolate Hydrochloride","25 mg/1 mL; 10 mg/1 mL; 10 mg/1 mL","solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)",".5 Ml in 1 Syringe",NA,"2019-1"
"Phenylephrine Hydrochloride; Tropicamide; Cyclopentolate Hydrochloride","25 mg/1 mL; 10 mg/1 mL; 10 mg/1 mL","solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","5 Ml in 1 Bottle, Dropper",NA,"2019-1"
"Polidocanol","50 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Pralmorelin; Sermorelin","1.2 mg; .5 mg","tablet, orally disintegrating","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","100 Tablet, Orally Disintegrating in 1 Bottle",NA,"2019-1"
"Pralmorelin; Sermorelin","1.8 mg/1 mL; 3 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","3 Ml in 1 Cartridge",NA,"2019-1"
"Pralmorelin; Sermorelin","3 mg/1 mL; 3 mg/1 mL","injection, solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","3 Ml in 1 Cartridge",NA,"2019-1"
"Pralmorelin; Sermorelin","5.4 mg/10 mL; 9 mg/10 mL","injection, powder, lyophilized, for solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Pralmorelin; Sermorelin","3 mg/10 mL; 3 mg/10 mL","injection, powder, lyophilized, for solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","10 Ml in 1 Vial, Glass",NA,"2019-1"
"Prasterone","40 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Pregnenolone","25 mg","capsule","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Capsule in 1 Bottle",NA,"2019-1"
"Progesterone","200 mg","capsule, extended release","KRS Global Biotechnology, Inc.(014763459)","100 Capsule, Extended Release in 1 Bottle",NA,"2019-1"
"Progesterone","200 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","120 G in 1 Jar",NA,"2019-1"
"Progesterone","50 mg","capsule","KRS Global Biotechnology, Inc.(014763459)","100 Capsule in 1 Bottle",NA,"2019-1"
"Progesterone; Estriol; Estradiol","200 mg/1 g; 6 mg/1 g; 1.5 mg/1 g","cream","KRS Global Biotechnology, Inc.(014763459)","300 G in 1 Jar",NA,"2019-1"
"Proparacaine Hydrochloride","5 mg/1 mL","solution/ drops","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)",".5 Ml in 1 Syringe",NA,"2019-1"
"Pyridoxal Phosphate Anhydrous; Choline Chloride; Niacinamide; Inositol; Cyanocobalamin; Thiamine Hydrochloride; Riboflavin 5'-Phosphate Sodium; Ascorbic Acid; Methionine","2 mg/1 mL; 25 mg/1 mL; 20 mg/1 mL; 25 mg/1 mL; .3 mg/1 mL; 20 mg/1 mL; 2 mg/1 mL; 20 mg/1 mL; 12.5 mg/1 mL","injection, powder, lyophilized, for solution","KRS GLOBAL BIOTECHNOLOGY, INC.(014763459)","30 Ml in 1 Vial, Glass",NA,"2019-1"
