"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Diltiazem Hydrochloride","125 mg/125 mL","injection, solution","SterRx(049167014)","125 Ml in 1 Bag (70324-951-01)","70324-951-01","2020-2"
"Diltiazem Hydrochloride","125 mg/125 mL","injection, solution","SterRx(049167014)","125 Ml in 1 Bag (70324-976-01)","70324-976-01","2020-2"
"Epinephrine","4 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-227-01)","70324-227-01","2020-2"
"Epinephrine","8 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-077-01)","70324-077-01","2020-2"
"Epinephrine","2 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-027-01)","70324-027-01","2020-2"
"Epinephrine","5 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-052-01)","70324-052-01","2020-2"
"Midazolam","1 mg/1 mL","injection, solution","SterRx(049167014)","100 Ml in 1 Bag (70324-102-02)","70324-102-02","2020-2"
"Midazolam","1 mg/1 mL","injection, solution","SterRx(049167014)","50 Ml in 1 Bag (70324-102-01)","70324-102-01","2020-2"
"Norepinephrine","16 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-926-01)","70324-926-01","2020-2"
"Norepinephrine","8 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-476-01)","70324-476-01","2020-2"
"Norepinephrine","4 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-451-01)","70324-451-01","2020-2"
"Norepinephrine","16 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-002-01)","70324-002-01","2020-2"
"Norepinephrine","4 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-651-01)","70324-651-01","2020-2"
"Norepinephrine","8 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-676-01)","70324-676-01","2020-2"
"Phenylephrine","50 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-901-01)","70324-901-01","2020-2"
"Phenylephrine","40 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-252-01)","70324-252-01","2020-2"
"Phenylephrine","20 mg/250 mL","injection, solution","SterRx(049167014)","250 Ml in 1 Bag (70324-701-01)","70324-701-01","2020-2"
"Sodium Bicarbonate","1.26 g/100 mL","injection, solution","SterRx(049167014)","1000 Ml in 1 Bag (70324-326-03)","70324-326-03","2020-2"
"Succinylcholine","10 mg/1 mL","injection, solution","SterRx(049167014)","10 Ml in 1 Syringe (70324-826-01)","70324-826-01","2020-2"
