"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Fentanyl Citrate","5 mg/250 mL","injection","QuVa Pharma(079937015)","250 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate","1.25 mg/250 mL","injection","QuVa Pharma(079937015)","250 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate","2500 ug/250 mL","injection","QuVa Pharma(079937015)","250 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate","100 ug/2 mL","injection","QuVa Pharma(079937015)","2 Ml in 1 Syringe",NA,"2019-1"
"Fentanyl Citrate","2 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate","1500 ug/30 mL","injection","QuVa Pharma(079937015)","30 Ml in 1 Syringe, Glass",NA,"2019-1"
"Fentanyl Citrate","30 mg/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate","1000 mg/2000 mL","injection","QuVa Pharma, Inc.(080064259)","2000 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate","60 mg/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate","150 mg/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate","550 ug/55 mL","injection","QuVa Pharma(079937015)","55 Ml in 1 Syringe",NA,"2019-1"
"Fentanyl Citrate","250 ug/5 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride","500 ug/250 mL; 312.5 mg/250 mL","injection","QuVa Pharma(079937015)","250 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride","200 ug/100 mL; 62500 ug/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride","500 ug/250 mL; 250 mg/250 mL","injection","QuVa Pharma(079937015)","250 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride","200 ug/100 mL; 100 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride","200 ug/100 mL; 125 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Cartridge",NA,"2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride","800 ug/200 mL; 333.4 mg/200 mL","injection","QuVa Pharma(079937015)","200 Ml in 1 Cartridge",NA,"2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride","500 ug/250 mL; 156.25 mg/250 mL","injection","QuVa Pharma(079937015)","250 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Bupivacaine Hydrochloride","200 ug/100 mL; 125 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride","500 ug/250 mL; 500 mg/250 mL","injection","QuVa Pharma(079937015)","250 Ml in 1 Cartridge",NA,"2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride","200 ug/100 mL; 200 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride","400 ug/200 mL; 200 mg/200 mL","injection","QuVa Pharma(079937015)","200 Ml in 1 Cartridge",NA,"2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride","500 ug/250 mL; 500 mg/250 mL","injection","QuVa Pharma(079937015)","250 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride","300 ug/150 mL; 300 mg/150 mL","injection","QuVa Pharma(079937015)","150 Ml in 1 Bag",NA,"2019-1"
"Fentanyl Citrate; Ropivacaine Hydrochloride","400 ug/200 mL; 200 mg/200 mL","injection","QuVa Pharma(079937015)","200 Ml in 1 Bag",NA,"2019-1"
"Furosemide","100 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Glycopyrrolate","1 mg/5 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Glycopyrrolate","1 mg/5 mL","injection","QuVa Pharma, Inc.(036662848)","5 Ml in 1 Syringe",NA,"2019-1"
"Glycopyrrolate","1 mg/5 mL","injection","QuVa Pharma(079937015)","3 Ml in 1 Syringe",NA,"2019-1"
"Glycopyrrolate","600 mg/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Heparin Sodium","750 [USP'U]/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Heparin Sodium","12 U/48 mL","injection","QuVa Pharma(079937015)","48 Ml in 1 Syringe",NA,"2019-1"
"Heparin Sodium","2500 U/5 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Heparin Sodium","20 U/20 mL","injection","QuVa Pharma(079937015)","20 Ml in 1 Syringe",NA,"2019-1"
"Heparin Sodium","50 U/50 mL","injection","QuVa Pharma, Inc.(036662848)","20 Ml in 1 Syringe",NA,"2019-1"
"Heparin Sodium","20 U/20 mL","injection","QuVa Pharma, Inc.(036662848)","20 Ml in 1 Syringe",NA,"2019-1"
"Heparin Sodium","3000 [USP'U]/3000 mL","injection","QuVa Pharma, Inc.(036662848)","3000 Ml in 1 Bag",NA,"2019-1"
"Heparin Sodium","5000 U/1000 mL","injection","QuVa Pharma(079937015)","1000 Ml in 1 Bag",NA,"2019-1"
"Heparin Sodium","6000 U/3 mL","injection","QuVa Pharma(079937015)","3 Ml in 1 Syringe",NA,"2019-1"
"Heparin Sodium","50 U/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Syringe",NA,"2019-1"
"Heparin Sodium","30000 U/1000 mL","injection","QuVa Pharma(079937015)","1000 Ml in 1 Bag",NA,"2019-1"
"Heparin Sodium","5000 U/500 mL","injection","QuVa Pharma(079937015)","500 Ml in 1 Bag",NA,"2019-1"
"Heparin Sodium","25000 U/500 mL","injection","QuVa Pharma(079937015)","500 Ml in 1 Bag",NA,"2019-1"
"Heparin Sodium","4000 U/1000 mL","injection","QuVa Pharma(079937015)","1000 Ml in 1 Bag",NA,"2019-1"
"Hydromorphone Hydrochloride","15 mg/30 mL","injection","QuVa Pharma(079937015)","30 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","10 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","50 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","20 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Hydromorphone Hydrochloride","30 mg/30 mL","injection","QuVa Pharma(079937015)","30 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","6 mg/30 mL","injection","QuVa Pharma(079937015)","30 Ml in 1 Syringe, Glass",NA,"2019-1"
"Hydromorphone Hydrochloride","2 mg/1 mL","injection","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","50 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Bag",NA,"2019-1"
"Hydromorphone Hydrochloride","10 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Bag",NA,"2019-1"
"Hydromorphone Hydrochloride","30 mg/30 mL","injection","QuVa Pharma(079937015)","30 Ml in 1 Syringe, Glass",NA,"2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mL","injection","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","20 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Cartridge",NA,"2019-1"
"Hydromorphone Hydrochloride","5 mg/25 mL","injection","QuVa Pharma(079937015)","25 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","6 mg/30 mL","injection","QuVa Pharma(079937015)","30 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","25 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","1 mg/5 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Hydromorphone Hydrochloride","3 g/1500 mL","injection","QuVa Pharma, Inc.(080064259)","1500 Ml in 1 Bag",NA,"2019-1"
"Hydromorphone Hydrochloride","3 g/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Hydromorphone Hydrochloride","1.5 g/1500 mL","injection","QuVa Pharma, Inc.(080064259)","1500 Ml in 1 Bag",NA,"2019-1"
"Hydromorphone Hydrochloride","600 mg/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Hydromorphone Hydrochloride","1.5 g/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Ketamine Hydrochloride","3 g/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Ketamine Hydrochloride","30 g/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Ketamine Hydrochloride","25 g/500 mL","injection","QuVa Pharma, Inc.(080064259)","500 Ml in 1 Bag",NA,"2019-1"
"Ketamine Hydrochloride","100 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Ketamine Hydrochloride","50 mg/5 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Ketamine Hydrochloride","10 mg/1 mL","injection","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Ketamine Hydrochloride","50 mg/1 mL","injection","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Ketamine Hydrochloride","20 mg/2 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Ketorolac Tromethamine; Racepinephrine Hydrochloride; Clonidine Hydrochloride; Ropivacaine Hydrochloride",".3 mg/1 mL; .005 mg/1 mL; .0008 mg/1 mL; 2.46 mg/1 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Syringe",NA,"2019-1"
"Ketorolac Tromethamine; Ropivacaine Hydrochloride; Epinephrine; Clonidine Hydrochloride","15 mg/50 mL; 123 mg/50 mL; .25 mg/50 mL; .04 mg/50 mL","injection","QuVa Pharma, Inc.(036662848)","50 Ml in 1 Syringe",NA,"2019-1"
"Labetalol Hydrochloride","20 mg/4 mL","injection","QuVa Pharma, Inc.(036662848)","4 Ml in 1 Syringe",NA,"2019-1"
"Labetalol Hydrochloride","15 g/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Labetalol Hydrochloride","25 mg/5 mL","injection","QuVa Pharma, Inc.(036662848)","5 Ml in 1 Syringe",NA,"2019-1"
"Labetalol Hydrochloride","25 mg/5 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Labetalol Hydrochloride","20 mg/4 mL","injection","QuVa Pharma(079937015)","4 Ml in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride","27.3 mg/3 mL","solution","QuVa Pharma(079937015)","3 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride","9.1 mg/1 mL","solution","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride","91 mg/10 mL","solution","QuVa Pharma(079937015)","10 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride","30 g/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Lidocaine Hydrochloride","60 g/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Lidocaine Hydrochloride","91 mg/10 mL","solution","QuVa Pharma, Inc.(036662848)","10 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride","6 g/3000 mL","injection","QuVa Pharma, Inc.(036662848)","3000 Ml in 1 Bag",NA,"2019-1"
"Lidocaine Hydrochloride","27.3 g/3000 mL","injection","QuVa Pharma, Inc.(036662848)","3000 Ml in 1 Bag",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","150 mg/30 mL","suspension","QuVa Pharma, Inc.(036662848)","30 Ml in 1 Bottle",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","100 mg/10 mL","solution","QuVa Pharma(079937015)","10 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","10 mg/100 mL","injection","QuVa Pharma, Inc.(036662848)","100 Ml in 1 Bag",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","100 mg/5 mL","solution","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","50 mg/5 mL","solution","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","200 mg/10 mL","solution","QuVa Pharma(079937015)","10 Ml in 1 Syringe",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","1000 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Lidocaine Hydrochloride; Hyoscyamine Sulfate","300 mg/55 mL; .275 mg/55 mL","suspension","QuVa Pharma, Inc.(036662848)","55 Ml in 1 Bottle",NA,"2019-1"
"Magnesium Hydroxide; Aluminum Hydroxide; Lidocaine Hydrochloride; Dimethicone","30 mg/1 mL; 30 mg/1 mL; 5 mg/1 mL; 3 mg/1 mL","suspension","QuVa Pharma, Inc.(036662848)","30 Ml in 1 Bottle",NA,"2019-1"
"Magnesium Sulfate Heptahydrate","2 g/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Magnesium Sulfate Heptahydrate","2 g/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Bag",NA,"2019-1"
"Magnesium Sulfate Heptahydrate","1 g/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Bag",NA,"2019-1"
"Magnesium Sulfate Heptahydrate","6 g/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Bag",NA,"2019-1"
"Methadone Hydrochloride","1 mg/1 mL","injection","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Methadone Hydrochloride","1 g/1000 mL","injection","QuVa Pharma, Inc.(080064259)","1000 Ml in 1 Bag",NA,"2019-1"
"Methohexital Sodium","10 mg/1 mL","injection","QuVa Pharma(079937015)","10 Ml in 1 Syringe",NA,"2019-1"
"Midazolam","50 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Bag",NA,"2019-1"
"Midazolam","30 mg/30 mL","injection","QuVa Pharma(079937015)","30 Ml in 1 Syringe",NA,"2019-1"
"Midazolam","100 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Midazolam","25 mg/25 mL","injection","QuVa Pharma(079937015)","25 Ml in 1 Syringe",NA,"2019-1"
"Midazolam Hydrochloride","2 mg/2 mL","injection","QuVa Pharma(079937015)","2 Ml in 1 Syringe, Plastic",NA,"2019-1"
"Midazolam Hydrochloride","1 mg/1 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Midazolam Hydrochloride","5 mg/5 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe, Plastic",NA,"2019-1"
"Midazolam Hydrochloride","55 mg/55 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe, Plastic",NA,"2019-1"
"Midazolam Hydrochloride","3 g/3000 mL","injection","QuVa Pharma, Inc.(080064259)","3000 Ml in 1 Bag",NA,"2019-1"
"Morphine Sulfate","6 g/1500 mL","injection","QuVa Pharma, Inc.(080064259)","1500 Ml in 1 Bag",NA,"2019-1"
"Morphine Sulfate","3 g/1500 mL","injection","QuVa Pharma, Inc.(080064259)","1500 Ml in 1 Bag",NA,"2019-1"
"Morphine Sulfate","2.5 g/500 mL","injection","QuVa Pharma, Inc.(080064259)","500 Ml in 1 Bag",NA,"2019-1"
"Morphine Sulfate","1.5 g/1500 mL","injection","QuVa Pharma, Inc.(080064259)","1500 Ml in 1 Bag",NA,"2019-1"
"Morphine Sulfate","55 mg/55 mL","injection","QuVa Pharma(079937015)","55 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","4 mg/1 mL","injection","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","100 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Bag",NA,"2019-1"
"Morphine Sulfate","2 mg/1 mL","injection","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","50 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","3 mg/3 mL","injection","QuVa Pharma(079937015)","3 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","50 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Cartridge",NA,"2019-1"
"Morphine Sulfate","1 mg/2 mL","injection","QuVa Pharma(079937015)","2 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","2 mg/2 mL","injection","QuVa Pharma(079937015)","2 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","1 mg/1 mL","injection","QuVa Pharma(079937015)","1 Ml in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","100 mg/100 mL","injection","QuVa Pharma(079937015)","100 Ml in 1 Cartridge",NA,"2019-1"
"Morphine Sulfate","50 mg/50 mL","injection","QuVa Pharma(079937015)","50 Ml in 1 Bag",NA,"2019-1"
"Morphine Sulfate","30 mg/30 mL","injection","QuVa Pharma(079937015)","30 Ml in 1 Syringe",NA,"2019-1"
"Neostigmine Methylsulfate","5 mg/5 mL","injection","QuVa Pharma(079937015)","5 Ml in 1 Syringe",NA,"2019-1"
"Neostigmine Methylsulfate","4 mg/4 mL","injection","QuVa Pharma(079937015)","4 Ml in 1 Syringe",NA,"2019-1"
"Neostigmine Methylsulfate","3 g/3000 mL","injection","QuVa Pharma, Inc.(036662848)","3000 Ml in 1 Bag",NA,"2019-1"
