"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Tacrolimus","1 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-1"
"Tacrolimus","5 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-1"
"Tacrolimus",".3 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-1"
"Tacrolimus",".3 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-1"
"Tacrolimus","3 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-1"
"Tacrolimus","10 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-1"
"Tacrolimus","10 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-1"
"Buprenorphine",".5 mg/1 mL","injection, solution","Stokes Healthcare(802110531)","10 Ml in 1 Vial",NA,"2019-2"
"Buprenorphine",".5 mg/1 mL","injection, solution","Stokes Healthcare(802110531)","50 Ml in 1 Vial",NA,"2019-2"
"Cyclosporine","20 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Cyclosporine","10 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Cyclosporine","10 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Cyclosporine","20 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Cyclosporine","10 mg/1 mL","solution","Stokes Healthcare(802110531)","15 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Cyclosporine","20 mg/1 mL","solution","Stokes Healthcare(802110531)","15 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Diazepam","5 mg/1 mL","injection, solution","Stokes Healthcare(802110531)","30 Ml in 1 Vial",NA,"2019-2"
"Flurbiprofen",".4 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Hydromorphone","2 mg/1 mL","injection, solution","Stokes Healthcare(802110531)","10 Ml in 1 Vial",NA,"2019-2"
"Idoxuridine","1 mg/1 mL","solution","Stokes Healthcare(802110531)","15 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Methadone Hydrochloride","10 mg/1 mL","injection, solution","Stokes Healthcare(802110531)","10 Ml in 1 Vial",NA,"2019-2"
"Pilocarpine Hydrochloride","1 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus","2 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus",".2 mg/1 mL","suspension","Stokes Healthcare(802110531)","15 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus",".3 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus","3 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus","10 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus","10 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus",".2 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus","1 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus",".3 mg/1 mL","suspension","Stokes Healthcare(802110531)","15 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus",".2 mg/1 mL","solution","Stokes Healthcare(802110531)","15 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus",".2 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus",".3 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus",".3 mg/1 mL","solution","Stokes Healthcare(802110531)","15 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus","5 mg/1 mL","suspension","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
"Tacrolimus","5 mg/1 mL","solution","Stokes Healthcare(802110531)","10 Ml in 1 Bottle, Dropper",NA,"2019-2"
