"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Benzocaine; Lidocaine; Tetracaine",".2 g; .06 g; .05 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","810 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".1 g; .2 g; .04 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".2 g; .1 g; .04 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .06 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","920 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".1 g; .2 g; .04 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".08 g; .12 g; .08 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","420 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","850 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".2 g; .2 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .05 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".06 g; .04 g; .06 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine","200 mg/1 g; 60 mg/1 g; 40 mg/1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","320 G in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".2 g; .12 g; .12 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Benzocaine; Lidocaine; Tetracaine",".2 g; .08 g; .08 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Tetracaine; Lidocaine",".2 g; .2 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Tetracaine; Lidocaine",".2 g; .05 g; .08 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Benzocaine; Tetracaine; Lidocaine",".06 g; .06 g; .04 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Benzocaine; Tetracaine; Lidocaine",".2 g; .12 g; .12 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Dexamethasone Phosphate",".24 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Dexamethasone Sodium Phosphate",".0276 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Dexamethasone Sodium Phosphate; Sodium Bisulfite",".0316 g; .001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Edetate Disodium",".0111 g","solution","Complete Pharmacy and Medical Solutions(004417520)","1 Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"Epinephrine Bitartrate",".0018 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1"
"Epinephrine Bitartrate",".00018 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1"
"Estradiol; Estriol",".001 g; .004 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estradiol; Estriol; Testosterone",".000257 g; .001 g; .007 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estradiol; Estriol; Testosterone",".0004 g; .0016 g; .008 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estradiol; Estriol; Testosterone",".0014 g; .00035 g; .007 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estradiol; Testosterone; Estriol",".001 g; .000705 g; .001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol",".003 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol; Estradiol",".0016 g; .0004 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol; Estradiol",".001 g; .001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol; Estradiol",".002 g; .002 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol; Estradiol",".0004 g; .0001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol; Estradiol",".002 g; .0005 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol; Estradiol",".0028 g; .0007 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol; Estradiol Hemihydrate",".001 g; .001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Estriol; Estradiol Hemihydrate; Progesterone",".0005 g; .005 g; .03 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Glycopyrrolate",".0002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin",".011 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"Human Chorionic Gonadotropin","5 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1"
"Human Chorionic Gonadotropin",".00104 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin",".0323 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"Human Chorionic Gonadotropin",".0092 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe, Plastic",NA,"2019-1"
"Human Chorionic Gonadotropin",".000104 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"Human Chorionic Gonadotropin",".000647 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin",".104 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin",".000896 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin",".000469 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin",".007 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Human Chorionic Gonadotropin",".5 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe",NA,"2019-1"
"Human Chorionic Gonadotropin",".00011 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"Hydroquinone; Tretinoin; Fluocinonide",".04 g; .0005 g; .0001 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Hydroxocobalamin",".000175 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Hydroxocobalamin",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Blister Pack",NA,"2019-1"
"Hydroxocobalamin",".0012 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Hydroxocobalamin",".00025 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Hydroxocobalamin",".01 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Hydroxocobalamin",".025 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Hydroxocobalamin",".00025 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Hydroxocobalamin",".00107 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Hydroxocobalamin",".0001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Hydroxocobalamin",".0002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Ibutamoren Mesylate",".025 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Ipamorelin",".015 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Ipamorelin; Cjc-1295",".015 g; .006 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Ipamorelin; Sermorelin Acetate",".005 g; .005 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Labetalol Hydrochloride",".005 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"Lidocaine",".0214 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"Lidocaine",".08 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Lidocaine",".0214 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Syringe",NA,"2019-1"
"Lidocaine; Benzocaine; Tetracaine",".12 g; .2 g; .12 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Lidocaine; Benzocaine; Tetracaine",".2 g; .1 g; .04 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine",".23 g; .07 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine; Benzocaine",".08 g; .05 g; .2 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine; Benzocaine",".12 g; .12 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine; Benzocaine",".06 g; .05 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Lidocaine; Tetracaine; Benzocaine",".08 g; .06 g; .2 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
"Methylcobalamin",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Methylcobalamin",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Methylnaltrexone",".2 g","pellet, implantable","Complete Pharmacy and Medical Solutions(004417520)","1 Pellet, Implantable in 1 Blister Pack",NA,"2019-1"
"Naltrexone",".2 g","pellet, implantable","Complete Pharmacy and Medical Solutions(004417520)","1 Pellet, Implantable in 1 Blister Pack",NA,"2019-1"
"Naltrexone",".00517 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Naltrexone",".003 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Naltrexone Hydrochloride",".00517 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Neostigmine Methylsulfate",".001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"Papaverine Hydrochloride; Sildenafil Citrate",".02 g; .21 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Papaverine; Sildenafil Citrate",".02 g; .21 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Phenylephrine Hydrochloride",".0001 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"Phenylephrine Hydrochloride; Lidocaine; Tetracaine",".0005 g; .2 g; .1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Phenylephrine; Lidocaine; Tetracaine",".0005 g; .2 g; .1 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Prasterone; Progesterone",".007 g; .2 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Prasterone; Progesterone; Pregnenolone",".005 g; .12 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Pregnenolone",".025 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Pregnenolone",".1 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Pregnenolone",".05 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Pregnenolone; Prasterone; Progesterone",".02 g; .005 g; .26 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Pregnenolone; Progesterone",".01 g; .075 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Prilocaine; Phenylephrine Hydrochloride; Lidocaine",".2 g; .0025 g; .2 g","ointment","Complete Pharmacy and Medical Solutions(004417520)","1 Ointment in 1 Jar",NA,"2019-1"
"Progesterone",".05 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone",".05 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone",".02 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone",".1 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone",".2 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone; Prasterone; Pregnenolone",".2 g; .007 g; .02 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone; Pregnenolone",".1 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone; Pregnenolone",".11 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone; Pregnenolone",".15 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone; Pregnenolone",".25 g; .02 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone; Pregnenolone; Prasterone",".12 g; .01 g; .01 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Progesterone; Pregnenolone; Prasterone",".35 g; .01 g; .005 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Vial, Plastic",NA,"2019-1"
"Ropivacaine Hydrochloride",".002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Ropivacaine Hydrochloride",".002 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Pharmacy Bulk Package",NA,"2019-1"
"Sermorelin Acetate",".006 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Sermorelin Acetate",".015 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Sermorelin Acetate",".009 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Sermorelin Acetate",".04 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Sermorelin Acetate; Ipamorelin",".005 g; .005 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Sermorelin Acetate; Pralmorelin",".015 g; .003 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Sermorelin Acetate; Pralmorelin",".009 g; .006 g","injection, powder, for solution","Complete Pharmacy and Medical Solutions(004417520)","1 Injection, Powder, for Solution in 1 Vial, Multi-Dose",NA,"2019-1"
"Sildenafil",".21 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil",".154 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil",".0085 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil",".14 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil",".105 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil Citrate",".154 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil Citrate",".14 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"Sildenafil Citrate",".14 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil Citrate",".21 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil Citrate; Papaverine Hydrochloride",".21 g; .02 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil Citrate; Testosterone",".14 g; .01 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Sildenafil; Papaverine",".21 g; .02 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Tadalafil",".02 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Tadalafil",".075 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Tadalafil",".006 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Tadalafil",".05 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Tadalafil",".04 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Blister Pack",NA,"2019-1"
"Tadalafil",".025 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"Tadalafil",".006 g","capsule","Complete Pharmacy and Medical Solutions(004417520)","1 Capsule in 1 Blister Pack",NA,"2019-1"
"Tadalafil",".025 g","troche","Complete Pharmacy and Medical Solutions(004417520)","1 Troche in 1 Vial, Plastic",NA,"2019-1"
"Tadalafil; Testosterone",".02 g; .01 g","tablet, orally disintegrating","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet, Orally Disintegrating in 1 Vial, Plastic",NA,"2019-1"
"Tadalafil; Testosterone",".02 g; .01 g","tablet","Complete Pharmacy and Medical Solutions(004417520)","1 Tablet in 1 Vial, Plastic",NA,"2019-1"
"Testosterone",".2 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Vial, Patent Delivery System",NA,"2019-1"
"Testosterone",".05 g","pellet, implantable","Complete Pharmacy and Medical Solutions(004417520)","1 Pellet, Implantable in 1 Blister Pack",NA,"2019-1"
"Testosterone",".08 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Vial, Patent Delivery System",NA,"2019-1"
"Testosterone",".1 g","pellet, implantable","Complete Pharmacy and Medical Solutions(004417520)","1 Pellet, Implantable in 1 Vial, Plastic",NA,"2019-1"
"Testosterone",".002 g","cream","Complete Pharmacy and Medical Solutions(004417520)","1 Cream in 1 Jar",NA,"2019-1"
