"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","2.5 Ml in 1 Vial, Plastic (72833-737-25)","72833-737-25","2020-1"
"Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","500 Ml in 1 Bag (72833-739-50)","72833-739-50","2020-1"
"Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic (72833-738-12)","72833-738-12","2020-1"
"Calcium Gluconate; Propylene Glycol; Methylcellulose (1500 Mpa.s)","25 mg/1 g; 20 mg/1 g; 30 mg/1 g","gel","ASP Cares(080070525)","454 G in 1 Jar (72833-800-01)","72833-800-01","2020-1"
"Dexamethasone Sodium Phosphate","24 mg/1 mL","injection, solution","ASP Cares(080070525)","1 Ml in 1 Syringe, Plastic (72833-488-01)","72833-488-01","2020-1"
"Dexpanthenol","250 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-639-30)","72833-639-30","2020-1"
"Edetate Calcium Disodium","300 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-821-30)","72833-821-30","2020-1"
"Edetate Calcium Disodium","300 mg/1 mL","injection, solution","ASP Cares(080070525)","10 Ml in 1 Vial, Single-Dose (72833-830-10)","72833-830-10","2020-1"
"Glutathione","200 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-562-30)","72833-562-30","2020-1"
"Ketamine Hydrochloride","2500 mg/300 mL","injection, solution","ASP Cares(080070525)","300 Ml in 1 Bag (72833-889-25)","72833-889-25","2020-1"
"Metformin Hydrochloride","500 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Dispensing (72833-881-01)","72833-881-01","2020-1"
"Methionine; Choline Chloride; Inositol; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-563-30)","72833-563-30","2020-1"
"Methionine; Choline Chloride; Inositol; Cyanocobalamin; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-567-30)","72833-567-30","2020-1"
"Methylcobalamin","1 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-565-30)","72833-565-30","2020-1"
"Naloxone Hydrochloride","1 mg/1 mL","solution","ASP Cares(080070525)","2 Ml in 1 Syringe (72833-686-02)","72833-686-02","2020-1"
"Pentoxifylline","400 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Plastic (72833-771-01)","72833-771-01","2020-1"
"Perflubron","990 mg/1 mL","solution","ASP Cares(080070525)","15 Ml in 1 Vial, Single-Dose (72833-882-15)","72833-882-15","2020-1"
"Pyridoxine Hydrochloride","100 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-626-30)","72833-626-30","2020-1"
"Sildenafil Citrate","100 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-806-01)","72833-806-01","2020-1"
"Sildenafil Citrate","25 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Dispensing (72833-768-01)","72833-768-01","2020-1"
"Sodium 3-Hydroxybutyrate","100 mg/1 mL","injection","ASP Cares(080070525)","500 Ml in 1 Bag (72833-752-50)","72833-752-50","2020-1"
"Tadalafil","25 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-805-01)","72833-805-01","2020-1"
"Tadalafil","80 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-895-01)","72833-895-01","2020-1"
"Taurine","50 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-635-30)","72833-635-30","2020-1"
"Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2020-1"
"Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","5 Ml in 1 Vial, Multi-Dose (72833-678-05)","72833-678-05","2020-1"
"Testosterone Cypionate; Testosterone Propionate","200 mg/1 mL; 20 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-832-30)","72833-832-30","2020-1"
"Tetracaine Hydrochloride","60 mg/1 g","gel","ASP Cares(080070525)","10 G in 1 Syringe (72833-536-10)","72833-536-10","2020-1"
"Tetracaine; Benzocaine; Lidocaine","6 g/100 g; 20 g/100 g; 10 g/100 g","cream","ASP Cares(080070525)","454 G in 1 Jar (72833-783-01)","72833-783-01","2020-1"
"Tetracaine; Benzocaine; Lidocaine","6 g/100 g; 20 g/100 g; 10 g/100 g","cream","ASP Cares(080070525)","30 G in 1 Jar (72833-783-30)","72833-783-30","2020-1"
"Tetracaine; Lidocaine","7 g/100 g; 23 g/100 g","ointment","ASP Cares(080070525)","75 G in 1 Jar (72833-550-75)","72833-550-75","2020-1"
"Thiamine Hydrochloride; Benzyl Alcohol; Riboflavin 5'-Phosphate Sodium; Niacinamide; Dexpanthenol; Pyridoxine Hydrochloride","100 mg/1 mL; 20 mg/1 mL; 2 mg/1 mL; 100 mg/1 mL; 2 mg/1 mL; 2 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-726-30)","72833-726-30","2020-1"
"Tilarginine Acetate","50 mg/1 mL","solution","ASP Cares(080070525)","10 Ml in 1 Vial, Single-Dose (72833-756-10)","72833-756-10","2020-1"
"Tretinoin; Butylated Hydroxytoluene; Alcohol; Polyethylene Glycol 300","3 mg/1 mL; 200 mg/1 mL; 600 mg/1 mL; 395 mg/1 mL","solution","ASP Cares(080070525)","60 Ml in 1 Bottle, Glass (72833-551-60)","72833-551-60","2020-1"
"Tropicamide; Phenylephrine Hydrochloride","10 mg/1 mL; 50 mg/1 mL","solution","ASP Cares(080070525)","12 Ml in 1 Bottle, Dropper (72833-528-12)","72833-528-12","2020-1"
"Zinc Sulfate Monohydrate","2.5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-638-30)","72833-638-30","2020-1"
".alpha.-Ketoglutaric Acid","2 mg/1 mL","solution","ASP Cares(080070525)","4 Ml in 1 Vial, Single-Dose (72833-753-04)","72833-753-04","2020-2"
"Acetylcysteine","2 mg/1 mL","solution","ASP Cares(080070525)","4 Ml in 1 Vial (72833-754-04)","72833-754-04","2020-2"
"Aminohippuric Acid","200 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Single-Dose (72833-728-30)","72833-728-30","2020-2"
"Arginine","2 mg/1 mL","solution","ASP Cares(080070525)","4 Ml in 1 Vial, Single-Dose (72833-787-04)","72833-787-04","2020-2"
"Arginine Hydrochloride; Propylparaben; Methylparaben","200 mg/1 mL; .25 mg/1 mL; .5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-636-30)","72833-636-30","2020-2"
"Ascorbic Acid","500 mg/1 mL","injection, solution","ASP Cares(080070525)","50 Ml in 1 Vial, Multi-Dose (72833-690-50)","72833-690-50","2020-2"
"Avexitide","5 mg/1 mL","injection, solution","ASP Cares(080070525)","2 Ml in 1 Vial, Single-Dose (72833-707-02)","72833-707-02","2020-2"
"Biotin","10 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-589-30)","72833-589-30","2020-2"
"Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","2.5 Ml in 1 Vial, Single-Dose (72833-955-25)","72833-955-25","2020-2"
"Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic (72833-738-12)","72833-738-12","2020-2"
"Calcium Gluconate","25 mg/1 mL","solution","ASP Cares(080070525)","120 Ml in 1 Bottle, Plastic (72833-944-12)","72833-944-12","2020-2"
"Calcium Gluconate","10 mg/1 mL","solution","ASP Cares(080070525)","500 Ml in 1 Bag (72833-739-50)","72833-739-50","2020-2"
"Dexamethasone Sodium Phosphate","24 mg/1 mL","injection, solution","ASP Cares(080070525)","1 Ml in 1 Syringe, Plastic (72833-488-01)","72833-488-01","2020-2"
"Dexpanthenol","250 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-639-30)","72833-639-30","2020-2"
"Edetate Calcium Disodium","300 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-821-30)","72833-821-30","2020-2"
"Glucose, 6,6-Dideutero","250 mg/1 mL","injection, solution","ASP Cares(080070525)","2 Ml in 1 Vial, Single-Dose (72833-708-02)","72833-708-02","2020-2"
"Glutathione","200 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-562-30)","72833-562-30","2020-2"
"Metformin Hydrochloride","500 mg","capsule","ASP Cares(080070525)","100 Capsule in 1 Vial, Dispensing (72833-881-01)","72833-881-01","2020-2"
"Methionine; Choline Chloride; Inositol; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-563-30)","72833-563-30","2020-2"
"Methionine; Choline Chloride; Inositol; Cyanocobalamin; Benzyl Alcohol","25 mg/1 mL; 50 mg/1 mL; 50 mg/1 mL; 1 mg/1 mL; 20 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-567-30)","72833-567-30","2020-2"
"Methylcobalamin","1 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-565-30)","72833-565-30","2020-2"
"Naloxone Hydrochloride","1 mg/1 mL","solution","ASP Cares(080070525)","2 Ml in 1 Syringe (72833-686-02)","72833-686-02","2020-2"
"Pioglitazone Hydrochloride","15 mg","capsule","ASP Cares(080070525)","75 Capsule in 1 Vial, Dispensing (72833-950-01)","72833-950-01","2020-2"
"Pioglitazone Hydrochloride","30 mg","capsule","ASP Cares(080070525)","75 Capsule in 1 Vial, Dispensing (72833-951-01)","72833-951-01","2020-2"
"Pioglitazone Hydrochloride","30 mg","capsule","ASP Cares(080070525)","90 Capsule in 1 Vial, Dispensing (72833-952-01)","72833-952-01","2020-2"
"Pyridoxine Hydrochloride","100 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-626-30)","72833-626-30","2020-2"
"Sildenafil Citrate","100 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-806-01)","72833-806-01","2020-2"
"Sodium 3-Hydroxybutyrate","100 mg/1 mL","injection","ASP Cares(080070525)","500 Ml in 1 Bag (72833-752-50)","72833-752-50","2020-2"
"Tadalafil","25 mg","troche","ASP Cares(080070525)","30 Troche in 1 Box (72833-805-01)","72833-805-01","2020-2"
"Taurine","50 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-635-30)","72833-635-30","2020-2"
"Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","5 Ml in 1 Vial, Multi-Dose (72833-678-05)","72833-678-05","2020-2"
"Testosterone Cypionate","200 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose",NA,"2020-2"
"Testosterone Cypionate; Testosterone Propionate","200 mg/1 mL; 20 mg/1 mL","injection","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-832-30)","72833-832-30","2020-2"
"Tetracaine Hydrochloride","60 mg/1 g","gel","ASP Cares(080070525)","10 G in 1 Syringe (72833-536-10)","72833-536-10","2020-2"
"Tetracaine; Lidocaine","7 g/100 g; 23 g/100 g","ointment","ASP Cares(080070525)","75 G in 1 Jar (72833-550-75)","72833-550-75","2020-2"
"Thiamine Hydrochloride; Benzyl Alcohol; Riboflavin 5'-Phosphate Sodium; Niacinamide; Dexpanthenol; Pyridoxine Hydrochloride","100 mg/1 mL; 20 mg/1 mL; 2 mg/1 mL; 100 mg/1 mL; 2 mg/1 mL; 2 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-726-30)","72833-726-30","2020-2"
"Tilarginine Acetate","50 mg/1 mL","solution","ASP Cares(080070525)","10 Ml in 1 Vial, Single-Dose (72833-756-10)","72833-756-10","2020-2"
"Tretinoin; Butylated Hydroxytoluene; Alcohol; Polyethylene Glycol 300","3 mg/1 mL; 200 mg/1 mL; 600 mg/1 mL; 395 mg/1 mL","solution","ASP Cares(080070525)","60 Ml in 1 Bottle, Glass (72833-551-60)","72833-551-60","2020-2"
"Tropicamide; Phenylephrine Hydrochloride","10 mg/1 mL; 50 mg/1 mL","solution","ASP Cares(080070525)","12 Ml in 1 Bottle, Dropper (72833-528-12)","72833-528-12","2020-2"
"Zinc Sulfate Monohydrate","2.5 mg/1 mL","injection, solution","ASP Cares(080070525)","30 Ml in 1 Vial, Multi-Dose (72833-638-30)","72833-638-30","2020-2"
