"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Phenylephrine","25 mg/25 mg","solution","RC Outsourcing, LLC(079935629)","25 Bag in 1 Bottle, Dropper > 25 Bottle, Dropper in 1 Bag > 25 Mg in 1 Bottle, Dropper",NA,"2019-1"
"Povidone-Iodine",".05 mg/.05 mg","solution","RC Outsourcing, LLC(079935629)",".05 Bottle, Dropper in 1 Bottle, Dropper > .05 Bottle, Dropper in 1 Bottle, Dropper > .05 Mg in 1 Bottle, Dropper",NA,"2019-1"
"Tobramycin","14 mg/14 mg","solution","RC Outsourcing, LLC(079935629)","14 Bag in 1 Bottle, Dropper > 14 Bottle, Dropper in 1 Bag > 14 Mg in 1 Bottle, Dropper",NA,"2019-1"
"Vancomycin","1 mg/1 mg","solution","RC Outsourcing, LLC(079935629)","1 Bag in 1 Syringe > 1 Syringe in 1 Bag > 1 Mg in 1 Syringe",NA,"2019-1"
"Bevacizumab","1.25 mg/1.25 mg","solution","RC Outsourcing, LLC(079935629)","1.25 Bag in 1 Syringe > 1.25 Syringe in 1 Bag > 1.25 Mg in 1 Syringe",NA,"2019-2"
"Ceftazidime","2.25 mg/2.25 mg","solution","RC Outsourcing, LLC(079935629)","2.25 Bag in 1 Syringe > 2.25 Syringe in 1 Bag > 2.25 Mg in 1 Syringe",NA,"2019-2"
"Cefuroxime","1 mg/1 mg","solution","RC Outsourcing, LLC(079935629)","1 Bag in 1 Syringe > 1 Syringe in 1 Bag > 1 Mg in 1 Syringe",NA,"2019-2"
"Povidone-Iodine",".05 mg/.05 mg","solution","RC Outsourcing, LLC(079935629)",".05 Bottle, Dropper in 1 Bottle, Dropper > .05 Bottle, Dropper in 1 Bottle, Dropper > .05 Mg in 1 Bottle, Dropper",NA,"2019-2"
"Vancomycin","1 mg/1 mg","solution","RC Outsourcing, LLC(079935629)","1 Bag in 1 Syringe > 1 Syringe in 1 Bag > 1 Mg in 1 Syringe",NA,"2019-2"
"Bevacizumab","1.25 mg/1.25 mg","solution","RC Outsourcing, LLC(079935629)","1.25 Bag in 1 Syringe > 1.25 Syringe in 1 Bag > 1.25 Mg in 1 Syringe",NA,"2020-1"
"Ceftazidime","2.25 mg/2.25 mg","solution","RC Outsourcing, LLC(079935629)","2.25 Bag in 1 Syringe > 2.25 Syringe in 1 Bag > 2.25 Mg in 1 Syringe",NA,"2020-1"
"Cefuroxime","1 mg/1 mg","solution","RC Outsourcing, LLC(079935629)","1 Bag in 1 Syringe > 1 Syringe in 1 Bag > 1 Mg in 1 Syringe",NA,"2020-1"
"Povidone-Iodine",".05 mg/.05 mg","solution","RC Outsourcing, LLC(079935629)",".05 Bottle, Dropper in 1 Bottle, Dropper > .05 Bottle, Dropper in 1 Bottle, Dropper > .05 Mg in 1 Bottle, Dropper",NA,"2020-1"
"Vancomycin","1 mg/1 mg","solution","RC Outsourcing, LLC(079935629)","1 Bag in 1 Syringe > 1 Syringe in 1 Bag > 1 Mg in 1 Syringe",NA,"2020-1"
"Bevacizumab","2.5 mg/2.5 mg","solution","RC Outsourcing, LLC(079935629)","2.5 Bag in 1 Syringe > 2.5 Syringe in 1 Bag > 2.5 Mg in 1 Syringe",NA,"2020-2"
"Bevacizumab","1.25 mg/1.25 mg","solution","RC Outsourcing, LLC(079935629)","1.25 Bag in 1 Syringe > 1.25 Syringe in 1 Bag > 1.25 Mg in 1 Syringe",NA,"2020-2"
"Bevacizumab","1.5 mg/1.5 mg","solution","RC Outsourcing, LLC(079935629)","1.5 Bag in 1 Syringe > 1.5 Syringe in 1 Bag > 1.5 Mg in 1 Syringe",NA,"2020-2"
"Ceftazidime","2.25 mg/2.25 mg","solution","RC Outsourcing, LLC(079935629)","2.25 Bag in 1 Syringe > 2.25 Syringe in 1 Bag > 2.25 Mg in 1 Syringe",NA,"2020-2"
"Cefuroxime","1 mg/1 mg","solution","RC Outsourcing, LLC(079935629)","1 Bag in 1 Syringe > 1 Syringe in 1 Bag > 1 Mg in 1 Syringe",NA,"2020-2"
"Povidone-Iodine",".05 mg/.05 mg","solution","RC Outsourcing, LLC(079935629)",".05 Bottle, Dropper in 1 Bottle, Dropper > .05 Bottle, Dropper in 1 Bottle, Dropper > .05 Mg in 1 Bottle, Dropper",NA,"2020-2"
"Vancomycin","1 mg/1 mg","solution","RC Outsourcing, LLC(079935629)","1 Bag in 1 Syringe > 1 Syringe in 1 Bag > 1 Mg in 1 Syringe",NA,"2020-2"
