"Active Ingredients","Active Ingredients Info","Dosage","Estab. Name","Package Description","NDC Package Code","Report Year"
"Calcium Gluconate; Zinc Sulfate Anhydrous; Magnesium Chloride Anhydrous","69 mg/69 mg; 69 mg/69 mg; 69 mg/69 mg","injection, solution","RXQ Compounding, LLC(079640811)","1035 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Choline Chloride; Inositol; Methionine","41.6 mg/41.6 mg; 41.6 mg/41.6 mg; 41.6 mg/41.6 mg","injection, solution","RXQ Compounding, LLC(079640811)","3750 Mg in 1 Bottle, Glass",NA,"2019-1"
"Copper Gluconate",".4 mg/.4 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Vial, Glass",NA,"2019-1"
"Cyanocobalamin","1.2 mg/1.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","36 Mg in 1 Bottle, Glass",NA,"2019-1"
"Cyanocobalamin; Choline Chloride; Inositol","33 mg/33 mg; 33 mg/33 mg; 33 mg/33 mg","injection, solution","RXQ Compounding, LLC(079640811)","3030 Mg in 1 Bottle, Glass",NA,"2019-1"
"Cyanocobalamin; Choline Chloride; Inositol; Pyridoxine Hydrochloride","25.25 mg/25.25 mg; 25.25 mg/25.25 mg; 25.25 mg/25.25 mg; 25.25 mg/25.25 mg","injection, solution","RXQ Compounding, LLC(079640811)","3030 Mg in 1 Bottle, Glass",NA,"2019-1"
"Dexpanthenol","250 mg/250 mg","injection, solution","RXQ Compounding, LLC(079640811)","7500 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Dextrose","500 mg/500 mg","injection, solution","RXQ Compounding, LLC(079640811)","25000 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Dextrose","500 mg/500 mg","injection, solution","RXQ Compounding, LLC(079640811)","25000 Mg in 1 Vial, Single-Dose",NA,"2019-1"
"Diazepam Hydrochloride","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Diphenhydramine Hydrochloride","100 mg/100 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Vial, Glass",NA,"2019-1"
"Doxycycline Hydrochloride","50 mg/50 mg","suspension","RXQ Compounding, LLC(079640811)","12000 Mg in 1 Bottle",NA,"2019-1"
"Dyclonine Hydrochloride","10 mg/10 mg","solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Bottle",NA,"2019-1"
"Edetate Calcium Disodium","300 mg/300 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Bottle",NA,"2019-1"
"Edetate Calcium Disodium","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","15000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Edetate Calcium Disodium","300 mg/300 mg","injection, solution","RXQ Compounding, LLC(079640811)","9000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Edetate Disodium","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","4500 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Edetate Disodium","300 mg/300 mg","injection, solution","RXQ Compounding, LLC(079640811)","30000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Edetate Disodium","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","15000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Ephedrine Sulfate","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Epinephrine",".01 mg/.01 mg","injection, solution","RXQ Compounding, LLC(079640811)",".1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Epinephrine","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Epinephrine","4 mg/4 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Epinephrine",".1 mg/.1 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Epinephrine; Lidocaine Hydrochloride","5.005 mg/5.005 mg; 5.005 mg/5.005 mg","injection, solution","RXQ Compounding, LLC(079640811)","250.25 Mg in 1 Bottle, Glass",NA,"2019-1"
"Epinephrine; Lidocaine Hydrochloride","10.5 mg/10.5 mg; 10.5 mg/10.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","1050 Mg in 1 Bottle, Glass",NA,"2019-1"
"Epinephrine; Lidocaine Hydrochloride",".5 mg/.5 mg; .5 mg/.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Epinephrine; Lidocaine Hydrochloride Anhydrous","10 mg/10 mg; 10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","60 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Epinephrine; Lidocaine Hydrochloride Anhydrous","10 mg/10 mg; 10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","600 Mg in 1 Bottle, Glass",NA,"2019-1"
"Esmolol Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Famotidine","10 mg/10 mg","suspension","RXQ Compounding, LLC(079640811)","4800 Mg in 1 Container",NA,"2019-1"
"Fentanyl Citrate",".05 mg/.05 mg","injection, solution","RXQ Compounding, LLC(079640811)","2.75 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Fentanyl Citrate",".05 mg/.05 mg","injection, solution","RXQ Compounding, LLC(079640811)","1.25 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Fentanyl Citrate",".05 mg/.05 mg","injection, solution","RXQ Compounding, LLC(079640811)",".1 Mg in 1 Bottle, Glass",NA,"2019-1"
"Fluoxetine Hydrochloride","5 mg/5 mg","capsule","RXQ Compounding, LLC(079640811)","10 Mg in 1 Capsule",NA,"2019-1"
"Flurbiprofen",".4 mg/.4 mg","solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Bottle, Glass",NA,"2019-1"
"Folic Acid","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Folic Acid","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Gabapentin","100 mg/100 mg","suspension","RXQ Compounding, LLC(079640811)","24000 Mg in 1 Container",NA,"2019-1"
"Gentamicin",".3 mg/.3 mg","injection, solution","RXQ Compounding, LLC(079640811)","1.5 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Glutathione","200 mg/200 mg","injection, solution","RXQ Compounding, LLC(079640811)","6000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Glutathione","200 mg/200 mg","injection, solution","RXQ Compounding, LLC(079640811)","2000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Glycerin","500 mg/500 mg","solution","RXQ Compounding, LLC(079640811)","110000 Mg in 1 Container",NA,"2019-1"
"Glycopyrrolate",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe",NA,"2019-1"
"Human Chorionic Gonadotropin","50 U/50 U","injection, solution","RXQ Compounding, LLC(079640811)","2500 U in 1 Bottle, Unit-Dose",NA,"2019-1"
"Human Chorionic Gonadotropin","100 U/100 U","injection, solution","RXQ Compounding, LLC(079640811)","500 U in 1 Bottle, Unit-Dose",NA,"2019-1"
"Hyaluronic Acid","11 mg/11 mg","injection, solution","RXQ Compounding, LLC(079640811)","22 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Hyaluronidase","175 U/175 U","injection, solution","RXQ Compounding, LLC(079640811)","175 U in 1 Bottle, Unit-Dose",NA,"2019-1"
"Hydrocodone Bitartrate","10 mg/10 mg","capsule","RXQ Compounding, LLC(079640811)","10 Mg in 1 Capsule",NA,"2019-1"
"Hydrogen Peroxide","30 mg/30 mg","injection, solution","RXQ Compounding, LLC(079640811)","900 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Hydromorphone Hydrochloride",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","11 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Hydromorphone Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Hydromorphone Hydrochloride",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Hydromorphone Hydrochloride",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Hydroxocobalamin Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Hydroxocobalamin Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Hydroxypropyl Cellulose, Unspecified; Cantharidin; Salicylic Acid","120 mg/120 mg; 120 mg/120 mg; 120 mg/120 mg","injection, solution","RXQ Compounding, LLC(079640811)","3600 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Ketamine Hydrochloride","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Syringe",NA,"2019-1"
"Ketamine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Syringe",NA,"2019-1"
"Ketamine Hydrochloride","50 mg/50 mg","injection, solution","RXQ Compounding, LLC(079640811)","500 Mg in 1 Bottle",NA,"2019-1"
"Ketamine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","20 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Ketamine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Syringe",NA,"2019-1"
"Ketorolac Tromethamine; Tropicamide Hydrochloride; Phenylephrine Hydrochloride; Cyclopentolate Hydrochloride","1.25 mg/1.25 mg; 1.25 mg/1.25 mg; 1.25 mg/1.25 mg; 1.25 mg/1.25 mg","solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Bottle, Dropper",NA,"2019-1"
"Ketorolac Tromethamine; Tropicamide Hydrochloride; Phenylephrine Hydrochloride; Cyclopentolate Hydrochloride","1.25 mg/1.25 mg; 1.25 mg/1.25 mg; 1.25 mg/1.25 mg; 1.25 mg/1.25 mg","solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Bottle, Dropper",NA,"2019-1"
"Labetalol Hydrochloride","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Leuprolide Acetate",".5 mg/.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","2.5 Mg in 1 Vial, Glass",NA,"2019-1"
"Leuprolide Acetate",".4 mg/.4 mg","injection, solution","RXQ Compounding, LLC(079640811)","2 Mg in 1 Vial, Glass",NA,"2019-1"
"Leuprolide Acetate",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Vial, Glass",NA,"2019-1"
"Leuprolide Acetate","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Vial, Glass",NA,"2019-1"
"Leuprolide Acetate",".25 mg/.25 mg","injection, solution","RXQ Compounding, LLC(079640811)","1.25 Mg in 1 Vial, Glass",NA,"2019-1"
"Lidocaine Hydrochloride","40 mg/40 mg","solution/ drops","RXQ Compounding, LLC(079640811)","120 Mg in 1 Bottle, Dropper",NA,"2019-1"
"Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","400 Mg in 1 Bottle, Glass",NA,"2019-1"
"Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","200 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","200 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","1000 Mg in 1 Bottle, Glass",NA,"2019-1"
"Lidocaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","60 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","200 Mg in 1 Vial, Glass",NA,"2019-1"
"Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","500 Mg in 1 Bottle, Glass",NA,"2019-1"
"Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Vial, Glass",NA,"2019-1"
"Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Vial, Glass",NA,"2019-1"
"Lidocaine Hydrochloride","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Bottle, Glass",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride Anhydrous","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","30 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride; Tetracaine","150 mg/150 mg; 150 mg/150 mg","cream","RXQ Compounding, LLC(079640811)","900 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride; Tetracaine","150 mg/150 mg; 150 mg/150 mg","gel","RXQ Compounding, LLC(079640811)","900 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Lidocaine Hydrochloride; Tetracaine; Epinephrine","30 mg/30 mg; 30 mg/30 mg; 30 mg/30 mg","gel","RXQ Compounding, LLC(079640811)","270 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Magnesium Chloride","200 mg/200 mg","injection, solution","RXQ Compounding, LLC(079640811)","10000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Magnesium Chloride","200 mg/200 mg","injection, solution","RXQ Compounding, LLC(079640811)","10000 Mg in 1 Vial, Glass",NA,"2019-1"
"Manganese Sulfate Anhydrous",".1 mg/.1 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Methionine; Cyanocobalamin; Choline Chloride; Inositol","31.5 mg/31.5 mg; 31.5 mg/31.5 mg; 31.5 mg/31.5 mg; 31.5 mg/31.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","3780 Mg in 1 Bottle, Glass",NA,"2019-1"
"Methionine; Cyanocobalamin; Choline Chloride; Inositol; Pyridoxine Hydrochloride","25 mg/25 mg; 25 mg/25 mg; 25 mg/25 mg; 25 mg/25 mg; 25 mg/25 mg","injection, solution","RXQ Compounding, LLC(079640811)","3785 Mg in 1 Bottle, Glass",NA,"2019-1"
"Methylcobalamin","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Methylcobalamin","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Methylcobalamin","10 mg/10 mg","injection, solution","RXQ Compounding, LLC(079640811)","100 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Metronidazole","50 mg/50 mg","suspension","RXQ Compounding, LLC(079640811)","24000 Mg in 1 Container",NA,"2019-1"
"Midazolam","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","50 Mg in 1 Syringe",NA,"2019-1"
"Midazolam","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","55 Mg in 1 Syringe",NA,"2019-1"
"Midazolam","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","10 Mg in 1 Syringe",NA,"2019-1"
"Mitomycin",".4 mg/.4 mg","injection, solution","RXQ Compounding, LLC(079640811)",".4 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Mitomycin",".2 mg/.2 mg","injection, solution","RXQ Compounding, LLC(079640811)",".2 Mg in 1 Syringe",NA,"2019-1"
"Molybdenum",".025 mg/.025 mg","injection, solution","RXQ Compounding, LLC(079640811)",".25 Mg in 1 Vial, Glass",NA,"2019-1"
"Morphine Sulfate","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","2 Mg in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","125 Mg in 1 Syringe",NA,"2019-1"
"Morphine Sulfate",".5 mg/.5 mg","injection, solution","RXQ Compounding, LLC(079640811)",".5 Mg in 1 Syringe",NA,"2019-1"
"Morphine Sulfate","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","55 Mg in 1 Syringe",NA,"2019-1"
"Moxifloxacin Hydrochloride","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)",".4 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Moxifloxacin Hydrochloride","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Mycophenolate Sodium","50 mg/50 mg","suspension","RXQ Compounding, LLC(079640811)","24000 Mg in 1 Container",NA,"2019-1"
"Naltrexone Hydrochloride","1 mg/1 mg","capsule","RXQ Compounding, LLC(079640811)","1 Mg in 1 Capsule",NA,"2019-1"
"Naltrexone Hydrochloride","4 mg/4 mg","capsule","RXQ Compounding, LLC(079640811)","4 Mg in 1 Capsule",NA,"2019-1"
"Neostigmine Methylsulfate","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","5 Mg in 1 Syringe",NA,"2019-1"
"Niacinamide","100 mg/100 mg","injection, solution","RXQ Compounding, LLC(079640811)","1000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Niacinamide Hydriodide; Riboflavin 5'-Phosphate Sodium; Panthenol Triacetate, (+)-; Thiamine Hydrochloride; Pyridoxine Hydrochloride","42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg","injection, solution","RXQ Compounding, LLC(079640811)","420 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Niacinamide Hydriodide; Riboflavin 5'-Phosphate Sodium; Panthenol Triacetate, (+)-; Thiamine Hydrochloride; Pyridoxine Hydrochloride","42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg; 42 mg/42 mg","injection, solution","RXQ Compounding, LLC(079640811)","6300 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Norepinephrine Hydrochloride, (+/-)","4 mg/4 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Bag",NA,"2019-1"
"Norepinephrine Hydrochloride, (+/-)","8 mg/8 mg","injection, solution","RXQ Compounding, LLC(079640811)","8 Mg in 1 Bag",NA,"2019-1"
"Omeprazole","10 mg/10 mg","suspension","RXQ Compounding, LLC(079640811)","4800 Mg in 1 Container",NA,"2019-1"
"Ondansetron Hydrochloride Anhydrous","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","4 Mg in 1 Vial, Glass",NA,"2019-1"
"Ondansetron Hydrochloride Anhydrous","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","60 Mg in 1 Vial, Glass",NA,"2019-1"
"Oxytocin","60 U/60 U","injection, solution","RXQ Compounding, LLC(079640811)","30 U in 1 Bag",NA,"2019-1"
"Oxytocin","30 U/30 U","injection, solution","RXQ Compounding, LLC(079640811)","30 U in 1 Bag",NA,"2019-1"
"Phenylephrine Hydrochloride",".1 mg/.1 mg","injection, solution","RXQ Compounding, LLC(079640811)","1 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Phenylephrine Hydrochloride; Lidocaine","12.5 mg/12.5 mg; 12.5 mg/12.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Vial, Glass",NA,"2019-1"
"Phenylephrine Hydrochloride; Lidocaine","17.5 mg/17.5 mg; 17.5 mg/17.5 mg","injection, solution","RXQ Compounding, LLC(079640811)","25 Mg in 1 Vial, Glass",NA,"2019-1"
"Phosphatidylcholine, Soybean; Deoxycholic Acid","46 mg/46 mg; 46 mg/46 mg","injection, solution","RXQ Compounding, LLC(079640811)","2130 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Potassium Chloride","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","4500 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Potassium Chloride","150 mg/150 mg","injection, solution","RXQ Compounding, LLC(079640811)","4500 Mg in 1 Vial, Glass",NA,"2019-1"
"Prednisolone Sodium Phosphate; Moxifloxacin Hydrochloride","7.5 mg/7.5 mg; 7.5 mg/7.5 mg","solution/ drops","RXQ Compounding, LLC(079640811)","75 Mg in 1 Bottle, Dropper",NA,"2019-1"
"Prilocaine Hydrochloride; Lidocaine Hydrochloride; Tetracaine","80 mg/80 mg; 80 mg/80 mg; 80 mg/80 mg","gel","RXQ Compounding, LLC(079640811)","720 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Procaine Hydrochloride","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","600 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Procaine Hydrochloride","80 mg/80 mg","injection, solution","RXQ Compounding, LLC(079640811)","800 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Proparacaine","5 mg/5 mg","injection, solution","RXQ Compounding, LLC(079640811)","2 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Pyridoxine Hydrochloride","100 mg/100 mg","injection, solution","RXQ Compounding, LLC(079640811)","3000 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Riboflavin 5'-Phosphate Sodium","1 mg/1 mg","injection, solution","RXQ Compounding, LLC(079640811)","2 Mg in 1 Syringe",NA,"2019-1"
"Ropivacaine Hydrochloride","2 mg/2 mg","injection, solution","RXQ Compounding, LLC(079640811)","800 Mg in 1 Bag",NA,"2019-1"
"Ropivacaine Hydrochloride; Bupivacaine Hydrochloride","1.625 mg/1.625 mg; 1.625 mg/1.625 mg","injection, solution","RXQ Compounding, LLC(079640811)","1300 Mg in 1 Bag",NA,"2019-1"
"Ropivacaine Hydrochloride; Bupivacaine Hydrochloride","1.625 mg/1.625 mg; 1.625 mg/1.625 mg","injection, solution","RXQ Compounding, LLC(079640811)","1950 Mg in 1 Bag",NA,"2019-1"
"Ropivacaine Hydrochloride; Bupivacaine Hydrochloride",".1625 mg/.1625 mg; .1625 mg/.1625 mg","injection, solution","RXQ Compounding, LLC(079640811)","16.25 Mg in 1 Bag",NA,"2019-1"
"Ropivacaine Hydrochloride; Bupivacaine Hydrochloride","1.625 mg/1.625 mg; 1.625 mg/1.625 mg","injection, solution","RXQ Compounding, LLC(079640811)","877.5 Mg in 1 Bag",NA,"2019-1"
"Sodium Bicarbonate","84 mg/84 mg","injection, solution","RXQ Compounding, LLC(079640811)","4200 Mg in 1 Syringe, Plastic",NA,"2019-1"
"Sodium Bicarbonate","42 mg/42 mg","injection, solution","RXQ Compounding, LLC(079640811)","2100 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Sodium Bicarbonate","84 mg/84 mg","injection, solution","RXQ Compounding, LLC(079640811)","4200 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Sodium Phosphate, Dibasic, Anhydrous","4 meq/4 meq","injection, solution","RXQ Compounding, LLC(079640811)","40 Meq in 1 Bottle, Unit-Dose",NA,"2019-1"
"Sodium Selenate",".04 mg/.04 mg","injection, solution","RXQ Compounding, LLC(079640811)",".4 Mg in 1 Bottle, Unit-Dose",NA,"2019-1"
"Succinylcholine Chloride Dihydrate","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","140 Mg in 1 Syringe",NA,"2019-1"
"Succinylcholine Chloride Dihydrate","20 mg/20 mg","injection, solution","RXQ Compounding, LLC(079640811)","200 Mg in 1 Syringe",NA,"2019-1"
